t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
2.0909,1,7,2,1,201.00,648.33,capture,190.96,612.60,37.12,1,-175.336,5.266,-176.990,-4.92,41.74,151.67,-5.23,11.80,176.39,51.122,51.818,-40.7337,8.4909,190.96,612.60,-40.4761,7.4625,,,0.17139,0
2.1985,1,7,2,1,201.00,648.33,capture,185.48,583.03,67.12,1,-175.251,5.292,-177.015,-5.41,41.42,151.76,-5.77,11.54,176.56,50.964,51.644,-39.8385,7.7565,185.48,583.03,-40.2029,7.5888,,,0.16547,0
2.2924,1,7,2,1,201.00,648.33,capture,182.51,588.37,62.75,1,-175.539,5.322,-177.125,-5.94,41.40,151.41,-6.05,11.56,176.26,51.529,52.121,-40.0343,7.4068,182.51,588.37,-40.1297,7.5099,,,0.17411,0
2.3921,1,7,2,1,201.00,648.33,capture,160.07,593.21,68.65,1,-175.604,5.429,-177.208,-5.83,41.26,151.71,-6.10,11.52,176.69,50.723,51.736,-40.2301,6.2912,160.07,593.21,-40.1729,6.9790,,,0.15436,0
2.4906,1,7,2,1,201.00,648.33,capture,178.33,608.84,45.54,1,-175.683,5.521,-177.227,-5.81,41.10,151.25,-5.99,11.39,176.26,51.479,51.652,-40.5659,7.3298,178.33,608.84,-40.3425,7.1304,,,0.16902,0
2.5901,1,7,2,1,201.00,648.33,capture,189.49,578.65,70.63,1,-175.780,5.346,-177.219,-6.03,41.43,151.37,-6.12,11.42,176.02,51.400,52.003,-39.7545,7.5816,189.49,578.65,-40.0888,7.3248,,,0.17301,0
2.6992,1,7,2,1,201.00,648.33,capture,166.42,565.50,89.76,1,-175.895,5.447,-177.250,-6.07,40.85,151.35,-6.16,11.13,176.34,51.614,52.137,-39.3069,6.2702,166.42,565.50,-39.7501,6.8684,,,0.17156,0
2.7905,1,7,2,1,201.00,648.33,capture,179.98,599.63,53.05,1,-175.838,5.664,-177.247,-5.74,40.72,151.86,-5.96,11.19,177.07,51.620,52.354,-40.1742,7.3578,179.98,599.63,-39.9339,7.0802,,,0.16934,0
2.8878,1,7,2,1,201.00,648.33,capture,180.62,604.64,48.21,1,-175.786,5.866,-177.209,-5.59,40.81,152.14,-5.77,11.35,177.45,51.465,52.288,-40.3420,7.5327,180.62,604.64,-40.1074,7.2728,,,0.17685,0
2.9912,1,7,2,1,201.00,648.33,capture,150.12,596.32,72.76,1,-176.025,5.878,-177.232,-6.06,40.75,151.29,-6.01,11.15,176.42,51.859,52.614,-40.2581,5.7736,150.12,596.32,-40.1736,6.6076,,,0.17311,0
3.0897,2,0,0,0,67.00,129.67,dwell,147.90,595.88,473.18,0,-176.175,5.741,-177.269,-6.13,41.34,151.59,-6.10,11.54,176.49,52.155,52.306,-40.4260,5.6303,147.90,595.88,-40.2816,6.1833,,,0.18069,0
3.1999,2,0,0,0,67.00,129.67,dwell,143.17,604.86,481.26,0,-176.266,5.666,-177.274,-6.07,41.28,151.40,-6.03,11.51,176.34,51.410,52.338,-40.6778,5.4799,143.17,604.86,-40.4537,5.8742,,,0.17874,0
3.2904,2,0,0,0,67.00,129.67,dwell,188.85,563.11,450.25,0,-176.266,5.494,-177.294,-5.89,41.28,150.85,-5.93,11.35,175.59,51.539,52.135,-39.3069,7.4487,188.85,563.11,-39.9551,6.5569,,,0.16657,0
3.5235,2,0,0,0,67.00,129.67,dwell,-43.52,228.00,147.94,0,-176.321,5.195,-177.311,-5.62,40.06,150.66,-5.76,10.55,175.90,51.333,52.146,-28.8997,-5.3050,-43.52,228.00,-35.6832,1.9704,,,0.22519,0
3.6316,2,0,0,0,67.00,129.67,dwell,-17.49,104.57,88.14,0,-175.300,4.918,-177.097,-3.94,39.79,148.28,-4.74,9.46,172.52,53.678,54.267,-24.5913,-3.5915,-17.49,104.57,-30.0753,-0.7277,,,0.27612,0
3.7250,2,0,0,0,67.00,129.67,dwell,-24.50,73.17,107.54,0,-174.841,4.713,-176.909,-4.36,39.82,147.74,-4.85,9.48,171.98,53.441,54.311,-23.4722,-4.0531,-24.50,73.17,-26.6866,-2.3510,,,0.27275,0
3.8228,2,0,0,0,67.00,129.67,dwell,-13.97,76.72,96.74,0,-174.695,4.759,-176.830,-4.62,39.42,147.96,-5.02,9.32,172.48,53.746,54.621,-23.4583,-3.6090,-13.97,76.72,-25.1104,-2.9347,,,0.27666,0
3.9228,2,0,0,0,67.00,129.67,dwell,-4.09,49.61,107.06,0,-174.632,4.734,-176.789,-4.68,39.13,147.08,-5.05,8.95,171.52,54.018,54.795,-22.3392,-3.1946,-4.09,49.61,-23.7785,-3.0528,,,0.28191,0
4.0243,2,0,0,0,67.00,129.67,dwell,7.93,39.33,107.94,1,-174.143,4.626,-176.703,-3.97,39.44,147.64,-4.75,9.11,171.89,53.836,54.661,-21.9755,-2.4147,7.93,39.33,-22.9256,-2.7684,,,0.27994,0
4.1343,2,0,0,0,67.00,129.67,capture,-4.39,44.26,111.31,0,-174.208,4.673,-176.667,-4.55,39.28,147.92,-4.93,9.13,172.39,53.699,54.442,-22.1574,-3.1491,-4.39,44.26,-22.5726,-2.9361,,,0.28570,0
4.2238,2,0,0,0,67.00,129.67,capture,-28.78,50.95,123.97,0,-174.153,4.579,-176.646,-4.79,39.41,147.18,-5.28,9.10,171.44,54.492,54.803,-22.5350,-4.3713,-28.78,50.95,-22.5558,-3.5691,,,0.28105,0
4.3230,2,0,0,0,67.00,129.67,capture,-23.51,73.16,106.70,0,-173.714,4.392,-176.591,-4.29,39.43,148.26,-5.16,8.93,172.28,53.927,54.518,-23.3044,-3.9377,-23.51,73.16,-22.8812,-3.7300,,,0.28182,0
4.4232,2,0,0,0,67.00,129.67,capture,-34.67,79.67,113.30,0,-173.834,4.517,-176.519,-4.72,39.14,148.33,-5.09,8.98,172.79,53.652,54.185,-23.5002,-4.5357,-34.67,79.67,-23.1494,-4.0853,,,0.28603,0
4.5237,2,0,0,0,67.00,129.67,capture,-34.72,69.28,118.29,0,-173.816,4.290,-176.464,-4.61,39.53,147.75,-5.05,8.98,171.72,53.658,54.220,-23.2344,-4.5007,-34.72,69.28,-23.1861,-4.2676,,,0.27955,0
4.6319,2,0,0,0,67.00,129.67,capture,-25.19,65.29,112.44,0,-174.161,4.219,-176.534,-5.48,39.27,147.75,-5.69,8.84,171.88,54.469,54.982,-22.9827,-4.3573,-25.19,65.29,-23.0993,-4.3062,,,0.28340,0
4.7240,2,0,0,0,67.00,129.67,capture,-12.92,51.40,111.86,0,-174.555,4.266,-176.599,-5.72,38.86,147.74,-5.79,8.56,172.03,53.622,54.536,-22.2972,-3.8747,-12.92,51.40,-22.7457,-4.1175,,,0.28119,0
4.8214,2,0,0,0,67.00,129.67,capture,5.02,45.48,104.54,1,-174.697,4.410,-176.595,-5.67,38.48,147.89,-5.80,8.32,172.36,53.266,54.017,-21.9056,-3.0022,5.02,45.48,-22.3842,-3.6401,,,0.28355,0
4.9239,2,0,0,0,67.00,129.67,capture,-21.69,52.27,117.71,0,-174.635,4.492,-176.567,-5.77,38.61,148.29,-6.04,8.42,172.72,53.373,54.094,-22.2832,-4.2594,-21.69,52.27,-22.3398,-3.9093,,,0.28570,0
5.0241,2,0,0,0,67.00,129.67,capture,-11.44,42.51,117.26,0,-174.560,4.490,-176.606,-5.65,38.41,147.98,-6.04,8.15,172.31,53.715,54.213,-21.8216,-3.7908,-11.44,42.51,-22.1136,-3.8581,,,0.28359,0
5.1310,2,0,0,0,67.00,129.67,capture,-13.88,82.14,93.81,0,-174.342,4.533,-176.594,-5.43,38.31,148.34,-5.96,8.08,172.72,53.509,54.179,-23.2764,-3.7803,-13.88,82.14,-22.6130,-3.8248,,,0.27029,0
5.2228,2,0,0,0,67.00,129.67,capture,-16.50,98.15,89.25,0,-174.297,4.438,-176.544,-5.37,38.46,148.11,-5.71,8.10,172.31,53.522,54.302,-23.9199,-3.8433,-16.50,98.15,-23.1891,-3.8328,,,0.28275,0
5.3209,2,0,0,0,67.00,129.67,capture,-17.63,51.39,115.28,0,-174.715,4.572,-176.629,-6.10,38.17,148.47,-6.13,8.09,173.03,53.095,53.886,-22.1014,-4.2035,-17.63,51.39,-22.7224,-3.9922,,,0.27912,0
5.4190,2,0,0,0,67.00,129.67,capture,-18.55,69.43,104.63,0,-174.692,4.389,-176.612,-5.74,38.48,147.58,-5.97,8.03,171.68,54.192,54.796,-22.8847,-4.1055,-18.55,69.43,-22.7921,-4.0410,,,0.28695,0
5.5194,2,0,0,0,67.00,129.67,capture,-5.86,75.48,90.80,0,-174.587,4.310,-176.630,-5.46,38.46,147.62,-5.85,8.05,171.78,53.538,54.219,-23.0526,-3.4341,-5.86,75.48,-22.9051,-3.7775,,,0.28374,0
5.6308,2,0,0,0,67.00,129.67,capture,-19.82,58.18,112.46,0,-174.688,4.298,-176.638,-5.81,38.36,147.77,-6.00,8.02,172.01,53.632,54.308,-22.4091,-4.2244,-19.82,58.18,-22.6921,-3.9692,,,0.28464,0
5.7223,2,0,0,0,67.00,129.67,capture,5.00,51.25,99.96,1,-174.881,4.332,-176.718,-6.05,38.12,147.28,-6.22,7.85,171.59,53.826,54.553,-22.0175,-3.1806,5.00,51.25,-22.3980,-3.6261,,,0.27658,0
5.8201,2,0,0,0,67.00,129.67,capture,6.25,40.00,108.31,1,-174.745,4.482,-176.802,-5.63,37.95,147.36,-6.15,7.82,171.85,53.601,54.159,-21.5279,-3.0512,6.25,40.00,-22.0209,-3.3781,,,0.27628,0
5.9197,2,0,0,0,67.00,129.67,capture,11.88,60.81,88.20,1,-174.692,4.490,-176.787,-5.75,38.09,148.02,-6.11,7.84,172.37,53.382,53.966,-22.3392,-2.7837,11.88,60.81,-22.1589,-3.1186,,,0.27449,0
6.0193,2,0,0,0,67.00,129.67,capture,-3.36,49.57,106.61,0,-174.609,4.577,-176.719,-5.75,38.03,148.00,-6.09,7.88,172.47,53.108,53.911,-21.9475,-3.4883,-3.36,49.57,-22.0677,-3.2778,,,0.27677,0
6.1300,3,1,0,1,201.00,129.67,dwell,4.24,63.80,207.50,0,-174.501,4.712,-176.713,-5.59,37.76,147.24,-6.05,7.70,171.83,53.695,54.316,-22.4091,-3.0687,4.24,63.80,-22.2158,-3.1867,,,0.28196,0
6.2217,3,1,0,1,201.00,129.67,dwell,16.10,53.94,199.81,0,-174.435,4.640,-176.714,-5.79,38.11,147.63,-6.24,7.85,171.96,53.981,54.803,-22.1014,-2.5966,16.10,53.94,-22.1668,-2.9319,,,0.28344,0
6.3216,3,1,0,1,201.00,129.67,dwell,38.22,74.14,171.99,0,-174.367,4.699,-176.677,-5.78,37.92,147.74,-6.21,7.79,172.24,54.001,54.694,-22.7309,-1.5037,38.22,74.14,-22.4111,-2.3035,,,0.28632,0
6.4206,3,1,0,1,201.00,129.67,dwell,151.67,136.68,49.83,1,-174.719,4.903,-176.621,-6.19,37.93,148.52,-6.14,8.04,173.31,53.164,53.228,-24.5214,3.9342,151.67,136.68,-23.3446,0.5947,,,0.25684,0
6.5970,3,1,0,1,201.00,129.67,dwell,175.81,162.77,41.60,1,-175.186,4.983,-176.755,-6.29,38.28,149.08,-6.34,8.37,173.84,52.463,52.721,-25.4446,5.0812,175.81,162.77,-24.0748,2.2669,,,0.24994,0
6.6898,3,1,0,1,201.00,129.67,dwell,174.27,96.68,42.46,1,-175.237,4.792,-176.696,-6.10,38.03,147.81,-6.08,7.76,172.14,53.848,54.108,-22.9547,4.9693,174.27,96.68,-23.5846,3.5414,,,0.28220,0
6.7861,3,1,0,1,201.00,129.67,dwell,150.36,111.31,53.86,1,-175.107,4.709,-176.598,-5.79,38.10,148.10,-5.87,7.88,172.47,54.012,54.305,-23.6401,4.0111,150.36,111.31,-23.6085,3.7543,,,0.29129,0
6.8852,3,1,0,1,201.00,129.67,dwell,160.09,122.30,41.57,1,-174.952,4.602,-176.509,-5.69,38.02,147.72,-5.81,7.72,172.01,54.071,54.353,-23.9478,4.5497,160.09,122.30,-23.7575,4.1169,,,0.27877,0
6.9854,3,1,0,1,201.00,129.67,dwell,165.20,83.42,58.48,1,-174.992,4.623,-176.486,-6.20,38.06,148.07,-6.22,7.89,172.52,54.125,54.495,-22.4791,4.5672,165.20,83.42,-23.2048,4.3168,,,0.28493,0
7.0971,3,1,0,1,201.00,129.67,dwell,145.19,100.26,63.08,1,-175.215,4.610,-176.530,-6.26,37.80,147.56,-6.15,7.61,171.98,53.944,54.566,-23.1645,3.6195,145.19,100.26,-23.1872,4.0101,,,0.28683,0
7.1888,3,1,0,1,201.00,129.67,capture,155.53,88.32,61.46,1,-175.098,4.508,-176.479,-5.93,37.74,147.39,-5.98,7.41,171.64,54.111,54.283,-22.6190,4.2070,155.53,88.32,-22.9425,4.0950,,,0.27597,0
7.2848,3,1,0,1,201.00,129.67,capture,151.93,90.43,62.83,1,-175.062,4.287,-176.448,-5.97,38.18,147.46,-5.97,7.67,171.48,54.100,54.418,-22.8428,4.0426,151.93,90.43,-22.8997,4.0725,,,0.28413,0
7.3862,3,1,0,1,201.00,129.67,capture,153.70,116.13,49.20,1,-174.967,4.416,-176.488,-5.97,37.72,147.79,-6.16,7.54,172.23,54.296,54.679,-23.6401,4.1405,153.70,116.13,-23.2216,4.1021,,,0.28339,0
7.4868,3,1,0,1,201.00,129.67,capture,170.78,97.88,43.86,1,-175.096,4.353,-176.509,-6.13,37.60,147.79,-6.08,7.25,172.02,54.092,54.485,-22.8148,4.8574,170.78,97.88,-23.0463,4.4304,,,0.28732,0
7.5951,3,1,0,1,201.00,129.67,capture,165.20,94.39,50.26,1,-175.171,4.358,-176.517,-5.99,37.83,147.54,-5.95,7.54,171.84,54.205,54.563,-22.8008,4.6406,165.20,94.39,-22.9397,4.5222,,,0.28254,0
7.6903,3,1,0,1,201.00,129.67,capture,161.79,124.06,39.61,1,-174.978,4.327,-176.452,-5.66,37.91,147.69,-5.79,7.56,171.91,53.920,54.345,-23.9339,4.6651,161.79,124.06,-23.3691,4.5838,,,0.28115,0
7.7862,3,1,0,1,201.00,129.67,capture,175.91,127.07,25.22,1,-174.792,4.332,-176.403,-5.71,37.92,147.49,-5.90,7.60,171.75,54.260,54.649,-23.9618,5.3295,175.91,127.07,-23.6223,4.9026,,,0.27842,0
7.8868,3,1,0,1,201.00,129.67,capture,159.56,113.72,44.40,1,-174.776,4.367,-176.435,-5.77,37.76,147.38,-5.94,7.48,171.69,54.047,54.498,-23.5282,4.4832,159.56,113.72,-23.5809,4.7189,,,0.28201,0
7.9846,3,1,0,1,201.00,129.67,capture,142.12,110.03,62.06,1,-174.928,4.155,-176.468,-6.00,37.88,146.65,-5.98,7.33,170.62,54.237,54.709,-23.5422,3.5583,142.12,110.03,-23.5642,4.2144,,,0.28557,0
8.0959,3,1,0,1,201.00,129.67,capture,158.75,86.86,60.14,1,-175.078,3.982,-176.485,-6.29,38.21,147.22,-6.21,7.62,171.14,54.295,54.815,-22.6609,4.2175,158.75,86.86,-23.1730,4.2157,,,0.27941,0
8.1897,3,1,0,1,201.00,129.67,capture,161.85,101.24,48.38,1,-174.847,4.016,-176.422,-5.73,37.95,147.16,-5.92,7.51,171.27,54.522,55.008,-23.0806,4.5846,161.85,101.24,-23.1331,4.3741,,,0.28215,0
8.2863,3,1,0,1,201.00,129.67,capture,170.47,107.85,37.52,1,-174.967,4.186,-176.417,-5.87,37.67,147.40,-5.82,7.44,171.78,54.114,54.581,-23.1925,4.9763,170.47,107.85,-23.1585,4.6328,,,0.28077,0
8.3857,3,1,0,1,201.00,129.67,capture,164.48,96.34,49.44,1,-174.964,4.034,-176.409,-5.90,37.94,147.07,-5.91,7.38,171.02,54.804,54.895,-22.8847,4.6616,164.48,96.34,-23.0394,4.6453,,,0.28787,0
8.4870,3,1,0,1,201.00,129.67,capture,167.03,82.80,57.88,1,-174.841,4.037,-176.289,-5.60,38.00,147.79,-5.57,7.55,171.90,53.938,54.567,-22.3392,4.9169,167.03,82.80,-22.7345,4.7630,,,0.28265,0
8.5979,3,1,0,1,201.00,129.67,capture,171.39,78.67,58.97,1,-174.860,4.016,-176.330,-5.71,38.16,147.68,-5.76,7.69,171.76,54.080,54.212,-22.2133,5.0567,171.39,78.67,-22.5056,4.8913,,,0.28213,0
8.6905,3,1,0,1,201.00,129.67,capture,166.31,123.28,35.27,1,-174.718,3.962,-176.300,-5.42,38.41,148.18,-5.55,7.88,172.17,54.177,54.330,-23.9758,5.0183,166.31,123.28,-23.1374,4.9457,,,0.28687,0
8.7880,3,1,0,1,201.00,129.67,capture,175.76,75.65,59.62,1,-174.771,4.115,-176.289,-5.76,37.85,147.61,-5.76,7.57,171.93,54.039,54.205,-21.9755,5.2456,175.76,75.65,-22.6371,5.0747,,,0.28513,0
8.8877,3,1,0,1,201.00,129.67,capture,174.50,99.63,40.05,1,-174.918,4.264,-176.389,-5.95,37.59,147.73,-5.98,7.37,172.12,54.049,54.495,-22.8288,5.1407,174.50,99.63,-22.7203,5.1034,,,0.28501,0
8.9865,3,1,0,1,201.00,129.67,capture,150.00,105.45,56.46,1,-175.135,4.228,-176.412,-6.17,37.69,147.81,-6.00,7.31,172.00,53.922,54.195,-23.2344,3.9307,150.00,105.45,-22.9415,4.5961,,,0.28601,0
9.0980,3,1,0,1,201.00,129.67,capture,150.55,79.64,71.05,1,-175.016,4.256,-176.362,-5.98,37.64,147.74,-6.00,7.31,172.00,54.422,54.451,-22.2413,3.9831,150.55,79.64,-22.6364,4.3270,,,0.28735,0
9.1902,4,5,1,2,335.00,389.00,dwell,183.31,76.80,347.10,0,-174.910,4.188,-176.306,-5.54,37.56,147.46,-5.55,7.12,171.58,54.348,54.518,-21.8776,5.6792,183.31,76.80,-22.3087,4.9085,,,0.29106,0
9.2873,4,5,1,2,335.00,389.00,dwell,251.22,116.69,284.91,0,-175.105,4.237,-176.305,-5.96,37.14,147.48,-5.73,6.84,171.76,54.276,54.417,-22.7588,8.8126,251.22,116.69,-22.5006,6.6478,,,0.29274,0
9.3880,4,5,1,2,335.00,389.00,dwell,255.84,128.83,271.95,0,-175.082,4.135,-176.294,-5.73,37.44,147.36,-5.65,6.96,171.43,54.764,54.813,-23.2624,9.1413,255.84,128.83,-22.8335,7.7887,,,0.29609,0
9.6231,4,5,1,2,335.00,389.00,dwell,388.33,535.64,156.03,0,-175.646,4.879,-176.672,-6.37,38.22,150.52,-6.50,8.43,175.42,51.343,50.827,-36.0896,16.7719,388.33,535.64,-28.1130,11.3095,,,0.18005,0
9.7224,4,5,1,2,335.00,389.00,dwell,318.70,405.29,23.05,1,-175.783,4.942,-176.727,-6.48,37.96,149.44,-6.34,7.98,174.13,53.200,52.897,-32.6765,12.5474,318.70,405.29,-30.3577,11.8968,,,0.23982,0
9.8222,4,5,1,2,335.00,389.00,dwell,281.96,402.82,54.81,1,-176.099,5.304,-176.758,-6.77,37.97,150.58,-6.39,8.42,175.77,52.443,52.334,-32.8444,10.7569,281.96,402.82,-31.5464,11.3824,,,0.22997,0
9.9217,4,5,1,2,335.00,389.00,dwell,304.60,429.61,50.73,1,-176.282,5.335,-176.748,-6.56,38.25,149.96,-6.15,8.43,174.84,53.321,53.252,-33.6557,12.0928,304.60,429.61,-32.5359,11.6993,,,0.23617,0
10.0292,4,5,1,2,335.00,389.00,dwell,322.96,411.36,25.40,1,-176.264,5.470,-176.705,-6.44,37.92,149.56,-6.14,8.24,174.60,53.262,53.345,-32.8723,12.8902,322.96,411.36,-32.6904,12.2336,,,0.24366,0
10.1238,4,5,1,2,335.00,389.00,capture,296.61,416.78,47.38,1,-176.359,5.522,-176.761,-6.81,38.11,149.72,-6.51,8.39,174.71,53.110,52.948,-33.2920,11.5543,296.61,416.78,-32.9600,11.9377,,,0.24456,0
10.2227,4,5,1,2,335.00,389.00,capture,279.73,434.15,71.37,1,-176.533,5.627,-176.810,-6.84,38.07,150.01,-6.44,8.45,175.12,53.101,53.021,-33.9354,10.8409,279.73,434.15,-33.3939,11.4670,,,0.24019,0
10.3213,4,5,1,2,335.00,389.00,capture,305.46,381.97,30.37,1,-176.422,5.646,-176.749,-6.43,38.19,150.11,-6.13,8.49,175.12,53.324,53.057,-32.1449,11.9320,305.46,381.97,-32.8505,11.6679,,,0.24204,0
10.4207,4,5,1,2,335.00,389.00,capture,304.04,430.89,52.09,1,-176.308,5.502,-176.783,-6.40,38.55,149.79,-6.26,8.64,174.56,53.583,53.399,-33.8235,12.1278,304.04,430.89,-33.2769,11.8675,,,0.24695,0
10.5302,4,5,1,2,335.00,389.00,capture,315.96,402.88,23.56,1,-176.196,5.621,-176.752,-6.22,38.26,150.26,-6.05,8.63,175.35,52.879,52.433,-32.7604,12.5824,315.96,402.88,-33.0541,12.1783,,,0.24155,0
10.6233,4,5,1,2,335.00,389.00,capture,298.53,403.03,39.08,1,-176.352,5.658,-176.729,-6.55,38.45,150.81,-6.12,8.78,175.85,52.773,52.706,-32.9283,11.7081,298.53,403.03,-33.0000,11.9760,,,0.23094,0
10.7236,4,5,1,2,335.00,389.00,capture,314.12,395.68,21.92,1,-176.337,5.684,-176.653,-6.05,38.28,150.10,-5.66,8.61,175.14,53.219,53.305,-32.5366,12.6034,314.12,395.68,-32.7996,12.2485,,,0.24473,0
10.8213,4,5,1,2,335.00,389.00,capture,281.61,401.28,54.78,1,-176.329,5.464,-176.706,-6.45,38.32,148.95,-6.19,8.33,173.63,54.287,54.018,-32.9563,10.9178,281.61,401.28,-32.8673,11.6685,,,0.25262,0
10.9219,4,5,1,2,335.00,389.00,capture,290.74,411.04,49.44,1,-176.266,5.398,-176.685,-6.50,38.44,150.17,-6.23,8.55,174.96,53.495,53.142,-33.2081,11.4074,290.74,411.04,-33.0140,11.5554,,,0.24968,0
11.0307,4,5,1,2,335.00,389.00,capture,282.85,411.72,56.89,1,-176.316,5.404,-176.676,-6.43,38.30,149.90,-6.07,8.48,174.78,53.083,52.881,-33.2360,11.0647,282.85,411.72,-33.1093,11.3434,,,0.24452,0
11.1234,4,5,1,2,335.00,389.00,capture,295.41,410.17,44.90,1,-176.301,5.490,-176.674,-6.55,37.96,149.81,-6.25,8.25,174.81,53.112,52.645,-33.0122,11.5962,295.41,410.17,-33.0674,11.4530,,,0.24634,0
11.2224,4,5,1,2,335.00,389.00,capture,305.80,399.16,30.91,1,-176.383,5.487,-176.652,-6.53,38.11,149.60,-6.09,8.33,174.52,53.202,52.932,-32.6485,12.0579,305.80,399.16,-32.8866,11.7142,,,0.24507,0
