t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
4.1530,2,65,7,2,111.67,648.33,capture,86.69,800.30,154.01,0,178.809,8.079,179.800,-18.55,20.61,147.16,-18.29,-7.44,173.24,52.999,54.610,-40.5980,-8.9164,86.69,800.30,-39.1904,-7.8750,,,0.20046,0
4.2411,2,65,7,2,111.67,648.33,capture,97.02,809.65,161.98,0,178.898,8.171,179.780,-18.41,20.69,147.39,-17.30,-8.26,174.05,53.258,54.472,-41.5510,-7.9067,97.02,809.65,-40.2527,-7.8893,,,0.21902,0
4.3460,2,65,7,2,111.67,648.33,capture,102.49,791.25,143.21,0,178.870,8.358,179.797,-18.45,20.57,147.39,-17.81,-7.50,173.54,53.071,54.583,-40.7759,-8.0902,102.49,791.25,-40.4881,-7.9797,,,0.16580,0
4.4513,2,65,7,2,111.67,648.33,capture,98.80,811.61,163.78,0,178.951,8.368,179.813,-18.45,20.81,147.40,-16.98,-7.65,174.05,52.891,54.316,-40.9548,-7.5967,98.80,811.61,-40.6981,-7.8074,,,0.19920,0
4.5569,2,65,7,2,111.67,648.33,capture,124.82,801.23,153.46,0,179.063,8.398,179.797,-18.43,20.82,147.52,-17.87,-7.96,174.45,52.902,54.206,-41.0514,-7.4599,124.82,801.23,-40.8571,-7.6510,,,0.18499,0
4.6508,2,65,7,2,111.67,648.33,capture,107.88,775.83,127.55,0,179.195,8.382,179.790,-18.47,20.72,147.63,-18.20,-7.65,173.68,53.323,54.229,-40.4278,-8.1012,107.88,775.83,-40.6639,-7.8536,,,0.20942,0
4.7373,2,65,7,2,111.67,648.33,capture,124.51,802.26,154.46,0,179.075,8.371,179.790,-18.46,20.76,147.74,-18.22,-7.77,173.86,53.620,54.686,-40.9613,-7.0761,124.51,802.26,-40.7977,-7.5037,,,0.20911,0
4.8507,2,65,7,2,111.67,648.33,capture,114.59,793.29,144.99,0,179.018,8.485,179.784,-18.50,20.77,147.70,-18.25,-7.97,174.32,53.954,54.670,-41.4589,-7.1073,114.59,793.29,-41.0953,-7.3253,,,0.24604,0
4.9436,2,65,7,2,111.67,648.33,capture,138.77,776.48,130.98,0,178.962,8.462,179.778,-18.52,20.88,147.50,-18.06,-7.61,174.04,53.958,54.411,-39.9513,-6.3886,138.77,776.48,-40.5805,-6.9038,,,0.22484,0
5.0379,2,65,7,2,111.67,648.33,capture,143.86,815.80,170.53,0,179.032,8.512,179.761,-18.49,20.85,147.44,-18.37,-7.21,172.94,53.858,54.667,-40.9811,-6.6695,143.86,815.80,-40.7607,-6.7984,,,0.20822,0
5.1373,2,65,7,2,111.67,648.33,capture,121.21,798.17,150.14,0,179.003,8.437,179.765,-18.33,20.97,147.39,-17.87,-7.78,173.65,53.690,54.475,-40.6289,-7.2785,121.21,798.17,-40.7014,-7.0144,,,0.20265,0
5.2304,2,65,7,2,111.67,648.33,capture,110.99,809.50,161.17,0,178.994,8.429,179.757,-18.37,20.91,147.40,-18.32,-8.08,174.04,54.221,54.847,-40.9159,-7.5070,110.99,809.50,-40.7979,-7.2361,,,0.23253,0
5.3329,2,65,7,2,111.67,648.33,capture,114.54,759.15,110.85,0,179.031,8.335,179.805,-18.35,20.80,147.19,-17.94,-7.72,173.68,54.119,54.450,-39.8154,-7.6750,114.54,759.15,-40.3558,-7.4336,,,0.20300,0
5.4322,2,65,7,2,111.67,648.33,capture,141.89,782.97,137.99,0,178.924,8.344,179.842,-18.38,20.94,147.35,-18.25,-7.85,173.74,53.975,54.673,-39.8951,-6.5978,141.89,782.97,-40.1485,-7.0575,,,0.20809,0
5.5327,2,65,7,2,111.67,648.33,capture,103.50,782.36,134.28,0,178.924,8.292,179.857,-18.35,21.00,147.36,-18.09,-7.91,173.73,53.699,54.378,-40.7381,-8.0870,103.50,782.36,-40.4138,-7.5208,,,0.21458,0
5.6511,2,65,7,2,111.67,648.33,capture,118.50,797.09,148.91,0,178.904,8.166,179.836,-18.41,20.88,147.39,-17.87,-7.72,173.24,53.419,54.477,-40.4777,-7.0543,118.50,797.09,-40.4425,-7.3109,,,0.20581,0
5.7670,2,65,7,2,111.67,648.33,capture,120.25,775.83,127.79,0,178.874,8.157,179.842,-18.37,20.90,147.35,-17.82,-8.12,173.34,53.081,54.490,-40.1916,-7.0912,120.25,775.83,-40.3296,-7.2120,,,0.18274,0
5.8675,2,65,7,2,111.67,648.33,capture,137.13,810.45,164.10,0,178.800,8.242,179.869,-18.43,20.71,147.30,-18.18,-8.52,173.75,52.791,54.148,-41.3702,-6.7895,137.13,810.45,-40.7979,-7.0219,,,0.19664,0
5.9613,2,65,7,2,111.67,648.33,capture,119.86,782.14,134.06,0,178.902,8.192,179.826,-18.35,20.60,147.66,-18.08,-7.41,173.43,52.995,53.971,-39.1949,-7.4588,119.86,782.14,-40.0765,-7.2185,,,0.18573,0
6.1641,3,47,5,2,111.67,475.44,dwell,184.00,645.21,184.53,0,178.954,8.074,179.843,-18.34,20.60,147.53,-18.39,-7.97,173.80,53.141,53.824,-34.1473,-3.1930,184.00,645.21,-34.1473,-3.1930,,,0.19684,0
6.2559,3,47,5,2,111.67,475.44,dwell,163.26,576.76,113.70,0,178.802,8.125,179.869,-18.41,20.53,147.49,-18.28,-7.28,173.79,53.069,53.689,-31.1543,-5.4812,163.26,576.76,-32.8004,-4.2227,,,0.19587,0
6.3516,3,47,5,2,111.67,475.44,dwell,79.22,665.21,192.52,0,178.862,8.140,179.833,-18.38,20.70,147.36,-17.77,-8.46,173.58,53.380,53.294,-35.8537,-9.2682,79.22,665.21,-34.1744,-6.4931,,,0.18919,0
6.4772,3,47,5,2,111.67,475.44,dwell,56.45,562.64,103.21,0,178.896,8.032,179.832,-18.31,20.56,147.50,-18.00,-7.78,173.98,53.535,53.206,-31.6256,-10.2461,56.45,562.64,-33.0275,-8.1820,,,0.21040,0
6.5920,3,47,5,2,111.67,475.44,dwell,216.39,509.05,109.98,0,178.896,8.383,179.798,-18.31,20.53,147.49,-17.99,-7.95,173.91,53.356,53.597,-29.4716,-3.3123,216.39,509.05,-31.4273,-5.9906,,,0.20652,0
6.7031,3,47,5,2,111.67,475.44,dwell,139.41,373.73,105.43,0,178.956,8.319,179.817,-18.34,20.52,147.50,-17.82,-8.39,173.73,52.790,53.678,-24.5231,-6.3948,139.41,373.73,-28.3204,-6.1725,,,0.19313,0
6.7851,3,47,5,2,111.67,475.44,dwell,129.80,368.28,108.69,0,178.959,8.310,179.825,-18.31,20.64,147.65,-18.24,-7.13,173.89,52.829,53.558,-23.3688,-6.3981,129.80,368.28,-26.0922,-6.2740,,,0.17180,0
6.8805,3,47,5,2,111.67,475.44,dwell,101.91,306.63,169.10,0,178.981,8.314,179.817,-18.36,20.58,147.61,-17.93,-7.65,173.94,53.021,53.837,-21.2619,-8.5980,101.91,306.63,-23.9186,-7.3198,,,0.19269,0
6.9676,3,47,5,2,111.67,475.44,dwell,182.76,317.13,173.54,0,179.031,8.222,179.802,-18.35,20.54,147.75,-17.90,-7.49,174.34,53.509,53.926,-22.3577,-4.3968,182.76,317.13,-23.2162,-6.0045,,,0.19118,0
7.0738,3,47,5,2,111.67,475.44,capture,176.95,278.05,207.91,0,178.990,8.151,179.800,-18.37,20.66,147.70,-17.95,-7.38,174.11,53.152,53.986,-20.5719,-4.1928,176.95,278.05,-22.0263,-5.1892,,,0.21821,0
7.1689,3,47,5,2,111.67,475.44,capture,132.38,288.58,188.01,0,178.888,8.242,179.782,-18.41,20.55,147.38,-17.98,-7.41,173.43,53.006,53.895,-20.7432,-7.0167,132.38,288.58,-21.4489,-6.0116,,,0.20129,0
7.2900,3,47,5,2,111.67,475.44,capture,156.72,267.32,212.95,0,178.817,8.265,179.793,-18.40,20.74,147.41,-17.29,-7.65,173.71,53.227,53.806,-19.5399,-5.2636,156.72,267.32,-20.5899,-5.6750,,,0.19361,0
7.3861,3,47,5,2,111.67,475.44,capture,155.90,234.59,244.88,0,178.847,8.281,179.812,-18.40,20.69,147.39,-17.66,-7.83,174.06,53.266,53.888,-19.5571,-5.5129,155.90,234.59,-20.1251,-5.6020,,,0.19633,0
7.4895,3,47,5,2,111.67,475.44,capture,138.24,273.87,203.32,0,178.837,8.233,179.792,-18.61,20.65,147.41,-17.82,-7.92,173.78,52.980,54.050,-20.2382,-6.4791,138.24,273.87,-20.1760,-5.9967,,,0.18839,0
7.5932,3,47,5,2,111.67,475.44,capture,154.84,267.87,212.02,0,178.819,8.184,179.775,-18.58,20.54,147.54,-18.29,-8.66,173.77,53.047,53.881,-19.9496,-4.6578,154.84,267.87,-20.0741,-5.3942,,,0.20084,0
7.6860,3,47,5,2,111.67,475.44,capture,151.53,276.43,202.97,0,178.730,8.112,179.769,-18.45,20.58,147.62,-17.57,-7.51,174.43,53.099,53.730,-20.7481,-5.9793,151.53,276.43,-20.3774,-5.6575,,,0.18589,0
7.7873,3,47,5,2,111.67,475.44,capture,147.95,276.85,201.88,0,178.825,8.141,179.823,-18.40,20.67,147.64,-17.42,-7.72,174.18,53.109,53.795,-21.3830,-5.3424,147.95,276.85,-20.8299,-5.5157,,,0.17869,0
7.8823,3,47,5,2,111.67,475.44,capture,171.41,261.24,222.38,0,178.813,8.300,179.807,-18.47,20.83,147.49,-18.39,-8.03,173.74,52.879,53.851,-19.1799,-5.2808,171.41,261.24,-20.0874,-5.4100,,,0.16958,0
7.9839,3,47,5,2,111.67,475.44,capture,161.48,280.78,200.94,0,178.823,8.210,179.815,-18.51,20.75,147.20,-18.00,-7.57,173.73,53.184,53.924,-20.4532,-6.1215,161.48,280.78,-20.2520,-5.7302,,,0.20718,0
8.0971,3,47,5,2,111.67,475.44,capture,154.77,294.92,185.60,0,178.869,8.219,179.829,-18.47,20.54,147.13,-18.28,-7.73,173.01,53.369,53.878,-21.2780,-5.4894,154.77,294.92,-20.7137,-5.6218,,,0.20150,0
8.1877,3,47,5,2,111.67,475.44,capture,133.82,277.48,199.20,0,178.961,8.185,179.816,-18.52,20.53,147.06,-18.36,-7.53,173.31,53.324,54.102,-21.2542,-6.9967,133.82,277.48,-20.9570,-6.2405,,,0.19666,0
8.2908,3,47,5,2,111.67,475.44,capture,144.61,268.35,209.70,0,178.911,8.163,179.841,-18.47,20.50,147.34,-18.21,-7.13,173.06,53.205,54.284,-19.7901,-5.7615,144.61,268.35,-20.4319,-6.0250,,,0.19809,0
8.3969,3,47,5,2,111.67,475.44,capture,151.88,266.64,212.64,0,178.946,8.224,179.884,-18.53,20.26,147.64,-17.63,-8.18,174.33,53.460,54.046,-20.9133,-4.7329,151.88,266.64,-20.6485,-5.4436,,,0.20833,0
8.5022,3,47,5,2,111.67,475.44,capture,143.16,272.63,205.25,0,178.923,8.056,179.868,-18.55,20.38,147.63,-18.25,-7.62,174.52,53.439,54.154,-19.6278,-5.7397,143.16,272.63,-20.1892,-5.5768,,,0.21829,0
8.6027,3,47,5,2,111.67,475.44,capture,147.71,266.88,211.66,0,178.996,8.081,179.861,-18.56,20.41,147.85,-18.15,-8.25,174.20,52.940,54.141,-20.7147,-6.1478,147.71,266.88,-20.4257,-5.8338,,,0.18573,0
8.7124,3,47,5,2,111.67,475.44,capture,140.58,261.19,216.20,0,179.009,8.038,179.854,-18.62,20.19,147.70,-17.64,-8.30,174.05,52.947,54.325,-20.0514,-5.9061,140.58,261.19,-20.2572,-5.8663,,,0.18821,0
8.8208,3,47,5,2,111.67,475.44,capture,133.81,248.30,228.22,0,178.961,7.894,179.879,-18.56,20.44,147.47,-18.26,-7.66,173.63,52.838,54.164,-18.8162,-7.2442,133.81,248.30,-19.6088,-6.4864,,,0.18607,0
8.9269,3,47,5,2,111.67,475.44,capture,145.62,264.57,213.59,0,178.877,7.890,179.848,-18.54,20.48,147.48,-18.29,-7.75,173.90,53.224,54.258,-20.6806,-6.3905,145.62,264.57,-20.0911,-6.4432,,,0.22337,0
9.0226,3,47,5,2,111.67,475.44,capture,137.04,279.08,198.00,0,178.999,7.982,179.859,-18.54,20.61,147.25,-17.89,-7.52,173.61,53.634,54.482,-20.8546,-6.5958,137.04,279.08,-20.4347,-6.5119,,,0.21849,0
9.1957,4,43,4,7,335.00,389.00,dwell,230.87,321.48,124.10,0,178.908,7.975,179.839,-18.63,20.56,147.51,-17.83,-7.30,173.55,53.439,54.527,-22.3837,-2.1388,230.87,321.48,-22.3837,-2.1388,,,0.20647,0
9.3017,4,43,4,7,335.00,389.00,dwell,278.75,309.19,97.64,0,178.821,7.954,179.834,-18.58,20.48,147.52,-18.41,-7.24,173.31,53.324,54.503,-21.8862,0.0741,278.75,309.19,-22.1598,-1.1430,,,0.20348,0
9.4003,4,43,4,7,335.00,389.00,dwell,296.36,298.52,98.39,0,178.785,7.954,179.839,-18.55,20.36,147.62,-18.45,-7.54,174.08,53.327,54.596,-20.6115,0.9530,296.36,298.52,-21.4631,-0.1998,,,0.19336,0
9.5166,4,43,4,7,335.00,389.00,dwell,267.65,262.96,142.91,0,178.796,8.034,179.830,-18.61,20.40,147.31,-17.99,-8.15,173.09,53.741,54.052,-19.9537,-0.3074,267.65,262.96,-20.7838,-0.2482,,,0.21730,0
9.6199,4,43,4,7,335.00,389.00,dwell,288.74,292.41,107.10,0,178.848,8.008,179.818,-18.77,20.31,147.28,-18.31,-7.62,173.34,53.799,54.175,-20.8895,0.5559,288.74,292.41,-20.8314,0.1136,,,0.21045,0
9.7232,4,43,4,7,335.00,389.00,dwell,371.06,223.02,169.85,0,178.887,7.999,179.781,-18.73,20.26,147.33,-18.76,-8.16,173.21,54.008,54.264,-18.9168,4.7647,371.06,223.02,-19.9698,2.2066,,,0.23027,0
9.8177,4,43,4,7,335.00,389.00,dwell,364.49,197.31,193.95,0,178.952,8.112,179.815,-18.57,20.22,147.37,-17.42,-8.20,172.87,53.611,54.026,-17.7024,4.4577,364.49,197.31,-18.9495,3.2196,,,0.21563,0
9.9195,4,43,4,7,335.00,389.00,dwell,363.73,213.75,177.59,0,178.936,8.013,179.801,-18.65,20.34,147.48,-17.99,-8.27,173.96,53.963,54.257,-18.3678,4.8417,363.73,213.75,-18.6877,3.9495,,,0.21241,0
10.0421,4,43,4,7,335.00,389.00,dwell,404.15,217.12,185.27,0,179.023,8.139,179.847,-18.72,20.37,147.43,-17.90,-7.73,173.30,54.155,54.111,-17.9745,6.2785,404.15,217.12,-18.3667,4.9976,,,0.22400,0
10.1270,4,43,4,7,335.00,389.00,capture,426.35,249.25,166.96,0,179.162,7.982,179.859,-18.60,20.58,147.42,-17.91,-8.19,173.67,53.816,54.316,-19.8038,6.9040,426.35,249.25,-19.0134,5.8555,,,0.22958,0
10.2090,4,43,4,7,335.00,389.00,capture,421.07,244.10,168.54,0,179.213,7.846,179.874,-18.49,20.59,147.34,-17.30,-8.02,174.17,53.628,54.355,-19.3155,7.2175,421.07,244.10,-19.1494,6.4684,,,0.21347,0
10.2926,4,43,4,7,335.00,389.00,capture,403.67,234.70,168.89,0,179.072,7.852,179.896,-18.63,20.52,147.34,-18.23,-7.62,173.58,53.792,54.525,-19.3520,5.9613,403.67,234.70,-19.2405,6.2402,,,0.22263,0
10.4076,4,43,4,7,335.00,389.00,capture,416.36,245.93,164.59,0,178.986,7.789,179.889,-18.54,20.70,147.35,-17.61,-7.35,173.76,53.814,54.320,-19.1547,6.1718,416.36,245.93,-19.2019,6.2094,,,0.20730,0
10.5020,4,43,4,7,335.00,389.00,capture,419.23,207.18,200.38,0,179.025,7.828,179.879,-18.52,20.76,147.33,-17.95,-8.25,173.97,54.077,54.879,-17.9421,6.2434,419.23,207.18,-18.6350,6.2247,,,0.22049,0
10.6158,4,43,4,7,335.00,389.00,capture,391.33,236.17,162.88,0,179.165,7.900,179.860,-18.55,20.61,147.19,-17.86,-7.40,173.27,54.107,54.760,-18.5780,5.4363,391.33,236.17,-18.6094,5.8699,,,0.23004,0
10.7314,4,43,4,7,335.00,389.00,capture,423.29,234.98,177.53,0,179.205,7.854,179.857,-18.52,20.60,147.20,-18.06,-7.83,173.86,53.960,54.631,-18.9714,7.0517,423.29,234.98,-18.7723,6.4017,,,0.23440,0
10.8233,4,43,4,7,335.00,389.00,capture,399.29,233.20,168.54,0,179.174,7.824,179.820,-18.57,20.66,147.29,-18.66,-8.22,173.76,53.640,54.631,-19.0820,5.5353,399.29,233.20,-18.9116,6.0118,,,0.23357,0
10.9186,4,43,4,7,335.00,389.00,capture,428.52,198.66,212.07,0,179.194,7.749,179.842,-18.48,20.81,147.16,-18.43,-7.50,173.05,54.002,54.749,-18.0329,6.8675,428.52,198.66,-18.5162,6.3969,,,0.22496,0
11.0050,4,43,4,7,335.00,389.00,capture,421.03,232.28,178.78,0,179.157,7.741,179.846,-18.32,20.76,147.49,-17.83,-8.06,173.39,54.072,54.493,-19.2437,7.2260,421.03,232.28,-18.8436,6.7700,,,0.22311,0
