t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
1.8312,1,7,2,1,201.00,648.33,capture,191.31,494.32,154.32,0,179.192,7.297,179.800,-12.23,25.12,146.31,-12.15,-4.63,171.27,55.226,55.644,-30.2435,-2.8449,191.31,494.32,-30.0795,-3.3782,,,0.24878,0
1.9323,1,7,2,1,201.00,648.33,capture,192.00,528.25,120.42,1,179.461,7.341,179.359,-12.25,25.11,146.43,-12.15,-4.49,171.53,54.169,54.859,-32.0039,-3.9464,192.00,528.25,-31.4864,-3.6555,,,0.24736,0
2.0304,1,7,2,1,201.00,648.33,capture,203.67,510.32,138.04,0,179.076,7.297,-179.815,-12.26,25.08,146.69,-12.40,-4.56,171.64,53.739,55.277,-31.9538,-2.2813,203.67,510.32,-31.8124,-2.7761,,,0.25157,0
2.1275,1,7,2,1,201.00,648.33,capture,185.73,473.29,175.70,0,178.837,7.263,179.512,-12.34,25.10,146.75,-12.40,-4.46,172.07,54.801,55.322,-29.5731,-3.6917,185.73,473.29,-30.4229,-3.1986,,,0.25281,0
2.2259,1,7,2,1,201.00,648.33,capture,205.93,511.71,136.71,0,179.429,7.431,179.780,-12.39,25.13,146.96,-12.50,-4.50,172.29,54.970,53.553,-31.5850,-1.6305,205.93,511.71,-31.0452,-2.1566,,,0.24308,0
2.3280,1,7,2,1,201.00,648.33,capture,177.81,522.78,127.67,1,178.918,7.437,179.809,-12.41,25.17,146.90,-12.35,-4.41,172.15,54.348,54.767,-31.2339,-3.4748,177.81,522.78,-31.1478,-2.8528,,,0.23498,0
2.4283,1,7,2,1,201.00,648.33,capture,191.27,506.55,142.12,0,179.189,7.379,179.807,-12.41,25.19,146.71,-12.46,-4.66,171.78,54.437,54.761,-30.8984,-3.6057,191.27,506.55,-31.0371,-3.3169,,,0.24805,0
2.5252,1,7,2,1,201.00,648.33,capture,180.22,480.61,169.01,0,179.385,7.358,179.865,-12.41,25.15,146.95,-12.50,-4.38,172.06,54.304,54.919,-29.8856,-4.5296,180.22,480.61,-30.3179,-4.1566,,,0.24282,0
2.6252,1,7,2,1,201.00,648.33,capture,200.29,513.93,134.40,0,179.479,7.340,179.869,-12.33,25.15,146.79,-12.28,-4.58,172.01,54.380,54.252,-30.9119,-2.3608,200.29,513.93,-30.5893,-3.1367,,,0.24333,0
2.7265,1,7,2,1,201.00,648.33,capture,183.75,514.54,134.90,0,179.095,7.439,179.759,-12.29,25.15,146.36,-12.39,-4.31,171.59,55.040,55.591,-31.2407,-3.4914,183.75,514.54,-30.9534,-3.2952,,,0.25545,0
2.8277,1,7,2,1,201.00,648.33,capture,197.02,552.46,95.96,1,179.293,7.582,-179.675,-12.28,25.19,146.62,-12.18,-4.57,171.70,54.864,55.383,-32.5958,-3.1085,197.02,552.46,-32.1230,-3.2043,,,0.26525,0
2.9268,1,7,2,1,201.00,648.33,capture,200.61,511.02,137.31,0,179.466,7.602,179.316,-12.19,25.19,146.86,-12.18,-4.39,171.92,54.621,54.393,-30.7964,-2.7094,200.61,511.02,-31.5198,-2.9267,,,0.24718,0
3.0286,2,4,1,1,201.00,389.00,dwell,172.19,504.29,118.83,1,179.584,7.470,179.489,-12.21,25.24,147.17,-12.25,-4.38,172.63,54.662,55.834,-31.5024,-3.8998,172.19,504.29,-31.5119,-3.4712,,,0.24194,0
3.1294,2,4,1,1,201.00,389.00,dwell,186.02,482.72,94.91,1,178.893,7.448,179.201,-12.22,25.21,147.36,-12.34,-4.45,172.58,54.323,55.248,-29.5295,-3.2331,186.02,482.72,-30.0972,-3.3610,,,0.25086,0
3.2291,2,4,1,1,201.00,389.00,dwell,191.56,502.02,113.42,1,179.376,7.478,179.629,-12.29,25.23,147.51,-12.19,-4.18,172.89,54.574,54.289,-30.4588,-3.0283,191.56,502.02,-30.3141,-3.1971,,,0.23546,0
3.3296,2,4,1,1,201.00,389.00,dwell,184.01,476.31,88.95,1,178.521,7.500,179.336,-12.35,25.23,147.58,-12.25,-4.20,172.83,54.433,55.010,-30.0214,-3.1091,184.01,476.31,-30.1400,-3.1538,,,0.24659,0
3.4310,2,4,1,1,201.00,389.00,dwell,197.70,445.67,56.77,1,179.826,7.646,179.744,-12.28,25.24,147.39,-12.21,-4.35,172.59,53.830,54.243,-28.1088,-2.4805,197.70,445.67,-28.6242,-2.7530,,,0.23245,0
3.5310,2,4,1,1,201.00,389.00,dwell,195.43,418.17,29.70,1,179.320,7.598,-179.984,-12.23,25.21,147.28,-12.15,-4.30,172.44,53.532,55.283,-28.4933,-4.0236,195.43,418.17,-28.5344,-3.4952,,,0.24512,0
3.6314,2,4,1,1,201.00,389.00,dwell,195.31,445.52,56.80,1,179.593,7.448,179.786,-12.31,25.24,147.00,-12.36,-4.25,172.13,54.735,55.541,-28.2483,-3.5166,195.31,445.52,-28.3477,-3.5068,,,0.25297,0
3.7298,2,4,1,1,201.00,389.00,dwell,193.90,427.32,38.97,1,178.904,7.194,179.145,-12.30,25.26,146.73,-12.31,-4.51,172.02,54.572,55.248,-28.7233,-2.2450,193.90,427.32,-28.5450,-2.7401,,,0.26361,0
3.8312,2,4,1,1,201.00,389.00,dwell,212.70,420.49,33.59,1,179.087,7.067,179.710,-12.45,25.22,146.54,-12.58,-4.48,171.57,55.343,55.238,-27.5660,-2.0255,212.70,420.49,-27.9117,-2.2733,,,0.24042,0
3.9340,2,4,1,1,201.00,389.00,dwell,196.92,399.99,11.72,1,178.829,7.097,179.726,-12.40,25.20,146.86,-12.29,-4.39,171.96,54.298,55.886,-26.2135,-3.2782,196.92,399.99,-26.6491,-2.7636,,,0.23398,0
4.0343,2,4,1,1,201.00,389.00,capture,196.46,365.85,23.60,1,179.046,7.076,179.164,-12.47,25.26,146.88,-12.36,-4.26,172.16,55.628,55.038,-25.7556,-2.4709,196.46,365.85,-25.9916,-2.6251,,,0.23916,0
4.1348,2,4,1,1,201.00,389.00,capture,203.67,381.68,7.79,1,179.142,6.971,-179.998,-12.45,25.28,147.30,-12.54,-4.30,172.56,54.378,55.361,-25.9133,-3.4285,203.67,381.68,-25.9388,-3.0872,,,0.25588,0
4.2346,2,4,1,1,201.00,389.00,capture,210.68,414.78,27.54,1,179.396,6.879,179.518,-12.49,25.30,146.88,-12.66,-4.38,171.97,55.564,55.314,-27.6448,-2.2385,210.68,414.78,-26.9329,-2.6411,,,0.25736,0
4.3370,2,4,1,1,201.00,389.00,capture,203.53,369.16,20.00,1,179.155,6.935,179.924,-12.43,25.27,147.43,-12.51,-4.39,172.62,54.775,54.067,-24.6469,-1.6998,203.53,369.16,-25.3317,-2.0355,,,0.27430,0
4.4368,2,4,1,1,201.00,389.00,capture,219.85,403.47,23.76,1,179.012,6.891,179.390,-12.40,25.25,147.95,-12.36,-4.38,173.58,54.156,54.823,-26.7828,-2.3152,219.85,403.47,-26.0729,-2.1841,,,0.26672,0
4.5361,2,4,1,1,201.00,389.00,capture,201.12,386.46,2.54,1,179.242,6.885,179.498,-12.47,25.26,148.17,-12.54,-4.45,173.62,54.147,54.316,-26.3849,-2.2118,201.12,386.46,-26.2425,-2.1977,,,0.25843,0
4.6367,2,4,1,1,201.00,389.00,capture,217.50,375.69,21.20,1,179.428,6.786,179.739,-12.44,25.26,148.51,-12.39,-4.30,174.09,53.928,53.671,-25.9692,-1.9451,217.50,375.69,-26.1210,-2.0652,,,0.26175,0
4.7364,2,4,1,1,201.00,389.00,capture,192.13,410.80,23.54,1,179.590,6.626,-179.742,-12.43,25.22,148.92,-12.53,-4.50,174.62,53.248,54.515,-27.6782,-2.1717,192.13,410.80,-27.1753,-2.1148,,,0.27815,0
4.8322,2,4,1,1,201.00,389.00,capture,203.34,385.22,4.44,1,178.708,6.609,179.335,-12.35,25.26,149.43,-12.35,-4.29,175.22,53.022,54.321,-25.7390,-3.0964,203.34,385.22,-26.4221,-2.6976,,,0.27572,0
4.9307,2,4,1,1,201.00,389.00,capture,216.91,384.39,16.57,1,179.420,6.542,179.210,-12.30,25.32,148.96,-12.37,-4.28,174.57,54.242,54.213,-26.1424,-1.8672,216.91,384.39,-26.2684,-2.2884,,,0.26795,0
5.0314,2,4,1,1,201.00,389.00,capture,189.36,414.33,27.88,1,179.217,6.588,179.692,-12.37,25.34,148.86,-12.33,-4.52,174.55,53.864,53.882,-26.9192,-3.1391,189.36,414.33,-26.5963,-2.7757,,,0.26497,0
5.1304,2,4,1,1,201.00,389.00,capture,212.27,389.84,11.30,1,178.783,6.548,179.847,-12.42,25.29,149.17,-12.40,-4.31,174.87,53.042,53.754,-26.8319,-2.6979,212.27,389.84,-26.7197,-2.7361,,,0.26784,0
5.2299,2,4,1,1,201.00,389.00,capture,225.54,387.30,24.60,1,178.126,6.528,179.349,-12.43,25.29,148.71,-12.51,-4.23,174.22,53.890,53.933,-26.3160,-0.8705,225.54,387.30,-26.5315,-1.4626,,,0.26935,0
5.3279,2,4,1,1,201.00,389.00,capture,202.37,412.36,23.40,1,179.292,6.553,179.403,-12.34,25.25,149.09,-12.21,-4.44,174.76,53.594,53.830,-27.9304,-2.8911,202.37,412.36,-27.4372,-2.2051,,,0.26545,0
5.4259,2,4,1,1,201.00,389.00,capture,202.42,419.73,30.77,1,179.123,6.649,179.655,-12.32,25.28,149.31,-12.26,-4.40,175.19,53.678,54.086,-27.6614,-2.9748,202.42,419.73,-27.5754,-2.6784,,,0.27177,0
5.5226,2,4,1,1,201.00,389.00,capture,190.49,370.06,21.66,1,179.351,6.678,179.089,-12.42,25.33,149.02,-12.35,-4.21,174.62,54.640,53.615,-26.0656,-3.4233,190.49,370.06,-26.6814,-3.1642,,,0.25887,0
5.6222,2,4,1,1,201.00,389.00,capture,207.41,390.06,6.50,1,179.335,6.690,179.255,-12.39,25.28,148.76,-12.51,-4.28,174.46,53.734,53.181,-25.6479,-2.1764,207.41,390.06,-25.9831,-2.7071,,,0.28671,0
5.7205,2,4,1,1,201.00,389.00,capture,183.58,418.48,34.24,1,179.014,6.710,179.618,-12.42,25.23,148.92,-12.61,-4.24,174.35,54.852,53.435,-27.7079,-4.1642,183.58,418.48,-26.9821,-3.6613,,,0.27616,0
5.8208,2,4,1,1,201.00,389.00,capture,202.75,376.00,13.11,1,179.325,6.720,179.501,-12.38,25.22,148.82,-12.44,-4.42,174.31,53.367,54.362,-25.7692,-1.9176,202.75,376.00,-26.2767,-2.6109,,,0.28315,0
5.9214,2,4,1,1,201.00,389.00,capture,203.59,401.91,13.17,1,179.323,6.815,-179.911,-12.33,25.21,148.69,-12.22,-4.41,174.05,53.885,53.908,-26.2040,-2.5960,203.59,401.91,-26.2369,-2.6027,,,0.29127,0
6.0190,3,2,0,2,335.00,129.67,dwell,201.49,385.38,288.47,0,178.756,6.797,179.869,-12.49,25.22,148.99,-12.46,-4.45,174.61,53.905,54.026,-25.8471,-2.1944,201.49,385.38,-26.0142,-2.3670,,,0.27016,0
6.1196,3,2,0,2,335.00,129.67,dwell,222.90,416.04,307.53,0,179.262,6.905,179.766,-12.42,25.30,149.07,-12.56,-4.12,174.58,53.249,54.718,-27.9727,-2.0133,222.90,416.04,-27.3304,-2.1572,,,0.29200,0
6.2171,3,2,0,2,335.00,129.67,dwell,232.93,321.35,217.17,0,179.030,6.829,179.978,-12.42,25.26,149.06,-12.52,-4.38,174.93,53.196,54.492,-24.0401,-1.2246,232.93,321.35,-24.9275,-1.5425,,,0.29200,0
6.3153,3,2,0,2,335.00,129.67,dwell,262.20,326.01,209.40,0,178.844,6.858,179.145,-12.44,25.20,149.36,-12.39,-4.45,175.06,54.029,54.287,-23.3938,1.0058,262.20,326.01,-23.7541,0.4549,,,0.29200,0
6.4136,3,2,0,2,335.00,129.67,dwell,267.27,200.00,97.65,0,179.473,6.909,179.731,-12.36,25.23,149.28,-12.24,-4.37,174.82,53.529,54.365,-18.8637,0.9668,267.27,200.00,-19.5242,0.8374,,,0.29200,0
6.5135,3,2,0,2,335.00,129.67,dwell,296.89,242.57,119.16,1,179.402,7.016,179.737,-12.46,25.26,149.20,-12.67,-4.30,174.86,53.570,53.966,-20.3112,1.9790,296.89,242.57,-20.1409,1.7009,,,0.29200,0
6.6151,3,2,0,2,335.00,129.67,dwell,296.34,172.19,57.47,1,178.843,7.072,179.462,-12.41,25.24,149.10,-12.42,-4.34,174.84,54.454,54.873,-18.7516,1.8279,296.34,172.19,-19.0449,1.7898,,,0.29200,0
6.7152,3,2,0,2,335.00,129.67,dwell,323.81,163.43,35.57,1,178.729,7.068,179.642,-12.41,25.30,148.90,-12.29,-4.27,174.64,53.224,54.375,-17.9615,3.0905,323.81,163.43,-18.2038,2.7489,,,0.29200,0
6.8143,3,2,0,2,335.00,129.67,dwell,342.92,131.62,8.16,1,178.663,7.151,179.665,-12.37,25.30,149.02,-12.53,-4.13,174.74,53.896,54.731,-16.7028,4.3239,342.92,131.62,-17.0241,3.9600,,,0.29200,0
6.9127,3,2,0,2,335.00,129.67,dwell,329.50,172.15,42.84,1,179.328,7.183,179.717,-12.37,25.30,149.30,-12.40,-4.18,175.14,52.384,53.644,-17.9834,3.2476,329.50,172.15,-17.6320,3.5088,,,0.29200,0
7.0140,3,2,0,2,335.00,129.67,capture,333.06,109.40,20.36,1,179.259,7.100,179.840,-12.32,25.32,149.17,-12.32,-4.25,174.83,53.959,54.982,-15.5949,3.4540,333.06,109.40,-16.0884,3.4774,,,0.29200,0
7.1123,3,2,0,2,335.00,129.67,capture,339.73,103.70,26.39,1,178.754,7.095,179.670,-12.27,25.30,148.96,-12.23,-4.35,174.89,53.909,54.672,-15.1618,2.6961,339.73,103.70,-15.3971,3.0766,,,0.29200,0
7.2107,3,2,0,2,335.00,129.67,capture,334.11,84.05,45.62,1,179.329,6.900,179.909,-12.18,25.32,149.09,-12.21,-4.31,174.88,53.087,54.283,-14.8849,4.6888,334.11,84.05,-15.0300,4.1335,,,0.28068,0
7.3130,3,2,0,2,335.00,129.67,capture,359.85,123.54,25.60,1,179.054,6.988,179.253,-12.06,25.35,149.09,-12.08,-4.35,174.62,54.372,54.057,-16.2264,5.8839,359.85,123.54,-15.5880,5.4477,,,0.29200,0
7.4123,3,2,0,2,335.00,129.67,capture,373.98,100.35,48.77,1,179.937,7.038,179.599,-12.07,25.29,149.25,-11.81,-4.31,175.03,53.264,54.597,-15.9873,5.7843,373.98,100.35,-15.7900,5.6845,,,0.28360,0
7.5112,3,2,0,2,335.00,129.67,capture,357.01,100.32,36.68,1,178.806,7.074,179.832,-12.11,25.26,149.07,-12.18,-4.44,174.79,52.965,54.374,-15.4589,4.9123,357.01,100.32,-15.6374,5.2813,,,0.28095,0
7.6125,3,2,0,2,335.00,129.67,capture,359.69,81.90,53.77,1,179.218,7.025,179.695,-12.18,25.30,149.15,-12.21,-4.18,174.97,52.481,54.701,-14.5755,5.9915,359.69,81.90,-14.9630,5.7171,,,0.27511,0
7.7138,3,2,0,2,335.00,129.67,capture,363.60,86.26,51.98,1,179.517,7.029,179.499,-12.23,25.29,148.48,-12.51,-4.27,173.95,54.024,54.774,-15.7172,5.1713,363.60,86.26,-15.3010,5.4744,,,0.28437,0
7.8141,3,2,0,2,335.00,129.67,capture,341.58,88.41,41.77,1,179.421,6.956,179.744,-12.25,25.26,148.36,-12.27,-4.32,174.09,54.317,54.528,-14.0292,4.7020,341.58,88.41,-14.4821,5.0251,,,0.26709,0
7.9140,3,2,0,2,335.00,129.67,capture,360.85,80.15,55.86,1,179.353,7.045,179.537,-12.31,25.29,147.83,-12.25,-4.59,172.96,52.419,54.565,-15.2181,4.5028,360.85,80.15,-14.8029,4.7049,,,0.25718,0
8.0143,3,2,0,2,335.00,129.67,capture,350.39,43.90,87.14,1,179.077,7.093,179.411,-12.39,25.31,147.91,-12.44,-4.36,173.32,53.954,55.062,-13.5978,4.0317,350.39,43.90,-14.0293,4.2687,,,0.24778,0
8.1146,3,2,0,2,335.00,129.67,capture,363.07,35.74,98.03,1,179.106,7.194,179.695,-12.33,25.29,147.96,-12.47,-4.34,173.54,53.680,54.139,-12.8234,5.3988,363.07,35.74,-13.1763,4.8480,,,0.22995,0
8.2149,3,2,0,2,335.00,129.67,capture,357.98,55.81,77.35,1,179.666,7.086,179.460,-12.29,25.32,147.68,-12.35,-4.24,173.17,54.202,55.079,-13.7464,4.1435,357.98,55.81,-13.4975,4.4676,,,0.23750,0
8.3158,3,2,0,2,335.00,129.67,capture,364.76,107.90,36.87,1,179.465,7.073,-179.883,-12.27,25.31,147.60,-12.18,-4.29,173.05,54.757,54.748,-15.9146,5.5310,364.76,107.90,-15.2229,5.0899,,,0.22022,0
8.4161,3,2,0,2,335.00,129.67,capture,377.18,108.88,47.02,1,179.326,7.018,179.562,-12.37,25.25,147.13,-12.46,-4.43,172.24,54.494,54.124,-16.5072,5.6161,377.18,108.88,-16.1783,5.4137,,,0.23716,0
8.5168,3,2,0,2,335.00,129.67,capture,348.57,113.25,21.30,1,179.527,7.011,179.808,-12.30,25.22,147.42,-12.07,-4.34,172.80,54.483,54.594,-15.5545,4.1365,348.57,113.25,-15.7992,4.6850,,,0.21930,0
8.6172,3,2,0,2,335.00,129.67,capture,341.61,63.27,66.72,1,179.358,7.045,179.696,-12.20,25.26,147.13,-12.34,-4.38,172.38,54.530,55.210,-14.0736,4.2260,341.61,63.27,-14.7029,4.4099,,,0.22408,0
8.7164,3,2,0,2,335.00,129.67,capture,366.46,100.76,42.73,1,179.328,7.012,-179.996,-12.18,25.22,147.33,-12.20,-4.46,172.62,54.253,54.975,-15.6088,4.7997,366.46,100.76,-15.1353,4.5911,,,0.21836,0
8.8154,3,2,0,2,335.00,129.67,capture,352.24,41.62,89.72,1,178.972,6.980,179.422,-12.21,25.21,147.31,-12.07,-4.46,172.66,55.165,54.677,-13.3322,5.2663,352.24,41.62,-13.9019,4.9651,,,0.23419,0
8.9146,3,2,0,2,335.00,129.67,capture,350.80,50.51,80.72,1,179.535,6.963,-179.963,-12.21,25.14,147.24,-12.22,-4.63,172.50,53.706,54.546,-13.9307,3.9979,350.80,50.51,-13.9196,4.4261,,,0.23664,0
9.0138,4,3,1,0,67.00,389.00,dwell,364.66,60.42,443.36,0,179.029,7.005,179.689,-12.20,25.09,147.79,-12.17,-4.62,173.14,54.463,54.401,-13.8926,6.4493,364.66,60.42,-13.9044,5.8053,,,0.23045,0
9.1121,4,3,1,0,67.00,389.00,dwell,355.18,68.07,431.33,0,179.642,6.956,179.252,-12.23,25.11,147.49,-12.08,-4.62,173.00,54.628,55.476,-14.6072,5.5064,355.18,68.07,-14.2551,5.6339,,,0.20221,0
9.2141,4,3,1,0,67.00,389.00,dwell,303.44,154.86,332.75,0,179.159,6.850,179.733,-12.21,25.19,147.51,-12.14,-4.35,172.60,54.532,54.495,-17.4647,2.9278,303.44,154.86,-16.7799,3.6568,,,0.20992,0
9.3172,4,3,1,0,67.00,389.00,dwell,218.89,209.69,234.99,0,179.252,6.806,179.711,-12.14,25.20,147.61,-12.22,-4.48,173.07,54.743,54.680,-19.7397,-1.4992,218.89,209.69,-19.2565,-0.8049,,,0.24674,0
9.4161,4,3,1,0,67.00,389.00,dwell,201.47,286.76,168.92,0,179.525,6.917,179.511,-12.14,25.25,147.70,-12.13,-4.40,173.01,55.661,55.314,-23.4282,-2.1405,201.47,286.76,-22.8957,-1.9256,,,0.23988,0
9.5146,4,3,1,0,67.00,389.00,dwell,168.21,304.93,131.57,0,179.083,7.069,179.688,-12.14,25.17,147.40,-12.13,-4.55,172.74,54.966,54.430,-23.4626,-3.5831,168.21,304.93,-23.3675,-3.3014,,,0.23011,0
9.6167,4,3,1,0,67.00,389.00,dwell,148.16,346.07,91.81,0,178.795,7.012,-179.646,-12.17,25.20,147.75,-12.13,-4.48,173.28,54.699,55.391,-24.8365,-6.3872,148.16,346.07,-24.5787,-5.9487,,,0.19463,0
9.7163,4,3,1,0,67.00,389.00,dwell,127.19,277.95,126.31,1,178.910,7.029,179.378,-12.17,25.20,147.81,-12.27,-4.39,173.21,53.269,53.492,-22.3582,-5.1569,127.19,277.95,-23.3545,-5.3436,,,0.21829,0
9.8175,4,3,1,0,67.00,389.00,dwell,118.64,384.92,51.80,1,179.595,6.961,179.725,-12.14,25.21,147.76,-12.08,-4.37,173.05,54.812,54.822,-26.3900,-6.6540,118.64,384.92,-25.7378,-6.3582,,,0.20921,0
9.9171,4,3,1,0,67.00,389.00,dwell,107.75,375.08,43.06,1,179.063,6.924,179.604,-12.10,25.19,147.94,-12.22,-4.46,173.30,54.745,54.418,-25.5801,-8.7472,107.75,375.08,-25.6269,-8.3038,,,0.20849,0
10.0181,4,3,1,0,67.00,389.00,capture,107.72,415.14,48.39,1,179.736,6.919,179.625,-12.21,25.16,147.84,-12.24,-4.58,173.23,54.171,54.670,-27.0975,-6.3863,107.72,415.14,-26.7317,-7.1918,,,0.21583,0
10.1187,4,3,1,0,67.00,389.00,capture,88.08,415.08,33.53,1,178.601,7.050,179.192,-12.20,25.23,148.38,-12.19,-4.31,173.97,53.623,54.568,-27.9084,-8.4053,88.08,415.08,-27.6241,-8.0225,,,0.21664,0
10.2199,4,3,1,0,67.00,389.00,capture,75.36,419.29,31.42,1,178.643,7.108,-179.944,-12.13,25.20,148.30,-12.14,-4.41,173.88,54.283,54.909,-27.6099,-7.6110,75.36,419.29,-27.6143,-7.7915,,,0.20967,0
10.3194,4,3,1,0,67.00,389.00,capture,84.98,393.04,18.43,1,179.073,7.005,-179.927,-12.12,25.13,148.19,-12.17,-4.45,173.62,54.385,55.097,-26.2515,-8.8384,84.98,393.04,-26.9246,-8.4833,,,0.22202,0
10.4207,4,3,1,0,67.00,389.00,capture,98.69,439.56,59.67,1,178.663,7.042,179.563,-12.17,25.14,148.10,-12.24,-4.58,173.46,53.548,55.224,-28.2753,-7.7046,98.69,439.56,-27.7838,-8.1271,,,0.22411,0
10.5217,4,3,1,0,67.00,389.00,capture,78.48,429.44,42.04,1,178.873,7.061,179.771,-12.17,25.14,148.40,-12.06,-4.54,174.05,53.322,54.356,-26.5877,-7.4375,78.48,429.44,-27.1359,-7.7371,,,0.20927,0
10.6209,4,3,1,0,67.00,389.00,capture,82.25,401.00,19.40,1,179.049,7.033,179.866,-12.16,25.13,148.46,-12.23,-4.44,173.99,53.970,54.798,-26.5463,-8.2279,82.25,401.00,-26.7821,-7.9605,,,0.22475,0
