t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
3.9599,2,15,1,6,290.33,129.67,dwell,161.72,20.34,168.80,0,178.765,7.624,179.881,-18.40,20.95,147.36,-17.74,-7.45,173.23,53.735,53.933,-10.4354,-5.5401,161.72,20.34,-11.4058,-6.2690,,,0.22622,0
4.0419,2,15,1,6,290.33,129.67,capture,194.29,-19.70,177.58,0,178.811,7.528,179.857,-18.49,20.89,147.24,-17.43,-6.23,173.65,53.651,53.825,-8.7041,-4.0047,194.29,-19.70,-10.1901,-5.2500,,,0.22165,0
4.1403,2,15,1,6,290.33,129.67,capture,179.57,-17.36,184.08,0,178.885,7.517,179.842,-18.48,20.94,147.05,-18.04,-7.08,173.24,53.550,53.844,-9.6128,-4.6626,179.57,-17.36,-9.9303,-4.9857,,,0.20409,0
4.2366,2,15,1,6,290.33,129.67,capture,195.30,-18.95,176.40,0,178.870,7.585,179.854,-18.35,20.92,146.89,-17.99,-7.49,173.19,53.773,53.647,-8.8568,-3.6826,195.30,-18.95,-9.4472,-4.3993,,,0.23761,0
4.3249,2,15,1,6,290.33,129.67,capture,204.31,-30.30,181.63,0,178.973,7.540,179.829,-18.31,20.94,147.12,-18.44,-7.33,173.37,53.824,53.786,-8.9551,-3.6996,204.31,-30.30,-9.2258,-4.0844,,,0.21170,0
4.4283,2,15,1,6,290.33,129.67,capture,214.93,-25.38,172.41,0,179.020,7.475,179.822,-18.35,20.87,147.14,-18.01,-7.76,173.58,53.654,53.748,-8.2339,-3.0609,214.93,-25.38,-8.7795,-3.6238,,,0.21245,0
4.5175,2,15,1,6,290.33,129.67,capture,181.08,1.03,168.77,0,179.038,7.385,179.834,-18.38,20.87,147.04,-18.32,-7.14,173.61,53.976,54.285,-8.6412,-3.9281,181.08,1.03,-8.7172,-3.7608,,,0.22504,0
4.6220,2,15,1,6,290.33,129.67,capture,208.27,-15.96,167.16,0,179.154,7.526,179.825,-18.39,21.07,147.02,-18.03,-7.94,173.48,53.973,54.685,-8.8951,-3.0313,208.27,-15.96,-8.7973,-3.4325,,,0.20883,0
4.7119,2,15,1,6,290.33,129.67,capture,194.59,31.41,137.19,0,178.966,7.700,179.832,-18.43,21.13,147.27,-18.33,-7.23,173.04,53.489,54.496,-10.5993,-3.8810,194.59,31.41,-9.6082,-3.6343,,,0.19305,0
4.8108,2,15,1,6,290.33,129.67,capture,203.50,-12.10,166.25,0,179.047,7.761,179.867,-18.46,21.21,147.28,-17.66,-6.88,173.22,53.541,54.746,-8.7943,-3.4990,203.50,-12.10,-9.2419,-3.5734,,,0.19077,0
4.9000,2,15,1,6,290.33,129.67,capture,201.05,-17.57,172.19,0,178.874,7.597,179.899,-18.48,21.40,147.14,-18.18,-7.17,173.53,53.189,54.405,-8.4438,-4.2554,201.05,-17.57,-8.8828,-3.8803,,,0.20143,0
4.9899,2,15,1,6,290.33,129.67,capture,207.06,-32.76,182.53,0,178.804,7.594,179.880,-18.32,21.14,147.06,-17.58,-7.83,173.35,53.572,54.212,-8.9165,-3.5097,207.06,-32.76,-8.8979,-3.7135,,,0.21102,0
5.0750,2,15,1,6,290.33,129.67,capture,194.19,-34.64,190.37,0,178.997,7.676,179.878,-18.28,21.01,146.93,-17.14,-7.81,173.61,53.949,54.328,-8.1720,-4.0657,194.19,-34.64,-8.5712,-3.8720,,,0.20798,0
5.1819,2,15,1,6,290.33,129.67,capture,204.86,-19.81,172.19,0,178.972,7.667,179.863,-18.35,21.06,146.97,-17.83,-8.22,173.27,53.925,54.434,-7.8130,-3.3849,204.86,-19.81,-8.2300,-3.6528,,,0.21188,0
5.2804,2,15,1,6,290.33,129.67,capture,202.43,-37.87,189.20,0,178.927,7.614,179.870,-18.31,20.88,146.84,-18.04,-7.83,173.16,53.590,54.499,-8.0673,-3.3006,202.43,-37.87,-8.1568,-3.4943,,,0.23608,0
5.3960,2,15,1,6,290.33,129.67,capture,214.70,-8.37,157.40,0,178.978,7.601,179.869,-18.42,20.95,147.25,-17.85,-8.22,173.63,53.791,54.254,-9.2550,-3.0353,214.70,-8.37,-8.6510,-3.2878,,,0.22438,0
5.4831,2,15,1,6,290.33,129.67,capture,191.45,-9.22,170.49,0,178.914,7.557,179.858,-18.53,20.93,147.54,-17.28,-8.47,173.88,54.099,54.015,-9.5346,-4.0011,191.45,-9.22,-9.0486,-3.6088,,,0.21369,0
5.5881,2,15,1,6,290.33,129.67,capture,215.15,-29.57,176.09,0,178.956,7.717,179.849,-18.62,21.09,147.54,-18.08,-7.36,173.70,53.898,53.921,-7.9166,-2.6721,215.15,-29.57,-8.5392,-3.1873,,,0.25179,0
5.6796,2,15,1,6,290.33,129.67,capture,218.65,-26.88,172.18,0,178.914,7.684,179.839,-18.76,20.93,147.45,-18.20,-8.17,173.56,53.684,53.758,-8.4573,-2.0880,218.65,-26.88,-8.5023,-2.6926,,,0.21538,0
5.9054,3,46,5,1,67.00,475.44,dwell,262.37,83.05,438.34,0,178.908,7.949,179.817,-18.73,20.91,147.56,-18.44,-7.52,173.84,53.215,53.798,-12.3855,-0.4232,262.37,83.05,-12.3855,-0.4232,,,0.19878,0
6.0407,3,46,5,1,67.00,475.44,dwell,240.58,119.91,395.64,0,179.002,8.013,179.806,-18.79,20.93,147.58,-18.68,-7.78,173.70,53.631,53.725,-15.4925,-1.9610,240.58,119.91,-13.7837,-1.1152,,,0.21568,0
6.1435,3,46,5,1,67.00,475.44,dwell,170.39,64.03,424.21,0,178.942,8.111,179.799,-18.76,20.79,147.50,-18.42,-7.95,173.46,53.748,53.700,-11.9750,-4.8900,170.39,64.03,-12.9698,-2.8139,,,0.18097,0
6.2309,3,46,5,1,67.00,475.44,dwell,102.62,194.38,283.31,0,179.081,8.191,179.800,-18.77,20.76,147.45,-17.55,-8.47,173.83,53.656,53.697,-17.1695,-8.7328,102.62,194.38,-14.8597,-5.4774,,,0.19673,0
6.3296,3,46,5,1,67.00,475.44,dwell,187.51,67.78,425.10,0,179.052,8.305,179.792,-18.69,20.77,147.62,-18.05,-7.28,173.74,53.487,53.709,-12.2766,-3.7761,187.51,67.78,-13.6973,-4.7118,,,0.18015,0
6.4481,3,46,5,1,67.00,475.44,dwell,147.84,90.86,392.99,0,178.905,8.164,179.794,-18.67,20.75,147.55,-18.06,-8.30,173.71,53.669,53.875,-12.8285,-6.1799,147.84,90.86,-13.3063,-5.3725,,,0.19803,0
6.5544,3,46,5,1,67.00,475.44,dwell,94.63,128.01,348.53,0,178.894,8.113,179.753,-18.77,20.64,147.55,-18.18,-7.30,173.85,53.990,54.254,-15.7221,-8.4802,94.63,128.01,-14.3934,-6.7709,,,0.23888,0
6.6453,3,46,5,1,67.00,475.44,dwell,116.51,173.74,305.74,0,178.772,8.040,179.777,-18.73,20.57,147.89,-17.93,-7.97,174.82,54.148,54.497,-16.5764,-8.0450,116.51,173.74,-15.3758,-7.3443,,,0.22726,0
6.7353,3,46,5,1,67.00,475.44,dwell,121.29,177.47,302.88,0,178.825,8.131,179.775,-18.80,20.47,147.68,-18.01,-8.30,173.51,53.943,54.651,-16.7610,-8.0571,121.29,177.47,-15.9991,-7.6650,,,0.22169,0
6.8403,3,46,5,1,67.00,475.44,capture,81.64,153.47,322.31,0,178.903,8.206,179.767,-18.70,20.59,147.54,-17.82,-7.26,173.76,54.005,54.485,-16.0478,-8.7586,81.64,153.47,-16.0210,-8.1571,,,0.21101,0
6.9523,3,46,5,1,67.00,475.44,capture,97.71,182.41,294.64,0,178.938,8.158,179.754,-18.63,20.66,147.53,-18.51,-8.26,173.84,53.623,54.401,-17.6637,-7.3643,97.71,182.41,-16.7602,-7.8004,,,0.18229,0
7.0464,3,46,5,1,67.00,475.44,capture,89.31,168.05,308.20,0,178.912,8.352,179.770,-18.37,20.68,147.56,-17.99,-8.30,173.79,53.482,54.021,-16.7112,-8.6545,89.31,168.05,-16.7382,-8.1847,,,0.20149,0
7.1483,3,46,5,1,67.00,475.44,capture,91.92,190.92,285.61,0,178.864,8.381,179.760,-18.32,20.74,147.42,-18.31,-7.67,173.68,53.360,54.300,-17.4454,-8.3507,91.92,190.92,-17.0564,-8.2594,,,0.22526,0
7.2612,3,46,5,1,67.00,475.44,capture,93.22,178.37,298.23,0,178.897,8.478,179.767,-18.35,20.66,147.51,-18.15,-7.65,173.99,52.969,54.126,-17.3125,-8.2573,93.22,178.37,-17.1717,-8.2585,,,0.17733,0
7.3643,3,46,5,1,67.00,475.44,capture,81.93,170.46,305.35,0,178.952,8.457,179.768,-18.40,20.61,147.54,-18.16,-7.37,173.51,53.065,54.346,-16.6793,-9.6941,81.93,170.46,-16.9501,-8.9045,,,0.17098,0
7.4702,3,46,5,1,67.00,475.44,capture,106.04,173.06,304.89,0,178.930,8.499,179.775,-18.41,20.72,147.68,-17.91,-8.11,174.03,53.253,54.533,-17.0788,-7.8913,106.04,173.06,-17.0080,-8.4486,,,0.20490,0
7.5902,3,46,5,1,67.00,475.44,capture,99.04,168.30,308.81,0,178.924,8.571,179.764,-18.35,20.66,147.92,-17.59,-8.41,174.15,53.096,54.490,-16.6432,-8.0992,99.04,168.30,-16.8438,-8.2913,,,0.19917,0
7.6947,3,46,5,1,67.00,475.44,capture,114.47,187.07,292.26,0,178.944,8.555,179.787,-18.41,20.64,147.59,-18.16,-7.36,174.22,53.213,54.369,-16.1498,-7.3805,114.47,187.07,-16.5315,-7.8815,,,0.20262,0
7.8004,3,46,5,1,67.00,475.44,capture,102.62,151.94,325.46,0,178.930,8.410,179.784,-18.40,20.75,147.83,-17.65,-7.64,174.12,53.335,54.119,-15.2572,-7.8620,102.62,151.94,-15.9581,-7.8727,,,0.19336,0
7.8824,3,46,5,1,67.00,475.44,capture,107.41,154.77,323.21,0,178.950,8.542,179.786,-18.35,20.58,147.78,-18.20,-7.36,174.15,53.488,53.877,-16.1605,-7.2980,107.41,154.77,-16.0492,-7.6141,,,0.20559,0
7.9794,3,46,5,1,67.00,475.44,capture,129.00,174.59,307.18,0,178.875,8.579,179.796,-18.33,20.60,147.66,-17.88,-8.55,174.12,53.960,53.976,-16.9527,-6.3611,129.00,174.59,-16.4558,-7.0503,,,0.20177,0
8.0774,3,46,5,1,67.00,475.44,capture,106.95,187.80,290.41,0,179.095,8.511,179.811,-18.18,20.63,147.34,-17.58,-7.53,173.17,53.821,54.070,-17.4266,-7.4573,106.95,187.80,-16.8926,-7.2334,,,0.21591,0
8.1719,3,46,5,1,67.00,475.44,capture,117.49,184.74,295.06,0,178.996,8.514,179.830,-18.15,20.55,147.27,-17.73,-8.20,173.57,53.485,54.106,-17.2710,-7.7623,117.49,184.74,-17.0629,-7.4714,,,0.18872,0
8.2676,3,46,5,1,67.00,475.44,capture,106.78,182.71,295.42,0,178.922,8.529,179.865,-18.24,20.54,147.14,-18.67,-8.03,173.50,53.511,54.383,-17.1040,-7.2169,106.78,182.71,-17.0814,-7.3569,,,0.21420,0
8.3765,3,46,5,1,67.00,475.44,capture,92.86,137.95,338.48,0,178.832,8.476,179.874,-18.35,20.71,146.97,-17.29,-7.82,172.88,53.375,54.359,-14.8631,-8.3702,92.86,137.95,-16.0831,-7.8129,,,0.18185,0
8.4818,3,46,5,1,67.00,475.44,capture,98.15,154.34,322.61,0,178.918,8.472,179.855,-18.26,20.88,147.29,-18.25,-7.87,173.49,53.234,54.210,-14.9493,-8.2683,98.15,154.34,-15.5729,-8.0178,,,0.21648,0
8.6013,3,46,5,1,67.00,475.44,capture,89.94,156.79,319.48,0,178.872,8.577,179.846,-18.29,20.83,147.35,-17.74,-7.19,173.75,53.220,54.217,-15.4318,-9.1066,89.94,156.79,-15.5094,-8.5078,,,0.20131,0
8.7041,3,46,5,1,67.00,475.44,capture,100.11,185.48,291.85,0,178.797,8.533,179.837,-18.33,20.72,147.38,-18.09,-8.23,174.03,53.306,54.216,-17.3545,-7.9684,100.11,185.48,-16.3397,-8.2650,,,0.22788,0
8.7861,3,46,5,1,67.00,475.44,capture,103.00,180.56,297.07,0,178.822,8.406,179.837,-18.27,20.81,147.40,-17.72,-7.00,173.31,53.449,54.462,-16.7594,-7.3716,103.00,180.56,-16.5286,-7.8630,,,0.20137,0
8.9789,4,21,2,3,156.33,216.11,dwell,-7.85,112.58,194.10,0,178.774,8.482,179.825,-18.30,20.71,147.46,-18.11,-7.74,173.95,53.049,54.429,-14.4220,-13.4606,-7.85,112.58,-14.4220,-13.4606,,,0.20225,0
9.0967,4,21,2,3,156.33,216.11,dwell,72.80,156.53,102.60,0,178.797,8.454,179.833,-18.32,20.57,147.39,-17.43,-7.67,173.41,53.308,54.065,-15.7111,-9.4444,72.80,156.53,-15.0021,-11.6533,,,0.20037,0
9.1861,4,21,2,3,156.33,216.11,dwell,103.38,168.74,71.05,0,178.835,8.372,179.831,-18.42,20.71,147.46,-17.28,-9.21,173.90,52.982,53.617,-15.8249,-7.8077,103.38,168.74,-15.3724,-9.9228,,,0.19457,0
9.2988,4,21,2,3,156.33,216.11,dwell,51.56,175.29,112.44,0,178.921,8.325,179.765,-18.49,20.77,147.64,-17.97,-7.33,174.04,52.711,53.569,-17.1023,-10.2290,51.56,175.29,-16.1508,-10.0606,,,0.18003,0
9.4097,4,21,2,3,156.33,216.11,dwell,20.31,240.87,138.26,0,178.806,8.216,179.801,-18.48,20.82,147.79,-17.60,-7.27,174.88,53.287,53.648,-20.3587,-11.4226,20.31,240.87,-18.0444,-10.6735,,,0.17064,0
9.5075,4,21,2,3,156.33,216.11,dwell,94.04,174.47,74.93,0,178.832,8.212,179.804,-18.39,20.58,147.85,-17.92,-7.81,174.25,53.461,53.171,-15.9560,-8.7006,94.04,174.47,-17.1046,-9.7857,,,0.20523,0
9.5895,4,21,2,3,156.33,216.11,dwell,75.29,159.96,98.59,0,178.777,8.028,179.827,-18.37,20.70,147.56,-18.10,-8.41,173.72,53.596,53.049,-16.3812,-9.7942,75.29,159.96,-16.7791,-9.7895,,,0.19261,0
9.6788,4,21,2,3,156.33,216.11,dwell,20.90,175.92,141.27,0,178.855,7.845,179.818,-18.46,20.66,147.64,-17.94,-8.43,174.00,53.417,53.358,-17.6961,-11.8181,20.90,175.92,-17.1917,-10.7024,,,0.20761,0
9.7659,4,21,2,3,156.33,216.11,capture,32.30,161.86,135.38,0,178.886,7.927,179.813,-18.47,20.80,147.45,-17.92,-8.18,173.97,53.597,53.427,-15.6064,-11.0038,32.30,161.86,-16.4783,-10.8380,,,0.20632,0
9.8566,4,21,2,3,156.33,216.11,capture,11.26,143.52,162.22,0,178.920,7.806,179.778,-18.39,20.99,147.66,-18.27,-7.49,174.60,53.847,53.554,-15.0087,-12.2905,11.26,143.52,-15.8170,-11.4916,,,0.20359,0
9.9508,4,21,2,3,156.33,216.11,capture,18.59,138.69,158.01,0,178.800,7.716,179.811,-18.36,21.37,147.60,-17.26,-7.40,173.59,53.914,53.442,-15.9506,-11.5071,18.59,138.69,-15.8771,-11.4986,,,0.23384,0
10.0509,4,21,2,3,156.33,216.11,capture,36.42,142.56,140.67,0,178.819,7.697,179.831,-18.57,21.52,147.52,-18.18,-6.53,173.55,54.070,53.783,-15.0405,-10.4347,36.42,142.56,-15.5006,-11.0198,,,0.21460,0
10.1329,4,21,2,3,156.33,216.11,capture,22.93,148.27,149.66,0,178.849,7.822,179.831,-18.43,21.34,147.55,-17.84,-7.12,174.10,53.764,53.789,-14.5201,-11.8308,22.93,148.27,-15.0594,-11.3848,,,0.20679,0
10.2400,4,21,2,3,156.33,216.11,capture,35.86,186.19,124.13,0,178.823,7.790,179.845,-18.38,21.22,147.31,-17.46,-6.68,174.00,53.049,54.402,-16.2656,-10.7949,35.86,186.19,-15.6022,-11.1193,,,0.20806,0
10.3220,4,21,2,3,156.33,216.11,capture,34.28,175.51,128.63,0,178.902,7.837,179.839,-18.40,21.01,147.29,-17.63,-7.17,173.70,53.441,54.389,-16.8500,-11.8768,34.28,175.51,-16.1637,-11.4602,,,0.20819,0
10.4303,4,21,2,3,156.33,216.11,capture,25.17,162.96,141.52,0,178.966,7.917,179.845,-18.36,21.03,147.46,-17.94,-6.97,173.75,53.050,54.115,-15.4164,-11.8130,25.17,162.96,-15.8274,-11.6190,,,0.19847,0
10.5375,4,21,2,3,156.33,216.11,capture,24.30,159.97,143.47,0,178.922,8.120,179.823,-18.37,21.00,147.68,-18.10,-8.36,173.60,53.197,53.993,-16.1669,-11.8667,24.30,159.97,-15.9802,-11.7304,,,0.22336,0
10.6304,4,21,2,3,156.33,216.11,capture,28.92,178.78,132.77,0,178.751,8.042,179.821,-18.37,20.86,147.61,-18.08,-7.21,173.92,53.546,53.943,-16.0284,-11.0351,28.92,178.78,-16.0019,-11.4176,,,0.22272,0
10.7324,4,21,2,3,156.33,216.11,capture,12.72,175.46,149.26,0,178.866,8.142,179.848,-18.35,20.83,147.60,-18.29,-7.15,173.88,53.917,53.911,-16.3381,-12.3674,12.72,175.46,-16.1532,-11.8450,,,0.21564,0
10.8385,4,21,2,3,156.33,216.11,capture,21.61,157.04,147.10,0,178.924,8.213,179.836,-18.36,20.77,147.36,-17.67,-8.05,173.52,53.567,54.088,-16.4050,-11.4609,21.61,157.04,-16.2665,-11.6721,,,0.19990,0
10.9397,4,21,2,3,156.33,216.11,capture,45.43,143.90,132.34,0,178.891,8.118,179.822,-18.45,20.68,147.42,-18.46,-6.91,173.71,53.879,54.486,-15.3274,-10.6713,45.43,143.90,-15.8439,-11.2218,,,0.23717,0
