t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
7.8982,3,0,0,0,50.25,77.80,capture,78.26,-13.89,95.87,0,179.044,7.487,179.781,-18.43,20.88,147.10,-17.80,-7.43,173.21,53.802,54.872,-9.0770,-8.8556,78.26,-13.89,-9.5851,-9.4098,,,0.22156,0
8.0024,3,0,0,0,50.25,77.80,capture,61.73,14.87,63.97,1,179.076,7.561,179.792,-18.38,20.86,147.01,-17.89,-8.18,172.96,53.904,54.814,-11.1869,-9.6337,61.73,14.87,-10.3059,-9.5106,,,0.21584,0
8.0936,3,0,0,0,50.25,77.80,capture,60.64,13.04,65.59,1,178.953,7.654,179.827,-18.33,20.79,146.84,-18.37,-8.57,172.90,53.876,55.329,-9.0662,-9.8869,60.64,13.04,-9.7480,-9.6799,,,0.19869,0
8.1904,3,0,0,0,50.25,77.80,capture,59.13,9.92,68.46,1,178.999,7.533,179.817,-18.38,20.75,146.76,-18.25,-7.89,172.91,53.641,54.622,-11.0609,-9.0217,59.13,9.92,-10.3388,-9.3837,,,0.21948,0
8.2836,3,0,0,0,50.25,77.80,capture,62.48,27.86,51.42,1,178.890,7.624,179.815,-18.45,20.76,146.81,-17.55,-7.22,173.01,53.545,54.357,-11.1680,-9.5391,62.48,27.86,-10.7120,-9.4536,,,0.22433,0
8.3788,3,0,0,0,50.25,77.80,capture,56.53,6.95,71.13,1,178.911,7.617,179.824,-18.42,20.57,146.98,-18.06,-8.00,173.56,53.618,54.674,-10.8988,-10.0696,56.53,6.95,-10.7960,-9.7308,,,0.22298,0
8.4681,3,0,0,0,50.25,77.80,capture,45.63,6.30,71.65,1,178.927,7.755,179.809,-18.38,20.61,147.17,-17.92,-8.29,172.83,53.754,54.693,-10.1162,-10.6595,45.63,6.30,-10.4901,-10.1487,,,0.20886,0
8.5521,3,0,0,0,50.25,77.80,capture,43.29,8.26,69.89,1,178.876,7.791,179.825,-18.34,20.52,147.04,-18.03,-7.82,173.78,53.379,54.233,-10.1747,-10.2614,43.29,8.26,-10.3482,-10.1994,,,0.23228,0
8.6598,3,0,0,0,50.25,77.80,capture,60.34,1.22,77.24,1,178.818,7.721,179.825,-18.29,20.60,147.20,-18.18,-6.81,173.34,53.349,54.191,-9.5821,-10.0508,60.34,1.22,-10.0034,-10.1325,,,0.19854,0
8.7620,3,0,0,0,50.25,77.80,capture,56.96,-17.06,95.10,0,178.782,7.750,179.816,-18.18,20.65,147.24,-17.33,-7.76,173.28,53.654,54.375,-9.4660,-10.2822,56.96,-17.06,-9.7616,-10.1999,,,0.19260,0
8.8588,3,0,0,0,50.25,77.80,capture,54.47,7.64,70.29,1,178.846,7.759,179.847,-18.17,20.67,147.12,-18.29,-7.77,173.14,53.762,54.487,-10.1668,-11.1165,54.47,7.64,-9.9439,-10.6124,,,0.20373,0
9.0347,4,15,3,3,351.75,544.60,dwell,69.18,79.09,544.56,0,178.675,7.658,179.849,-18.24,21.01,146.91,-17.26,-7.83,172.99,54.133,54.844,-12.9034,-10.2874,69.18,79.09,-12.9034,-10.2874,,,0.22587,0
9.1377,4,15,3,3,351.75,544.60,dwell,107.30,35.31,564.92,0,178.745,7.765,179.833,-18.27,20.98,146.81,-18.16,-8.06,172.92,54.346,54.580,-11.9568,-7.7706,107.30,35.31,-12.4774,-9.1548,,,0.21972,0
9.2241,4,15,3,3,351.75,544.60,dwell,216.54,290.30,288.01,0,178.614,7.915,179.816,-18.24,21.00,146.98,-17.62,-7.20,173.04,53.913,54.207,-19.9180,-2.6069,216.54,290.30,-15.8257,-6.2083,,,0.21602,0
9.3075,4,15,3,3,351.75,544.60,dwell,170.92,271.87,327.23,0,178.626,8.041,179.831,-18.17,20.71,146.98,-17.29,-7.65,172.83,53.800,54.706,-20.3250,-4.4198,170.92,271.87,-17.8504,-5.4034,,,0.19809,0
9.4179,4,15,3,3,351.75,544.60,dwell,192.18,360.03,243.98,0,178.608,8.125,179.829,-18.22,20.85,147.05,-17.99,-8.52,173.02,53.780,54.628,-24.2573,-4.0377,192.18,360.03,-20.7335,-4.7889,,,0.21936,0
9.5137,4,15,3,3,351.75,544.60,dwell,226.22,362.97,220.79,0,178.626,8.203,179.839,-18.17,20.98,147.07,-17.32,-7.38,173.05,53.926,54.347,-23.8155,-2.3791,226.22,362.97,-22.1204,-3.7045,,,0.21907,0
9.6206,4,15,3,3,351.75,544.60,dwell,238.46,377.51,201.88,0,178.732,8.204,179.869,-18.33,21.05,147.27,-18.14,-7.68,173.21,54.053,54.028,-24.4219,-1.7450,238.46,377.51,-23.1561,-2.8227,,,0.22408,0
9.7166,4,15,3,3,351.75,544.60,dwell,298.46,410.46,144.34,0,178.699,8.333,179.847,-18.36,21.04,147.38,-18.42,-7.47,173.34,53.973,53.818,-25.5265,1.5728,298.46,410.46,-24.2228,-0.8447,,,0.21555,0
9.8104,4,15,3,3,351.75,544.60,capture,314.49,468.43,84.79,1,178.740,8.207,179.783,-18.40,20.95,147.48,-18.05,-7.52,174.04,53.712,54.137,-28.2750,1.6382,314.49,468.43,-26.0463,0.2726,,,0.20613,0
9.9332,4,15,3,3,351.75,544.60,capture,280.17,455.63,114.19,0,178.796,8.218,179.786,-18.52,21.08,147.25,-17.97,-8.45,173.25,54.117,54.343,-27.7787,0.0628,280.17,455.63,-26.8259,0.1782,,,0.22647,0
10.0152,4,15,3,3,351.75,544.60,capture,291.74,485.53,84.20,0,178.783,8.213,179.798,-18.51,21.14,147.45,-18.23,-7.62,173.68,54.186,54.187,-28.7670,0.5469,291.74,485.53,-27.6994,0.3441,,,0.20506,0
10.1084,4,15,3,3,351.75,544.60,capture,283.33,452.72,114.56,0,178.669,8.250,179.801,-18.51,21.19,147.68,-18.02,-7.67,173.88,54.131,54.310,-27.8365,-0.2915,283.33,452.72,-27.7611,0.0581,,,0.23265,0
10.2061,4,15,3,3,351.75,544.60,capture,293.35,468.66,95.80,0,178.775,8.292,179.798,-18.39,21.09,147.89,-18.13,-7.45,174.25,54.106,54.172,-27.3652,1.0919,293.35,468.66,-27.5829,0.5233,,,0.21340,0
10.3054,4,15,3,3,351.75,544.60,capture,284.12,491.55,85.95,0,178.782,8.268,179.805,-18.26,21.10,148.12,-17.63,-7.64,174.35,54.285,54.058,-28.3976,0.8247,284.12,491.55,-27.9495,0.6589,,,0.24707,0
10.4085,4,15,3,3,351.75,544.60,capture,291.88,465.78,98.98,0,178.653,8.260,179.795,-18.25,21.01,148.24,-18.60,-6.88,175.03,54.265,53.650,-27.9497,0.9360,291.88,465.78,-27.9496,0.7836,,,0.23202,0
10.5035,4,15,3,3,351.75,544.60,capture,290.48,454.68,108.81,0,178.812,8.296,179.796,-18.12,20.95,148.19,-17.40,-7.68,174.89,54.091,53.532,-27.7605,-0.0828,290.48,454.68,-27.8645,0.3937,,,0.23285,0
10.6109,4,15,3,3,351.75,544.60,capture,300.32,473.36,87.86,0,178.804,8.426,179.747,-18.19,20.85,148.00,-17.61,-7.01,174.73,53.486,53.567,-28.2267,1.4809,300.32,473.36,-28.0275,0.8829,,,0.21064,0
10.7020,4,15,3,3,351.75,544.60,capture,311.58,469.42,85.24,1,178.931,8.416,179.748,-18.10,20.78,148.08,-17.80,-7.61,174.53,53.337,53.544,-28.7910,1.0092,311.58,469.42,-28.3711,0.9398,,,0.19432,0
