t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
2.4962,1,7,0,7,335.00,43.22,capture,427.85,-19.97,112.31,0,179.034,7.281,179.863,-18.37,20.90,148.23,-18.28,-6.92,174.29,53.956,53.823,-9.4913,7.0055,427.85,-19.97,-9.2642,6.7767,,,0.22101,0
2.6021,1,7,0,7,335.00,43.22,capture,408.91,-41.11,112.14,0,179.018,7.514,179.869,-18.46,20.90,148.05,-17.96,-7.87,174.73,54.192,53.762,-9.2572,6.3714,408.91,-41.11,-9.2610,6.5943,,,0.22013,0
2.7114,1,7,0,7,335.00,43.22,capture,420.58,5.57,93.50,0,178.965,7.556,179.878,-18.41,20.85,147.90,-18.15,-7.85,174.32,53.817,53.800,-9.8615,6.5592,420.58,5.57,-9.5312,6.5785,,,0.21790,0
2.8051,1,7,0,7,335.00,43.22,capture,432.68,-8.90,110.72,0,178.943,7.529,179.862,-18.51,20.93,147.62,-17.28,-8.23,173.93,53.690,53.671,-9.8144,7.2784,432.68,-8.90,-9.6587,6.8935,,,0.21666,0
2.9088,1,7,0,7,335.00,43.22,capture,408.83,-34.83,107.44,0,178.890,7.521,179.885,-18.53,21.08,147.66,-17.84,-7.76,174.56,53.392,53.642,-8.6956,6.2138,408.83,-34.83,-9.2253,6.5876,,,0.17487,0
3.1082,2,16,1,7,335.00,129.67,dwell,304.44,-27.14,159.76,0,178.869,7.579,179.884,-18.50,21.07,147.29,-17.65,-7.52,173.69,53.316,53.950,-8.5975,0.6956,304.44,-27.14,-8.5975,0.6956,,,0.20107,0
3.1902,2,16,1,7,335.00,129.67,dwell,375.60,107.61,46.20,0,178.685,7.598,179.872,-18.39,21.02,147.09,-17.82,-7.25,172.77,53.662,54.064,-14.3185,4.8845,375.60,107.61,-11.1720,2.5806,,,0.22530,0
3.2919,2,16,1,7,335.00,129.67,dwell,405.14,143.30,71.45,0,178.722,7.739,179.878,-18.49,21.11,147.14,-17.84,-7.91,173.41,53.335,54.434,-15.3317,6.2022,405.14,143.30,-13.0439,4.2103,,,0.19484,0
3.4155,2,16,1,7,335.00,129.67,dwell,240.62,81.54,105.94,0,178.806,7.751,179.851,-18.35,21.12,147.30,-17.84,-7.41,173.05,53.381,53.837,-12.5806,-1.0510,240.62,81.54,-12.8354,1.8427,,,0.20142,0
3.5154,2,16,1,7,335.00,129.67,dwell,373.90,190.17,71.93,0,178.912,7.698,179.854,-18.39,21.03,147.22,-17.97,-7.78,173.63,53.466,54.008,-17.0115,4.6385,373.90,190.17,-14.7146,3.1008,,,0.21716,0
3.5981,2,16,1,7,335.00,129.67,dwell,274.31,205.46,97.10,0,178.935,7.734,179.861,-18.34,21.01,147.43,-18.11,-7.81,174.08,53.618,53.780,-17.5181,-0.1332,274.31,205.46,-15.9762,1.6455,,,0.21058,0
3.6970,2,16,1,7,335.00,129.67,dwell,343.13,224.99,95.67,0,178.922,7.881,179.847,-18.43,21.06,147.24,-17.37,-6.81,173.85,53.846,54.209,-18.3453,2.9739,343.13,224.99,-17.0423,2.2433,,,0.23633,0
3.7969,2,16,1,7,335.00,129.67,dwell,295.92,199.37,79.91,0,179.012,7.826,179.823,-18.20,21.25,147.41,-17.66,-7.11,173.37,54.367,54.180,-17.5554,0.9245,295.92,199.37,-17.2732,1.6498,,,0.21942,0
3.8901,2,16,1,7,335.00,129.67,dwell,336.14,281.59,151.93,0,179.008,7.801,179.827,-18.13,21.14,147.45,-17.35,-7.54,173.88,54.182,54.063,-20.2421,3.5127,336.14,281.59,-18.6092,2.4881,,,0.20702,0
3.9781,2,16,1,7,335.00,129.67,capture,275.77,254.96,138.59,0,179.095,7.714,179.824,-18.17,20.99,147.24,-17.84,-7.55,173.93,53.686,54.165,-20.1096,0.3949,275.77,254.96,-19.2844,1.5461,,,0.20732,0
4.0832,2,16,1,7,335.00,129.67,capture,297.53,265.86,141.25,0,179.101,7.715,179.803,-18.29,20.98,147.22,-16.84,-6.68,173.25,53.564,53.993,-19.7204,1.1259,297.53,265.86,-19.4806,1.3570,,,0.20426,0
4.1658,2,16,1,7,335.00,129.67,capture,304.41,241.59,116.03,0,179.110,7.654,179.820,-18.26,21.03,147.11,-17.82,-7.11,173.23,53.442,53.819,-19.0663,1.5560,304.41,241.59,-19.2942,1.4466,,,0.19405,0
4.2760,2,16,1,7,335.00,129.67,capture,282.00,262.82,143.31,0,179.120,7.640,179.833,-18.26,21.02,147.47,-18.08,-7.58,174.39,53.301,53.541,-19.4943,0.3077,282.00,262.82,-19.3842,0.9341,,,0.20572,0
4.4035,2,16,1,7,335.00,129.67,capture,311.64,232.81,105.76,0,179.036,7.837,179.818,-18.20,20.90,147.54,-17.70,-8.77,173.59,53.705,53.954,-19.1905,1.3496,311.64,232.81,-19.2970,1.1211,,,0.20202,0
4.5037,2,16,1,7,335.00,129.67,capture,318.39,237.43,109.04,0,179.049,7.899,179.827,-18.31,20.91,147.49,-18.20,-7.03,173.99,53.523,53.963,-17.4274,2.1150,318.39,237.43,-18.4557,1.5683,,,0.19959,0
4.6091,2,16,1,7,335.00,129.67,capture,300.81,248.35,123.51,0,179.053,7.875,179.793,-18.29,21.06,147.39,-19.14,-7.48,173.86,53.508,54.153,-19.3991,1.0156,300.81,248.35,-18.8802,1.3196,,,0.21635,0
4.7038,2,16,1,7,335.00,129.67,capture,301.10,273.89,148.15,0,179.021,7.803,179.790,-18.18,21.09,147.30,-18.15,-7.65,173.35,53.942,54.067,-20.3299,0.9386,301.10,273.89,-19.5326,1.1482,,,0.21545,0
4.7996,2,16,1,7,335.00,129.67,capture,282.76,247.56,128.95,0,178.999,7.691,179.814,-18.02,21.10,147.33,-17.35,-7.51,173.24,54.230,53.648,-19.1062,0.0298,282.76,247.56,-19.3407,0.6449,,,0.23665,0
4.9001,2,16,1,7,335.00,129.67,capture,293.53,222.94,102.08,0,178.872,7.692,179.837,-18.14,21.20,147.20,-17.37,-7.97,173.45,53.625,53.921,-18.1650,0.5319,293.53,222.94,-18.8117,0.5941,,,0.19842,0
5.0028,2,16,1,7,335.00,129.67,capture,285.30,250.35,130.52,0,178.977,7.599,179.854,-18.17,21.27,147.23,-18.20,-7.68,173.63,53.136,54.116,-19.1149,0.4707,285.30,250.35,-18.9481,0.5386,,,0.17867,0
5.1188,2,16,1,7,335.00,129.67,capture,306.31,253.22,126.84,0,178.941,7.487,179.839,-18.07,21.07,147.50,-17.51,-7.79,173.21,53.404,53.779,-19.5870,1.1693,306.31,253.22,-19.2356,0.8224,,,0.20155,0
5.2242,2,16,1,7,335.00,129.67,capture,297.29,254.40,130.31,0,178.914,7.456,179.830,-17.98,20.85,147.33,-17.47,-8.68,174.20,53.724,53.848,-20.6908,1.4544,297.29,254.40,-19.8905,1.1068,,,0.19937,0
5.3214,2,16,1,7,335.00,129.67,capture,292.90,263.62,140.41,0,178.774,7.394,179.821,-18.05,20.97,147.21,-17.32,-7.44,173.77,53.548,53.912,-20.0109,1.0432,292.90,263.62,-19.9446,1.0782,,,0.22992,0
5.4254,2,16,1,7,335.00,129.67,capture,287.07,271.76,149.96,0,178.817,7.589,179.822,-18.10,20.94,146.96,-17.84,-7.68,172.72,53.342,54.765,-21.4247,1.2233,287.07,271.76,-20.6107,1.1435,,,0.18254,0
5.5249,2,16,1,7,335.00,129.67,capture,293.18,281.27,157.27,0,178.909,7.594,179.857,-18.00,20.71,147.18,-18.00,-7.28,173.80,53.245,54.608,-20.4919,0.6940,293.18,281.27,-20.5572,0.9412,,,0.20715,0
5.6125,2,16,1,7,335.00,129.67,capture,301.61,278.21,152.25,0,179.007,7.497,179.868,-17.91,20.86,147.09,-17.50,-7.56,173.38,53.006,54.325,-21.4050,1.0198,301.61,278.21,-20.9387,0.9766,,,0.18334,0
5.6945,2,16,1,7,335.00,129.67,capture,298.53,286.57,161.09,0,178.935,7.270,179.864,-18.00,20.80,147.02,-17.34,-8.57,173.12,52.731,54.247,-20.9389,0.9880,298.53,286.57,-20.9388,0.9817,,,0.19980,0
5.8117,2,16,1,7,335.00,129.67,capture,303.03,292.16,165.61,0,178.876,7.429,179.871,-17.98,20.72,147.26,-17.52,-7.42,174.03,52.955,54.076,-21.3480,0.7761,303.03,292.16,-21.1229,0.8892,,,0.21389,0
5.8986,2,16,1,7,335.00,129.67,capture,285.62,301.63,178.91,0,178.907,7.465,179.840,-17.97,20.65,147.23,-17.70,-8.43,173.28,53.312,54.116,-22.0738,0.5384,285.62,301.63,-21.5508,0.7313,,,0.19950,0
6.0978,3,1,0,1,67.00,43.22,dwell,236.63,365.46,364.16,0,178.895,7.541,179.843,-17.99,20.66,147.09,-17.76,-7.44,173.13,53.473,54.101,-24.2997,-1.7012,236.63,365.46,-24.2997,-1.7012,,,0.19323,0
6.2042,3,1,0,1,67.00,43.22,dwell,201.60,253.47,249.64,0,178.678,7.489,179.850,-17.82,20.66,147.20,-17.45,-7.81,173.30,53.853,54.289,-20.4227,-3.4253,201.60,253.47,-22.5551,-2.4770,,,0.21734,0
6.3108,3,1,0,1,67.00,43.22,dwell,110.08,93.97,66.57,0,178.719,7.328,179.844,-17.90,20.65,147.41,-17.65,-7.29,173.45,54.305,54.304,-13.1613,-8.0941,110.08,93.97,-18.3278,-5.0047,,,0.23468,0
6.4293,3,1,0,1,67.00,43.22,dwell,89.89,62.70,30.06,0,178.783,7.458,179.867,-17.82,20.64,147.32,-17.41,-8.76,173.40,54.282,54.521,-11.5676,-8.9236,89.89,62.70,-15.2857,-6.7682,,,0.22569,0
6.5311,3,1,0,1,67.00,43.22,dwell,39.10,26.30,32.63,0,178.740,7.285,179.888,-17.91,20.77,147.13,-17.35,-7.71,173.68,54.138,54.058,-10.4314,-10.5265,39.10,26.30,-13.1013,-8.4594,,,0.20860,0
6.6131,3,1,0,1,67.00,43.22,dwell,52.49,52.87,17.42,1,178.745,7.326,179.840,-18.06,20.66,147.12,-17.92,-7.64,173.21,54.497,53.794,-11.3683,-10.7865,52.49,52.87,-12.3214,-9.5066,,,0.24180,0
6.7176,3,1,0,1,67.00,43.22,dwell,64.03,7.23,36.11,1,178.655,7.331,179.802,-18.04,20.53,147.10,-17.77,-8.46,173.18,54.726,53.466,-9.5343,-10.8149,64.03,7.23,-11.0672,-10.0954,,,0.25146,0
6.8245,3,1,0,1,67.00,43.22,dwell,9.65,42.58,57.35,0,178.640,7.394,179.801,-17.98,20.40,147.21,-17.40,-8.63,173.78,54.485,53.500,-11.4359,-12.8255,9.65,42.58,-11.2331,-11.3239,,,0.25324,0
6.9236,3,1,0,1,67.00,43.22,capture,1.93,33.15,65.84,0,178.746,7.485,179.790,-18.02,20.38,147.24,-17.93,-7.91,173.40,54.349,53.277,-10.4914,-12.6654,1.93,33.15,-10.8993,-11.9276,,,0.23285,0
7.0355,3,1,0,1,67.00,43.22,capture,-2.00,2.25,80.25,0,178.738,7.319,179.815,-17.98,20.47,147.44,-17.56,-7.30,173.42,54.500,53.420,-10.5139,-13.0074,-2.00,2.25,-10.7259,-12.4135,,,0.25362,0
7.1288,3,1,0,1,67.00,43.22,capture,-17.28,1.17,94.19,0,178.654,7.277,179.835,-17.97,20.57,147.41,-17.23,-7.69,173.74,54.318,53.707,-9.2397,-13.6957,-17.28,1.17,-10.0571,-12.9905,,,0.23433,0
7.2108,3,1,0,1,67.00,43.22,capture,5.58,13.72,68.14,0,178.766,7.373,179.808,-18.05,20.48,147.55,-17.95,-7.93,173.95,53.739,53.845,-9.9878,-12.5822,5.58,13.72,-10.0259,-12.8068,,,0.19322,0
7.3270,3,1,0,1,67.00,43.22,capture,-12.84,5.18,88.44,0,178.677,7.469,179.800,-18.22,20.54,147.59,-18.58,-9.02,173.85,53.481,53.594,-10.2718,-13.3398,-12.84,5.18,-10.1366,-13.0466,,,0.20994,0
7.4289,3,1,0,1,67.00,43.22,capture,-5.65,17.83,76.96,0,178.779,7.429,179.803,-18.26,20.45,147.68,-17.81,-8.11,173.68,54.008,53.395,-11.4555,-13.5842,-5.65,17.83,-10.7301,-13.2885,,,0.21289,0
7.5215,3,1,0,1,67.00,43.22,capture,-7.88,34.30,75.41,0,178.848,7.463,179.780,-18.26,20.63,147.57,-17.75,-7.66,173.84,54.325,53.713,-10.4885,-13.2789,-7.88,34.30,-10.6214,-13.2842,,,0.21978,0
7.6246,3,1,0,1,67.00,43.22,capture,-8.31,19.60,78.93,0,178.966,7.442,179.800,-18.34,20.60,147.32,-18.69,-8.18,173.89,53.649,53.800,-11.2763,-12.9552,-8.31,19.60,-10.9161,-13.1361,,,0.21038,0
7.7341,3,1,0,1,67.00,43.22,capture,-4.71,5.14,81.19,0,178.881,7.403,179.781,-18.34,20.68,147.58,-17.59,-8.17,174.53,53.375,53.427,-9.7260,-12.7799,-4.71,5.14,-10.3806,-12.9758,,,0.19513,0
7.8263,3,1,0,1,67.00,43.22,capture,-5.51,5.86,81.57,0,178.944,7.459,179.825,-18.15,20.62,147.48,-17.41,-7.77,173.96,53.596,53.500,-10.2011,-13.0664,-5.51,5.86,-10.2998,-13.0166,,,0.22285,0
7.9304,3,1,0,1,67.00,43.22,capture,-15.43,23.72,84.71,0,178.860,7.315,179.801,-18.09,20.53,147.49,-17.28,-8.02,173.51,53.534,53.657,-10.5699,-14.3020,-15.43,23.72,-10.4214,-13.5950,,,0.18941,0
8.0400,3,1,0,1,67.00,43.22,capture,-11.08,19.94,81.48,0,178.822,7.334,179.805,-17.94,20.48,147.32,-17.67,-8.06,173.53,53.570,53.702,-9.8769,-13.1318,-11.08,19.94,-10.1763,-13.3866,,,0.22524,0
8.1400,3,1,0,1,67.00,43.22,capture,-10.04,19.37,80.65,0,178.843,7.185,179.821,-17.90,20.69,147.29,-17.54,-8.57,173.62,53.700,53.816,-10.3587,-13.2193,-10.04,19.37,-10.2584,-13.3113,,,0.20530,0
8.2479,3,1,0,1,67.00,43.22,capture,-13.49,3.63,89.70,0,178.795,7.165,179.817,-18.02,20.59,147.38,-17.68,-7.96,173.10,54.023,53.868,-9.5583,-13.4773,-13.49,3.63,-9.9433,-13.3860,,,0.22986,0
8.3633,3,1,0,1,67.00,43.22,capture,10.92,-32.72,94.40,0,178.784,7.146,179.819,-18.07,20.49,147.37,-17.67,-7.85,173.40,53.831,54.158,-8.3054,-12.5214,10.92,-32.72,-9.2062,-12.9970,,,0.22446,0
8.4615,3,1,0,1,67.00,43.22,capture,0.03,-1.59,80.58,0,178.666,7.098,179.828,-17.93,20.62,147.27,-18.72,-7.31,173.33,53.542,54.608,-10.2360,-12.9768,0.03,-1.59,-9.6696,-12.9879,,,0.23844,0
8.5630,3,1,0,1,67.00,43.22,capture,6.14,-14.71,84.02,0,178.758,7.150,179.824,-18.01,20.55,146.97,-17.98,-8.15,173.52,53.899,54.815,-9.0298,-12.8565,6.14,-14.71,-9.3817,-12.9288,,,0.22117,0
8.6768,3,1,0,1,67.00,43.22,capture,-18.77,15.43,90.16,0,178.882,7.285,179.822,-18.07,20.60,147.07,-17.64,-8.34,173.28,53.869,54.887,-10.5753,-13.1971,-18.77,15.43,-9.9188,-13.0495,,,0.20535,0
8.7588,3,1,0,1,67.00,43.22,capture,9.21,7.72,67.82,0,178.918,7.295,179.830,-18.07,20.79,147.32,-17.56,-7.71,173.67,54.086,54.880,-10.2846,-12.2472,9.21,7.72,-10.0834,-12.6885,,,0.24812,0
8.9620,4,63,7,0,22.33,648.33,dwell,13.49,49.11,599.29,0,178.943,7.386,179.846,-18.16,20.71,147.44,-17.59,-7.69,174.15,53.992,55.112,-11.6632,-12.2133,13.49,49.11,-11.6632,-12.2133,,,0.22398,0
9.0484,4,63,7,0,22.33,648.33,dwell,65.15,280.47,370.35,0,178.999,7.606,179.837,-18.19,20.61,147.46,-18.61,-7.86,174.44,53.786,54.640,-20.5383,-10.0601,65.15,280.47,-15.6570,-11.2444,,,0.22253,0
9.1456,4,63,7,0,22.33,648.33,dwell,-31.87,273.93,378.31,0,178.956,7.618,179.868,-18.18,20.57,147.59,-18.13,-7.91,173.92,53.941,54.421,-20.0898,-14.4382,-31.87,273.93,-17.6518,-12.6816,,,0.21642,0
9.2570,4,63,7,0,22.33,648.33,dwell,-10.90,368.35,281.95,0,179.058,7.599,179.839,-18.04,20.58,147.67,-17.83,-8.45,173.95,53.203,54.879,-23.5453,-13.7432,-10.90,368.35,-20.3038,-13.1593,,,0.20567,0
9.3641,4,63,7,0,22.33,648.33,dwell,-29.21,277.14,374.75,0,179.144,7.602,179.805,-17.91,20.64,147.56,-17.79,-7.81,173.86,53.502,55.168,-20.2625,-13.8756,-29.21,277.14,-20.2852,-13.4816,,,0.20139,0
9.4676,4,63,7,0,22.33,648.33,dwell,-11.24,318.41,331.63,0,179.009,7.789,179.825,-17.99,20.69,147.40,-17.49,-8.74,174.04,53.864,54.906,-22.9072,-13.5814,-11.24,318.41,-21.4651,-13.5265,,,0.22490,0
9.5790,4,63,7,0,22.33,648.33,dwell,-29.88,360.56,292.47,0,179.057,7.797,179.832,-18.09,20.61,147.39,-17.36,-7.89,173.37,54.207,54.505,-23.3810,-14.3825,-29.88,360.56,-22.3273,-13.9117,,,0.21908,0
9.6774,4,63,7,0,22.33,648.33,dwell,-16.08,422.55,229.03,0,178.953,7.725,179.850,-17.97,20.62,147.44,-17.36,-7.91,173.45,54.326,53.826,-27.0593,-12.8487,-16.08,422.55,-24.4567,-13.4334,,,0.21874,0
9.7773,4,63,7,0,22.33,648.33,dwell,-9.77,442.87,207.96,0,178.999,7.697,179.851,-18.13,20.55,147.44,-18.01,-8.48,174.18,54.418,53.959,-25.9239,-13.2981,-9.77,442.87,-25.1169,-13.3725,,,0.22288,0
9.8593,4,63,7,0,22.33,648.33,dwell,-2.06,507.16,143.27,0,178.894,7.854,179.886,-18.22,20.56,147.52,-17.89,-8.32,173.74,54.620,53.953,-29.1261,-13.0262,-2.06,507.16,-26.9211,-13.2166,,,0.24464,0
9.9609,4,63,7,0,22.33,648.33,dwell,-32.39,524.36,135.51,0,178.889,7.887,179.863,-18.22,20.54,147.33,-18.19,-8.09,173.52,54.361,53.887,-29.6132,-14.4726,-32.39,524.36,-28.1325,-13.7818,,,0.24181,0
10.0525,4,63,7,0,22.33,648.33,capture,-8.04,573.54,80.73,0,178.933,7.993,179.885,-18.28,20.52,147.22,-17.57,-7.64,173.49,54.074,53.888,-31.7164,-13.9690,-8.04,573.54,-29.7453,-13.8661,,,0.21193,0
10.1508,4,63,7,0,22.33,648.33,capture,-35.94,561.85,104.28,0,179.001,8.002,179.877,-18.40,20.59,147.33,-18.09,-8.27,173.66,53.991,53.967,-32.7426,-14.4253,-35.94,561.85,-31.0941,-14.1177,,,0.21673,0
10.2454,4,63,7,0,22.33,648.33,capture,-22.59,588.49,74.83,0,179.104,8.128,179.863,-18.41,20.43,147.35,-17.56,-7.49,173.14,54.233,54.316,-32.3290,-14.0010,-22.59,588.49,-31.6498,-14.0652,,,0.20821,0
10.3482,4,63,7,0,22.33,648.33,capture,-21.15,563.31,95.50,0,179.061,8.167,179.858,-18.44,20.46,147.15,-18.33,-8.07,173.77,54.155,53.920,-31.9981,-13.5475,-21.15,563.31,-31.8065,-13.8323,,,0.23324,0
10.4526,4,63,7,0,22.33,648.33,capture,13.57,577.71,71.16,0,179.052,8.097,179.845,-18.35,20.46,147.17,-17.45,-7.87,173.25,54.132,53.831,-32.0479,-12.2482,13.57,577.71,-31.9152,-13.1194,,,0.23088,0
10.5587,4,63,7,0,22.33,648.33,capture,-9.07,579.07,76.05,0,179.099,8.100,179.848,-18.41,20.65,147.36,-18.20,-8.75,173.51,53.951,54.231,-32.2546,-13.6807,-9.07,579.07,-32.0679,-13.3720,,,0.20798,0
10.6590,4,63,7,0,22.33,648.33,capture,-28.03,579.03,85.67,0,179.114,8.199,179.863,-18.45,20.70,147.67,-17.89,-7.60,174.00,54.161,54.075,-32.2825,-14.4129,-28.03,579.03,-32.1645,-13.8404,,,0.20609,0
10.7747,4,63,7,0,22.33,648.33,capture,-11.63,584.42,72.38,0,179.068,8.137,179.850,-18.38,20.71,147.64,-18.12,-8.25,173.75,54.688,54.080,-32.2529,-13.4133,-11.63,584.42,-32.2043,-13.6482,,,0.22039,0
10.8932,4,63,7,0,22.33,648.33,capture,-15.40,574.83,82.62,0,178.903,8.123,179.862,-18.47,20.71,147.51,-18.05,-7.85,173.73,54.548,54.161,-31.4278,-14.0486,-15.40,574.83,-31.8549,-13.8284,,,0.24612,0
10.9752,4,63,7,0,22.33,648.33,capture,-10.30,594.17,63.23,0,178.997,8.175,179.875,-18.48,20.67,147.47,-18.12,-7.92,174.13,53.806,54.089,-31.6854,-12.8400,-10.30,594.17,-31.7786,-13.3836,,,0.21428,0
