t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
3.3098,2,8,2,0,50.25,486.25,dwell,251.58,634.36,249.94,0,179.053,-0.859,-178.874,-12.55,17.61,146.01,-11.64,-14.74,167.48,53.702,54.569,-28.3262,4.7000,251.58,634.36,-28.3051,4.3782,243.68,632.84,0.25432,0
3.4006,2,8,2,0,50.25,486.25,dwell,239.19,657.23,254.82,0,179.187,-0.855,-178.849,-12.46,17.59,145.81,-11.57,-14.72,167.33,54.007,54.551,-28.9277,4.2454,239.19,657.23,-28.5762,4.3208,241.32,643.71,0.25506,0
3.5014,2,8,2,0,50.25,486.25,dwell,31.51,554.55,70.83,1,179.272,-0.838,-178.934,-12.62,17.41,145.65,-11.90,-14.89,167.19,53.556,55.046,-26.4098,-4.5637,31.51,554.55,-27.6253,0.1413,143.82,603.07,0.24726,0
3.6005,2,8,2,0,50.25,486.25,dwell,42.81,543.97,58.19,1,179.094,-0.972,-178.983,-13.08,17.46,145.59,-12.07,-15.00,166.89,53.565,55.070,-26.1300,-4.3014,42.81,543.97,-26.9693,-1.9497,98.45,576.41,0.25660,0
3.7017,2,8,2,0,50.25,486.25,dwell,41.04,514.21,29.44,1,179.104,-1.033,-178.949,-12.85,17.62,145.79,-11.88,-14.80,167.14,53.908,55.315,-25.3886,-4.3364,41.04,514.21,-26.2605,-3.0752,69.92,547.00,0.26092,0
3.8096,2,8,2,0,50.25,486.25,dwell,43.16,547.58,61.74,1,179.128,-1.078,-178.985,-12.58,17.29,144.57,-11.73,-15.15,165.91,54.575,55.897,-26.1300,-4.1405,43.16,547.58,-26.2038,-3.5582,57.25,550.40,0.25566,0
3.9008,2,8,2,0,50.25,486.25,dwell,23.63,501.91,30.88,1,179.151,-1.110,-178.984,-12.49,17.57,145.21,-11.60,-14.86,166.55,54.128,55.595,-25.0110,-4.9973,23.63,501.91,-25.6750,-4.2146,41.32,526.44,0.25672,0
4.0012,2,8,2,0,50.25,486.25,dwell,39.63,481.57,11.61,1,178.955,-1.005,-179.004,-12.30,17.23,145.59,-11.21,-15.06,167.13,53.014,54.699,-24.3535,-4.3084,39.63,481.57,-25.0906,-4.2563,39.36,508.52,0.25167,0
4.1003,2,8,2,0,50.25,486.25,capture,27.00,492.67,24.12,1,179.147,-0.915,-178.961,-11.94,17.22,145.28,-11.12,-15.05,166.87,54.352,55.653,-24.6612,-4.6756,27.00,492.67,-24.9024,-4.4407,32.21,501.48,0.25793,0
4.2016,2,8,2,0,50.25,486.25,capture,27.47,478.57,24.03,1,179.319,-1.154,-178.915,-12.02,17.86,145.03,-11.21,-14.74,166.12,53.699,55.243,-24.4654,-4.7105,27.47,478.57,-24.7098,-4.5597,30.61,487.41,0.26258,0
4.3100,2,8,2,0,50.25,486.25,capture,-8.08,501.19,60.21,0,179.206,-1.101,-178.874,-12.26,17.68,145.66,-11.18,-14.68,167.10,53.407,55.214,-25.0389,-6.1338,-8.08,501.19,-24.8519,-5.2536,14.03,494.09,0.25734,0
4.3996,2,8,2,0,50.25,486.25,capture,35.82,492.00,15.53,1,179.267,-1.072,-178.878,-11.75,17.45,144.84,-10.89,-14.92,166.27,54.271,55.744,-24.7032,-4.2209,35.82,492.00,-24.7878,-4.8083,21.31,495.14,0.24998,0
4.5005,2,8,2,0,50.25,486.25,capture,-2.57,495.11,53.56,0,179.117,-1.045,-178.868,-11.68,17.57,145.06,-10.58,-14.79,166.49,53.833,55.535,-24.8291,-5.7282,-2.57,495.11,-24.8057,-5.2111,10.20,494.12,0.25448,0
4.6007,2,8,2,0,50.25,486.25,capture,37.57,476.54,15.97,1,179.204,-0.880,-178.867,-11.51,17.07,144.49,-10.63,-15.13,166.18,54.207,55.388,-24.1577,-4.0986,37.57,476.54,-24.5244,-4.7309,21.35,489.88,0.25428,0
4.7036,2,8,2,0,50.25,486.25,capture,12.64,481.44,37.92,1,179.188,-1.020,-178.895,-11.62,17.18,144.53,-10.70,-15.29,165.80,53.515,54.630,-24.3115,-5.1617,12.64,481.44,-24.4309,-4.9191,18.31,485.71,0.24591,0
4.8088,2,8,2,0,50.25,486.25,capture,43.58,505.21,20.10,1,178.885,-1.007,-178.913,-12.04,16.67,144.41,-10.79,-15.68,165.85,53.820,55.255,-24.7871,-3.9727,43.58,505.21,-24.5817,-4.5153,30.78,497.69,0.24988,0
4.9011,2,8,2,0,50.25,486.25,capture,2.24,497.88,49.40,1,178.760,-0.989,-178.943,-12.28,16.84,144.75,-11.14,-15.50,166.21,53.464,55.081,-24.6473,-5.7562,2.24,497.88,-24.6100,-5.0553,19.56,496.32,0.25185,0
4.9995,2,8,2,0,50.25,486.25,capture,-8.33,519.87,67.54,0,178.678,-1.058,-178.999,-12.44,17.09,144.44,-11.37,-15.35,165.76,53.678,55.598,-25.3047,-6.2178,-8.33,519.87,-24.9101,-5.5625,8.80,504.99,0.25615,0
5.0975,2,8,2,0,50.25,486.25,capture,-5.79,510.64,61.12,0,178.585,-1.185,-179.039,-12.53,17.24,144.63,-11.41,-15.29,165.81,53.915,55.358,-25.0949,-6.1793,-5.79,510.64,-24.9901,-5.8325,3.03,506.62,0.25397,0
5.1977,2,8,2,0,50.25,486.25,capture,28.83,484.63,21.48,1,178.349,-1.115,-179.049,-12.64,17.10,144.49,-11.30,-15.25,165.92,53.966,55.433,-24.3535,-4.8609,28.83,484.63,-24.7155,-5.4146,14.50,497.98,0.25249,0
5.3074,2,8,2,0,50.25,486.25,capture,9.58,479.42,41.24,1,178.458,-1.072,-179.018,-12.28,17.52,144.30,-11.18,-14.84,165.74,54.074,55.657,-24.3535,-5.5288,9.58,479.42,-24.5591,-5.4637,10.72,486.85,0.25694,0
5.4017,2,8,2,0,50.25,486.25,capture,0.41,497.49,51.09,1,178.510,-1.110,-178.954,-12.33,17.62,143.67,-11.13,-14.81,164.99,54.780,56.192,-24.8711,-5.8541,0.41,497.49,-24.6946,-5.6341,6.24,490.96,0.25292,0
5.5007,2,8,2,0,50.25,486.25,capture,6.98,461.11,50.04,1,178.418,-1.339,-178.921,-12.25,17.94,144.05,-10.92,-14.71,165.03,54.602,56.097,-23.9618,-5.6128,6.98,461.11,-24.3798,-5.6250,5.73,476.08,0.26617,0
5.5983,2,8,2,0,50.25,486.25,capture,-37.34,470.43,89.01,0,178.674,-1.351,-178.855,-12.08,17.72,144.13,-11.04,-14.79,165.35,54.019,55.390,-24.1297,-7.3088,-37.34,470.43,-24.2714,-6.3641,-14.26,475.06,0.24888,0
5.6999,2,8,2,0,50.25,486.25,capture,16.05,465.03,40.25,1,178.460,-1.336,-178.972,-12.53,17.72,144.47,-11.32,-14.75,165.73,53.496,55.214,-24.0038,-5.3540,16.05,465.03,-24.1545,-5.9257,1.72,470.60,0.24986,0
5.8073,2,8,2,0,50.25,486.25,capture,-20.70,453.47,78.16,0,178.391,-1.323,-178.992,-12.64,17.90,144.52,-11.42,-14.57,165.78,54.265,55.808,-23.7240,-6.9242,-20.70,453.47,-23.9698,-6.3553,-7.26,461.91,0.25212,0
5.9004,2,8,2,0,50.25,486.25,capture,-27.36,450.49,85.45,0,178.449,-1.156,-178.962,-12.45,17.87,144.86,-11.28,-14.43,166.39,54.269,55.737,-23.6541,-7.1165,-27.36,450.49,-23.8328,-6.6877,-17.19,456.58,0.25749,0
5.9981,2,8,2,0,50.25,486.25,capture,-12.77,456.72,69.59,0,178.445,-1.051,-178.939,-12.67,17.90,145.64,-11.44,-14.41,167.16,53.848,55.764,-23.8779,-6.5500,-12.77,456.72,-23.8523,-6.6278,-14.63,455.85,0.26523,0
6.0988,3,0,0,0,50.25,97.25,dwell,-10.54,440.50,348.59,0,178.643,-1.004,-178.852,-12.14,17.68,145.15,-11.02,-14.65,166.63,53.345,55.198,-23.3464,-6.3017,-10.54,440.50,-23.6329,-6.4874,-15.79,450.64,0.24225,0
6.1987,3,0,0,0,50.25,97.25,dwell,-4.91,474.10,380.87,0,178.685,-0.865,-178.799,-11.67,17.54,144.52,-10.47,-14.66,166.19,54.345,55.726,-24.2556,-5.8051,-4.91,474.10,-23.9007,-6.1924,-13.59,461.53,0.25825,0
6.3079,3,0,0,0,50.25,97.25,dwell,-20.69,464.23,373.77,0,178.724,-0.770,-178.762,-11.85,17.71,145.04,-10.65,-14.49,166.71,53.984,55.803,-24.0598,-6.5045,-20.69,464.23,-23.9693,-6.3267,-16.07,460.93,0.26239,0
6.4009,3,0,0,0,50.25,97.25,dwell,-13.75,425.15,334.09,0,178.566,-0.930,-178.757,-12.44,17.85,145.01,-11.06,-14.59,166.30,54.016,55.543,-22.9827,-6.5185,-13.75,425.15,-23.5418,-6.4092,-12.43,444.59,0.25354,0
6.5005,3,0,0,0,50.25,97.25,dwell,4.53,222.46,133.29,0,178.856,-1.045,-178.729,-11.81,17.19,143.70,-10.84,-15.27,164.98,54.386,55.880,-16.4502,-6.3017,4.53,222.46,-20.2572,-6.3631,-7.92,342.87,0.26800,0
6.6005,3,0,0,0,50.25,97.25,dwell,-31.57,145.03,94.75,0,179.123,-1.368,-178.711,-11.61,17.00,142.33,-10.71,-15.74,163.21,55.213,56.729,-13.6875,-8.0922,-31.57,145.03,-17.0869,-7.1264,-18.01,246.77,0.29729,0
6.7008,3,0,0,0,50.25,97.25,dwell,-30.03,136.76,89.47,0,179.219,-1.564,-178.715,-11.85,16.91,142.61,-10.89,-15.81,163.51,55.017,56.830,-13.3588,-8.1481,-30.03,136.76,-15.3152,-7.5740,-21.41,194.25,0.30004,0
6.8081,3,0,0,0,50.25,97.25,dwell,5.49,150.13,69.28,1,179.290,-1.831,-178.693,-11.47,17.05,141.95,-10.47,-15.81,162.62,55.605,57.225,-13.8623,-6.4940,5.49,150.13,-14.6371,-7.1078,-11.15,173.53,0.30488,0
6.9017,3,0,0,0,50.25,97.25,dwell,3.10,137.85,62.22,1,179.156,-2.034,-178.633,-11.52,16.82,141.83,-10.25,-16.06,162.45,55.494,56.926,-13.3378,-6.6234,3.10,137.85,-14.0409,-6.8984,-5.20,158.71,0.28808,0
7.0003,3,0,0,0,50.25,97.25,dwell,-2.49,138.91,67.21,0,179.544,-1.835,-178.622,-10.59,16.05,141.66,-9.92,-16.48,162.85,55.443,56.911,-13.1070,-6.5675,-2.49,138.91,-13.6234,-6.7569,-8.30,154.20,0.28963,0
7.1010,3,0,0,0,50.25,97.25,capture,-0.22,110.53,52.19,0,179.707,-1.881,-178.586,-11.31,16.37,142.24,-10.46,-16.35,163.12,55.272,56.579,-12.2607,-6.8088,-0.22,110.53,-13.0043,-6.7795,-1.18,132.00,0.29105,0
7.1990,3,0,0,0,50.25,97.25,capture,8.06,142.61,61.94,1,179.640,-1.812,-178.633,-11.52,16.12,141.72,-10.60,-16.49,162.78,55.901,57.180,-13.2818,-6.4521,8.06,142.61,-13.1262,-6.6385,4.01,138.19,0.29384,0
7.3093,3,0,0,0,50.25,97.25,capture,-3.44,131.77,63.82,0,179.501,-1.908,-178.667,-12.11,16.29,141.80,-11.09,-16.48,162.61,55.887,57.295,-12.9461,-7.1830,-3.44,131.77,-13.0470,-6.8745,3.67,134.46,0.30003,0
7.4013,3,0,0,0,50.25,97.25,capture,-5.41,145.18,73.45,0,179.259,-2.007,-178.668,-12.10,16.50,141.72,-10.87,-16.31,162.47,55.483,57.101,-13.4637,-7.1899,-5.41,145.18,-13.2263,-7.0100,-0.55,138.10,0.28941,0
7.4998,3,0,0,0,50.25,97.25,capture,14.83,124.84,44.90,1,179.355,-2.156,-178.625,-11.81,16.62,141.35,-10.80,-16.28,161.96,56.244,57.510,-12.8062,-6.3052,14.83,124.84,-13.0453,-6.7075,4.77,132.09,0.29100,0
7.5990,3,0,0,0,50.25,97.25,capture,8.30,143.32,62.31,1,179.407,-2.131,-178.607,-11.63,16.43,141.44,-10.62,-16.34,162.26,55.847,57.214,-13.3727,-6.4521,8.30,143.32,-13.1869,-6.5966,5.31,137.99,0.29633,0
7.7001,3,0,0,0,50.25,97.25,capture,21.73,165.82,74.26,1,179.391,-2.063,-178.566,-11.61,16.32,141.36,-10.50,-16.39,162.27,55.852,57.001,-14.1211,-5.7771,21.73,165.82,-13.5943,-6.2381,12.17,150.52,0.29793,0
7.8080,3,0,0,0,50.25,97.25,capture,10.16,108.15,41.55,1,179.369,-2.172,-178.527,-11.62,16.39,141.68,-10.47,-16.48,162.32,55.715,56.968,-12.1558,-6.4451,10.16,108.15,-12.9735,-6.3270,11.15,131.70,0.29390,0
7.9010,3,0,0,0,50.25,97.25,capture,15.84,119.01,40.71,1,179.183,-2.202,-178.558,-12.14,16.41,141.59,-10.89,-16.42,162.31,55.908,57.225,-12.5404,-6.3472,15.84,119.01,-12.7841,-6.3357,15.57,126.06,0.29652,0
8.0001,3,0,0,0,50.25,97.25,capture,32.53,110.12,21.90,1,179.335,-2.172,-178.563,-11.71,16.31,141.72,-10.75,-16.46,162.52,56.165,57.441,-12.2187,-5.5253,32.53,110.12,-12.5396,-5.9860,21.05,119.73,0.29925,0
8.0987,3,0,0,0,50.25,97.25,capture,10.76,147.15,63.64,1,179.302,-2.100,-178.520,-11.89,16.14,141.92,-10.70,-16.58,162.81,55.434,56.885,-13.4287,-6.3681,10.76,147.15,-12.9237,-6.1512,17.10,132.22,0.29831,0
8.2005,3,0,0,0,50.25,97.25,capture,-1.66,129.94,61.35,0,179.206,-2.211,-178.560,-12.10,16.08,141.76,-10.95,-16.81,162.38,55.790,57.091,-12.7852,-7.0396,-1.66,129.94,-12.8639,-6.5382,10.06,131.87,0.29945,0
8.3096,3,0,0,0,50.25,97.25,capture,28.33,110.73,25.73,1,179.280,-2.239,-178.617,-11.89,16.14,142.01,-10.94,-16.70,162.71,55.782,57.161,-12.1698,-5.7771,28.33,110.73,-12.5627,-6.2095,17.34,122.41,0.29848,0
8.4007,3,0,0,0,50.25,97.25,capture,26.09,173.69,80.17,1,179.315,-2.242,-178.593,-11.85,16.12,141.66,-10.78,-16.70,162.38,55.926,57.055,-14.3030,-5.6477,26.09,173.69,-13.3146,-5.9683,21.02,144.59,0.29099,0
8.5013,3,0,0,0,50.25,97.25,capture,27.74,128.04,38.14,1,179.566,-2.262,-178.538,-11.40,16.05,142.63,-10.52,-16.80,163.33,55.616,57.150,-12.7503,-5.5603,27.74,128.04,-13.0696,-5.7900,21.61,137.52,0.30543,0
8.6002,3,0,0,0,50.25,97.25,capture,25.26,120.53,34.15,1,179.628,-2.199,-178.488,-11.43,15.85,142.56,-10.41,-16.91,163.39,55.640,57.159,-12.4285,-5.6897,25.26,120.53,-12.7946,-5.7469,23.09,131.21,0.29476,0
8.7011,3,0,0,0,50.25,97.25,capture,22.27,119.84,35.96,1,179.514,-2.117,-178.493,-11.84,15.82,142.91,-10.71,-16.89,163.80,55.111,56.520,-12.4146,-5.9450,22.27,119.84,-12.6275,-5.8335,24.42,125.94,0.29758,0
8.8084,3,0,0,0,50.25,97.25,capture,17.47,104.52,33.58,1,179.675,-2.087,-178.495,-11.30,15.83,142.22,-10.44,-16.91,163.08,55.573,57.057,-11.8620,-6.0429,17.47,104.52,-12.2994,-5.9222,19.39,117.01,0.30180,0
8.9014,3,0,0,0,50.25,97.25,capture,10.71,117.20,44.29,1,179.894,-1.965,-178.530,-11.24,15.73,142.13,-10.57,-16.92,163.15,55.427,56.755,-12.2677,-6.3087,10.71,117.20,-12.2855,-6.0904,15.83,117.55,0.30720,0
9.0004,3,0,0,0,50.25,97.25,capture,-1.84,155.45,78.11,0,179.896,-2.019,-178.522,-11.40,15.78,141.79,-10.51,-17.00,162.59,55.763,56.896,-13.5756,-6.7668,-1.84,155.45,-12.8418,-6.3824,9.13,133.68,0.30478,0
9.1014,4,3,0,3,351.75,97.25,dwell,26.97,162.49,331.27,0,179.738,-2.020,-178.475,-11.75,15.71,141.66,-10.60,-17.03,162.52,55.526,56.933,-13.8204,-5.6128,26.97,162.49,-13.2715,-6.0492,18.07,146.53,0.30484,0
9.1991,4,3,0,3,351.75,97.25,dwell,38.21,170.28,321.93,0,179.741,-2.231,-178.431,-11.70,16.04,141.35,-10.65,-16.93,161.85,55.908,57.123,-14.1771,-5.0777,38.21,170.28,-13.6687,-5.6264,26.64,155.45,0.29843,0
9.3095,4,3,0,3,351.75,97.25,dwell,46.63,137.91,307.82,0,179.703,-2.292,-178.454,-11.65,15.89,141.48,-10.65,-16.99,162.11,55.806,57.053,-13.0300,-4.8189,46.63,137.91,-13.3930,-5.2740,35.12,148.87,0.29811,0
9.4015,4,3,0,3,351.75,97.25,dwell,202.95,141.20,155.15,0,179.377,-2.365,-178.488,-12.50,16.06,142.48,-11.18,-16.84,163.06,55.886,56.929,-13.3168,1.7555,202.95,141.20,-13.3602,-2.0001,116.85,143.51,0.28871,0
9.5694,4,3,0,3,351.75,97.25,dwell,658.81,534.88,534.60,0,178.960,-1.399,-178.616,-12.65,16.00,145.64,-11.02,-15.97,167.62,52.751,53.490,-23.3464,19.4716,658.81,534.88,-17.2324,7.6787,336.90,266.28,0.23726,0
9.6680,4,3,0,3,351.75,97.25,dwell,403.68,237.59,149.64,0,178.878,-1.313,-178.594,-11.83,16.34,143.26,-10.51,-16.07,164.61,54.337,55.041,-16.2683,10.4492,403.68,237.59,-16.7940,9.1014,367.57,251.92,0.26880,0
9.7747,4,3,0,3,351.75,97.25,dwell,386.33,170.42,80.93,1,178.786,-1.321,-178.522,-11.78,16.06,142.35,-10.32,-16.42,163.59,55.225,55.614,-14.1491,9.6449,386.33,170.42,-15.6453,9.3665,375.91,218.61,0.28601,0
9.8679,4,3,0,3,351.75,97.25,dwell,382.80,175.80,84.47,1,178.939,-1.458,-178.434,-11.41,16.21,141.62,-10.12,-16.42,162.65,55.219,55.676,-14.3239,9.6589,382.80,175.80,-15.0717,9.5039,377.17,199.76,0.29144,0
9.9673,4,3,0,3,351.75,97.25,dwell,371.06,180.90,85.85,1,178.829,-1.698,-178.434,-11.80,16.37,142.65,-10.37,-16.41,163.42,55.145,55.465,-14.5617,9.1203,371.06,180.90,-14.8511,9.3309,375.85,190.69,0.29188,0
10.0690,4,3,0,3,351.75,97.25,capture,384.24,198.08,105.93,0,178.829,-1.860,-178.355,-11.78,16.38,142.51,-10.30,-16.40,163.28,55.459,55.775,-15.0234,9.7078,384.24,198.08,-14.9262,9.5004,379.09,194.46,0.29159,0
