t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
3.7678,2,10,2,2,251.25,389.00,dwell,234.71,262.71,127.37,0,-179.432,1.890,-177.743,-9.67,18.42,147.42,-8.63,-13.01,170.21,53.614,53.980,-18.4645,4.9239,234.71,262.71,-18.7677,4.5150,224.35,271.98,0.26026,0
3.8575,2,10,2,2,251.25,389.00,dwell,236.79,264.59,125.25,0,-179.226,1.721,-177.637,-9.56,18.39,147.76,-8.60,-13.06,170.53,53.186,53.463,-18.4784,5.0917,236.79,264.59,-18.6375,4.7692,228.81,269.25,0.26146,0
3.9573,2,10,2,2,251.25,389.00,dwell,212.85,256.83,137.64,0,-179.368,1.815,-177.608,-10.04,18.36,148.64,-8.85,-12.83,171.74,53.302,53.378,-18.3106,3.9237,212.85,256.83,-18.4919,4.4022,223.50,263.43,0.25769,0
4.0565,2,10,2,2,251.25,389.00,capture,225.96,249.14,142.13,0,-179.676,1.758,-177.611,-10.34,17.97,147.77,-8.93,-13.35,170.68,53.598,54.170,-17.9049,4.3538,225.96,249.14,-18.2336,4.3814,225.71,259.85,0.25008,0
4.1552,2,10,2,2,251.25,389.00,capture,221.21,249.91,142.29,0,-179.556,1.826,-177.676,-10.21,17.72,148.82,-9.27,-13.50,171.90,53.437,53.899,-17.8770,4.1720,221.21,249.91,-18.0784,4.2918,223.47,256.62,0.26166,0
4.2635,2,10,2,2,251.25,389.00,capture,261.04,251.51,137.84,0,-179.535,1.950,-177.715,-10.46,17.72,148.53,-9.45,-13.40,171.74,53.378,53.721,-17.8630,5.7527,261.04,251.51,-17.9854,4.9233,241.10,254.11,0.25399,0
4.3551,2,10,2,2,251.25,389.00,capture,241.62,259.92,129.44,0,-179.492,1.898,-177.728,-10.39,18.10,147.52,-9.39,-13.18,170.51,53.324,53.820,-18.2686,4.9658,241.62,259.92,-18.1076,4.9417,241.48,254.63,0.25333,0
4.4546,2,10,2,2,251.25,389.00,capture,238.20,265.40,124.29,0,-179.652,1.782,-177.728,-10.59,18.32,147.40,-9.36,-13.04,170.27,53.667,54.227,-18.5064,4.7875,238.20,265.40,-18.2795,4.8750,240.86,258.13,0.25232,0
4.5535,2,10,2,2,251.25,389.00,capture,224.67,272.72,119.28,0,-179.777,1.695,-177.648,-10.46,18.52,147.95,-9.07,-12.85,170.79,53.031,53.628,-18.8142,4.3503,224.67,272.72,-18.5112,4.6484,232.45,263.30,0.25900,0
4.6553,2,10,2,2,251.25,389.00,capture,224.55,256.69,134.97,0,-179.868,1.811,-177.656,-10.38,18.16,147.69,-9.10,-13.01,170.81,53.271,53.977,-18.2127,4.3049,224.55,256.69,-18.3812,4.4980,228.61,262.47,0.25215,0
4.7633,2,10,2,2,251.25,389.00,capture,220.40,284.91,108.57,0,-179.931,1.617,-177.628,-10.47,18.41,147.22,-9.11,-13.08,169.91,53.503,53.993,-19.1359,4.2105,220.40,284.91,-18.7060,4.3745,225.36,271.09,0.26620,0
4.8535,2,10,2,2,251.25,389.00,capture,224.07,263.73,128.19,0,179.961,1.661,-177.665,-10.89,18.19,147.16,-9.56,-13.09,170.13,53.402,54.065,-18.4225,4.1335,224.07,263.73,-18.5850,4.2712,226.86,269.24,0.25691,0
4.9543,2,10,2,2,251.25,389.00,capture,245.04,236.84,152.29,0,179.907,1.540,-177.709,-10.99,18.45,147.39,-9.70,-13.02,170.11,53.071,53.690,-17.6392,4.8924,245.04,236.84,-18.1753,4.5385,235.31,253.70,0.25622,0
5.0561,2,10,2,2,251.25,389.00,capture,222.26,254.17,137.91,0,179.926,1.598,-177.780,-10.83,18.53,147.72,-9.67,-12.78,170.66,53.580,54.252,-18.2546,4.0146,222.26,254.17,-18.2101,4.3087,229.24,253.13,0.25702,0
5.1538,2,10,2,2,251.25,389.00,capture,249.87,278.11,110.89,0,179.983,1.641,-177.752,-10.72,18.36,147.47,-9.49,-12.93,170.42,52.991,53.506,-18.8701,5.3015,249.87,278.11,-18.4934,4.7366,237.52,264.81,0.25924,0
5.2631,2,10,2,2,251.25,389.00,capture,250.22,265.76,123.24,0,-179.928,1.722,-177.737,-10.60,18.34,147.39,-9.45,-12.90,170.43,53.467,54.110,-18.4924,5.3120,250.22,265.76,-18.4930,4.9862,242.53,265.23,0.25502,0
5.3552,2,10,2,2,251.25,389.00,capture,226.29,254.02,137.27,0,-179.929,1.758,-177.711,-10.50,18.08,147.65,-9.25,-13.17,170.66,53.212,53.784,-18.1008,4.3049,226.29,254.02,-18.3252,4.6954,234.84,261.91,0.25394,0
5.4549,2,10,2,2,251.25,389.00,capture,220.86,257.82,134.66,0,-179.892,1.855,-177.700,-10.58,17.74,147.93,-9.39,-13.43,171.05,53.740,54.327,-18.1287,4.0601,220.86,257.82,-18.2397,4.4181,228.94,261.95,0.25685,0
5.5548,2,10,2,2,251.25,389.00,capture,237.67,263.65,126.08,0,-179.729,1.906,-177.751,-10.23,17.39,147.65,-9.28,-13.80,170.76,53.588,54.115,-18.1567,4.8609,237.67,263.65,-18.2038,4.6091,231.63,264.80,0.25249,0
5.6537,2,10,2,2,251.25,389.00,capture,250.01,257.17,131.83,0,-179.789,1.892,-177.781,-10.65,17.51,148.24,-9.51,-13.74,171.27,53.503,54.110,-17.9889,5.2211,250.01,257.17,-18.1114,4.8730,241.47,260.62,0.25801,0
5.7634,2,10,2,2,251.25,389.00,capture,225.86,272.20,119.53,0,-179.749,1.685,-177.807,-10.58,17.95,148.23,-9.53,-13.53,170.94,53.861,54.297,-18.6183,4.2664,225.86,272.20,-18.3303,4.6112,234.68,263.31,0.25943,0
5.8550,2,10,2,2,251.25,389.00,capture,224.73,249.01,142.48,0,-179.675,1.505,-177.819,-10.27,17.57,147.79,-9.27,-13.97,170.42,52.998,53.505,-17.7511,4.2105,224.73,249.01,-18.0815,4.4389,229.22,260.06,0.25777,0
5.9543,2,10,2,2,251.25,389.00,capture,234.31,288.94,101.49,0,-179.510,1.563,-177.789,-10.16,17.46,148.55,-9.23,-13.87,171.47,52.689,53.222,-18.9261,4.8015,234.31,288.94,-18.4473,4.5949,230.66,272.89,0.25917,0
6.0551,3,19,4,3,351.75,700.20,dwell,222.57,234.07,483.70,0,-179.438,1.611,-177.741,-10.00,17.06,148.58,-8.98,-14.26,171.53,52.829,53.745,-17.1356,4.1790,222.57,234.07,-17.8736,4.4141,226.12,258.27,0.25800,0
6.1542,3,19,4,3,351.75,700.20,dwell,228.94,242.10,474.27,0,-179.510,1.581,-177.670,-10.04,16.91,147.95,-8.82,-14.47,170.79,53.446,54.371,-17.3034,4.4867,228.94,242.10,-17.6262,4.4453,227.11,252.50,0.25743,0
6.2684,3,19,4,3,351.75,700.20,dwell,214.44,265.11,456.24,0,-179.863,1.627,-177.698,-10.46,16.86,147.73,-9.02,-14.44,170.67,53.328,54.268,-18.0308,3.8188,214.44,265.11,-17.8024,4.1712,223.27,258.17,0.25846,0
6.3550,3,19,4,3,351.75,700.20,dwell,228.02,264.31,453.11,0,179.788,1.598,-177.761,-10.76,16.97,147.07,-9.26,-14.39,169.92,53.701,54.664,-18.0168,4.2804,228.02,264.31,-17.8934,4.2177,226.87,260.20,0.25965,0
6.4555,3,19,4,3,351.75,700.20,dwell,414.09,507.46,202.57,0,179.671,1.710,-177.799,-10.80,17.61,149.42,-9.43,-13.60,172.49,51.932,52.381,-24.6193,12.2887,414.09,507.46,-20.9856,7.9669,309.19,362.00,0.24131,0
6.5569,3,19,4,3,351.75,700.20,dwell,382.19,514.52,188.16,0,179.595,1.797,-177.777,-10.66,17.47,149.48,-9.22,-13.72,172.56,52.527,52.700,-24.9130,11.1556,382.19,514.52,-22.8333,9.4664,341.79,432.07,0.23071,0
6.6555,3,19,4,3,351.75,700.20,dwell,383.04,505.93,196.77,0,179.826,1.846,-177.746,-10.22,17.62,149.25,-9.06,-13.60,172.32,52.473,52.774,-24.7172,11.3305,383.04,505.93,-23.7002,10.3238,358.48,464.39,0.22267,0
6.7651,3,19,4,3,351.75,700.20,dwell,371.06,493.64,207.46,0,-179.934,2.120,-177.741,-9.86,17.37,150.02,-8.85,-13.56,173.48,51.449,52.203,-24.3955,10.9668,371.06,493.64,-24.0154,10.6150,362.54,478.23,0.21236,0
6.8555,3,19,4,3,351.75,700.20,dwell,337.60,508.57,192.15,0,-179.924,2.181,-177.712,-10.13,17.67,150.13,-8.89,-13.40,173.39,52.030,52.460,-25.0389,9.6379,337.60,508.57,-24.4709,10.1894,352.47,489.71,0.22656,0
6.9553,3,19,4,3,351.75,700.20,dwell,324.83,517.16,185.01,0,179.917,2.210,-177.745,-10.49,17.82,150.24,-9.15,-13.25,173.49,52.510,52.735,-25.3886,9.0294,324.83,517.16,-24.8814,9.6887,342.24,500.79,0.22844,0
7.0546,3,19,4,3,351.75,700.20,dwell,368.10,540.87,160.17,0,179.763,2.113,-177.771,-10.62,18.11,148.92,-9.22,-13.10,171.98,52.676,53.159,-25.9062,10.6870,368.10,540.87,-25.3366,10.1225,354.35,517.03,0.23105,0
7.1550,3,19,4,3,351.75,700.20,capture,402.98,542.61,165.70,0,179.800,1.985,-177.769,-10.60,18.06,148.36,-9.33,-13.23,171.32,52.823,53.305,-25.7523,12.0019,402.98,542.61,-25.5207,10.9566,375.89,529.03,0.22978,0
7.2637,3,19,4,3,351.75,700.20,capture,436.90,512.39,206.21,0,179.833,2.053,-177.756,-10.85,17.92,148.74,-9.57,-13.19,171.95,52.698,53.392,-24.7592,13.1489,436.90,512.39,-25.1934,11.9302,403.76,522.75,0.22710,0
7.3581,3,19,4,3,351.75,700.20,capture,401.28,488.67,217.25,0,-179.993,2.083,-177.779,-10.71,18.03,148.72,-9.66,-13.10,171.90,51.460,52.784,-24.3395,11.8131,401.28,488.67,-24.8257,11.8788,402.33,507.04,0.20101,0
7.4547,3,19,4,3,351.75,700.20,capture,416.55,515.12,196.10,0,179.936,2.093,-177.782,-11.04,18.09,148.56,-9.76,-13.05,171.72,52.056,53.513,-24.9970,12.3166,416.55,515.12,-24.8992,12.0702,410.14,510.27,0.20401,0
7.5552,3,19,4,3,351.75,700.20,capture,402.39,504.97,201.69,0,179.934,2.081,-177.771,-10.96,18.13,149.51,-9.71,-13.03,172.65,52.283,53.176,-24.8151,11.8270,402.39,504.97,-24.8627,11.9639,405.94,507.39,0.21899,0
7.6590,3,19,4,3,351.75,700.20,capture,396.43,519.32,186.32,0,179.934,2.131,-177.750,-10.51,18.34,149.91,-9.24,-12.76,173.14,51.942,52.574,-25.2907,11.8061,396.43,519.32,-25.0474,11.8958,399.13,510.61,0.22843,0
7.7700,3,19,4,3,351.75,700.20,capture,421.14,533.77,180.32,0,179.841,2.269,-177.766,-11.02,18.45,149.59,-9.70,-12.52,172.99,51.681,52.408,-25.6124,12.5824,421.14,533.77,-25.2948,12.1968,411.32,519.87,0.22582,0
7.8592,3,19,4,3,351.75,700.20,capture,397.94,529.16,177.17,0,-179.991,2.126,-177.873,-11.18,18.88,148.79,-10.27,-12.39,171.80,51.681,52.326,-25.7383,11.5753,397.94,529.16,-25.4860,11.9314,407.66,521.32,0.21877,0
7.9573,3,19,4,3,351.75,700.20,capture,393.11,535.26,170.04,0,179.799,2.080,-177.899,-11.71,18.97,149.01,-10.36,-12.22,172.11,52.612,53.551,-25.9622,11.2325,393.11,535.26,-25.6922,11.6297,403.90,526.91,0.22127,0
8.0576,3,19,4,3,351.75,700.20,capture,339.39,564.91,135.85,0,179.686,1.938,-177.945,-11.44,19.65,149.69,-10.16,-11.67,172.61,51.422,51.903,-27.1931,9.3162,339.39,564.91,-26.3619,10.5908,373.08,538.61,0.22802,0
8.1549,3,19,4,3,351.75,700.20,capture,359.32,523.81,176.55,0,179.609,1.871,-177.914,-11.58,19.24,149.05,-10.19,-12.05,172.01,51.988,52.548,-25.8782,9.9806,359.32,523.81,-26.1549,10.3254,367.81,535.69,0.22256,0
8.2642,3,19,4,3,351.75,700.20,capture,357.90,534.52,165.79,0,179.512,1.783,-177.936,-11.87,19.33,149.48,-10.51,-12.01,172.37,52.272,52.919,-26.1999,9.8477,357.90,534.52,-26.1743,10.1164,364.82,534.68,0.22794,0
8.3570,3,19,4,3,351.75,700.20,capture,429.80,534.65,183.02,0,179.479,1.797,-177.908,-11.84,18.87,148.82,-10.44,-12.38,171.83,51.613,52.732,-25.7104,12.5684,429.80,534.65,-25.9748,11.1845,392.78,538.03,0.21151,0
8.4547,3,19,4,3,351.75,700.20,capture,418.64,508.29,203.24,0,179.439,1.940,-177.822,-11.61,18.53,148.76,-10.09,-12.56,171.99,52.278,53.247,-24.9550,12.2327,418.64,508.29,-25.5306,11.6448,402.29,527.13,0.22460,0
8.5535,3,19,4,3,351.75,700.20,capture,396.14,523.79,181.91,0,179.274,1.954,-177.858,-11.83,18.58,148.53,-10.30,-12.60,171.62,52.164,53.229,-25.5005,11.3235,396.14,523.79,-25.5175,11.5050,400.89,525.27,0.21758,0
8.6535,3,19,4,3,351.75,700.20,capture,418.03,547.10,166.83,0,179.477,1.857,-177.841,-11.27,18.63,147.88,-10.02,-12.69,170.81,52.174,53.205,-25.9901,12.3446,418.03,547.10,-25.7208,11.8714,405.82,534.56,0.21233,0
8.7643,3,19,4,3,351.75,700.20,capture,419.40,523.33,189.36,0,179.465,1.813,-177.810,-11.28,18.90,148.35,-9.83,-12.39,171.30,52.462,53.107,-25.4446,12.4076,419.40,523.33,-25.6020,12.1049,411.15,527.80,0.23007,0
8.8549,3,19,4,3,351.75,700.20,capture,374.42,508.59,192.95,0,179.355,1.603,-177.832,-11.47,19.20,148.88,-9.97,-12.31,171.53,52.646,53.225,-25.3467,10.6380,374.42,508.59,-25.4920,11.4712,395.91,517.72,0.23811,0
8.9521,3,19,4,3,351.75,700.20,capture,386.47,539.93,163.99,0,179.183,1.513,-177.969,-11.53,19.00,148.79,-10.12,-12.45,171.52,51.784,52.549,-26.0741,11.0367,386.47,539.93,-25.7403,11.2848,393.38,528.40,0.22985,0
9.0534,3,19,4,3,351.75,700.20,capture,396.40,539.43,166.85,0,179.230,1.470,-177.918,-11.39,19.19,148.80,-9.93,-12.24,171.57,51.658,52.604,-26.0601,11.4983,396.40,539.43,-25.8804,11.3782,393.48,532.07,0.21661,0
9.1534,4,8,2,0,50.25,389.00,dwell,408.74,550.18,393.05,0,179.343,1.447,-177.836,-11.27,19.08,149.03,-9.83,-12.34,171.80,52.534,53.470,-26.2279,12.0579,408.74,550.18,-26.0306,11.6714,398.80,540.81,0.22654,0
9.2636,4,8,2,0,50.25,389.00,dwell,395.14,514.30,366.95,0,179.272,1.444,-177.794,-11.66,18.85,148.40,-10.07,-12.55,171.19,52.335,53.404,-25.2627,11.3724,395.14,514.30,-25.7003,11.5433,399.04,531.57,0.22666,0
9.3552,4,8,2,0,50.25,389.00,dwell,409.35,546.83,392.25,0,179.252,1.621,-177.804,-11.42,18.93,148.79,-9.93,-12.26,171.88,52.285,52.860,-26.1020,12.0439,409.35,546.83,-25.8733,11.7597,402.14,536.76,0.23187,0
9.4527,4,8,2,0,50.25,389.00,dwell,117.56,443.86,86.84,0,179.173,1.705,-177.954,-11.66,19.17,149.45,-10.33,-12.07,172.48,51.737,52.917,-24.3395,-0.1652,117.56,443.86,-25.2019,6.0139,261.98,486.35,0.21856,0
9.5553,4,8,2,0,50.25,389.00,dwell,19.69,375.81,33.29,1,179.486,1.816,-178.011,-11.31,18.22,147.94,-10.32,-12.97,171.06,52.473,53.868,-22.1014,-4.4902,19.69,375.81,-23.7978,0.6786,137.65,437.51,0.24641,0
9.6535,4,8,2,0,50.25,389.00,dwell,26.51,329.44,64.12,1,179.869,1.729,-177.991,-10.89,18.47,147.57,-10.00,-12.91,170.43,52.424,53.965,-20.7585,-4.2559,26.51,329.44,-22.4253,-1.7555,81.03,385.64,0.25243,0
9.7643,4,8,2,0,50.25,389.00,dwell,1.16,310.19,92.85,0,179.821,1.485,-178.025,-11.31,18.89,147.80,-10.15,-12.70,170.36,52.686,54.328,-20.2829,-5.5463,1.16,310.19,-21.4501,-3.6056,43.88,348.38,0.25627,0
9.8572,4,8,2,0,50.25,389.00,dwell,39.30,279.50,110.04,0,-179.811,1.707,-177.998,-10.92,18.30,148.32,-10.15,-12.85,171.49,52.618,53.780,-19.1499,-3.9447,39.30,279.50,-20.3968,-3.7651,39.76,319.47,0.25952,0
9.9548,4,8,2,0,50.25,389.00,dwell,5.60,290.06,108.55,0,-179.714,1.706,-177.973,-11.30,18.35,148.43,-10.35,-12.97,171.37,52.433,53.556,-19.5136,-5.4449,5.60,290.06,-20.0004,-4.5381,25.63,305.68,0.24813,0
10.0544,4,8,2,0,50.25,389.00,dwell,0.87,306.50,96.15,0,-179.692,1.694,-177.973,-11.46,18.53,148.25,-10.48,-12.80,171.17,53.202,54.211,-20.0871,-5.6303,0.87,306.50,-20.0389,-5.0362,15.20,304.99,0.25799,0
10.1539,4,8,2,0,50.25,389.00,capture,10.95,302.42,95.08,0,-179.714,1.692,-178.028,-11.48,18.47,148.22,-10.55,-12.85,171.16,53.116,54.212,-19.9332,-5.2596,10.95,302.42,-19.9929,-5.1353,13.72,304.34,0.25740,0
10.2644,4,8,2,0,50.25,389.00,capture,10.07,296.83,100.55,0,-179.719,1.805,-178.038,-11.48,18.39,148.87,-10.53,-12.80,171.98,52.756,53.888,-19.7514,-5.3120,10.07,296.83,-19.8869,-5.2137,11.99,301.16,0.25061,0
