t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
1.9228,1,6,1,2,251.25,291.75,capture,269.56,247.93,47.49,1,178.298,5.557,179.249,-17.86,20.55,144.07,-17.44,-9.13,169.11,55.709,55.972,-19.5276,-0.7554,269.56,247.93,-19.6443,-0.5035,,,0.24641,0
2.0210,1,6,1,2,251.25,291.75,capture,259.44,252.40,40.20,1,178.453,5.536,179.289,-17.69,20.63,144.34,-17.54,-9.12,169.30,56.326,56.423,-19.7374,-1.1444,259.44,252.40,-19.6844,-0.7812,,,0.24629,0
2.1210,1,6,1,2,251.25,291.75,capture,256.69,247.58,44.50,1,178.650,5.523,179.285,-17.09,20.13,143.42,-17.09,-9.62,168.38,56.934,57.299,-19.3737,-1.1138,256.69,247.58,-19.5490,-0.9267,,,0.25742,0
2.2328,1,6,1,2,251.25,291.75,capture,275.06,251.03,47.17,1,178.475,5.561,179.287,-17.64,20.62,143.76,-17.29,-9.07,168.78,55.756,56.096,-19.6674,-0.4336,275.06,251.03,-19.6004,-0.7127,,,0.24671,0
2.3238,1,6,1,2,251.25,291.75,capture,282.44,243.74,57.25,1,178.410,5.459,179.255,-17.17,20.52,143.44,-16.93,-9.34,168.27,55.909,56.361,-19.3317,0.0455,282.44,243.74,-19.4844,-0.3838,,,0.25345,0
2.4223,1,6,1,2,251.25,291.75,capture,265.85,250.07,44.17,1,178.422,5.500,179.273,-17.44,20.45,143.45,-17.20,-9.26,168.45,55.707,56.064,-19.5695,-0.8043,265.85,250.07,-19.5204,-0.5614,,,0.24819,0
2.5194,1,6,1,2,251.25,291.75,capture,277.44,260.53,40.75,1,178.490,5.457,179.347,-17.45,20.66,143.53,-17.18,-9.15,168.42,56.350,56.665,-20.0311,-0.2448,277.44,260.53,-19.7410,-0.4247,,,0.24994,0
2.6211,1,6,1,2,251.25,291.75,capture,261.60,251.48,41.58,1,178.459,5.462,179.348,-17.25,20.46,143.12,-16.97,-9.30,168.07,56.227,56.540,-19.6255,-0.9092,261.60,251.48,-19.6907,-0.6362,,,0.24032,0
2.7299,1,6,1,2,251.25,291.75,capture,268.63,265.17,31.76,1,178.435,5.473,179.353,-17.40,20.61,143.40,-17.11,-9.15,168.35,56.028,56.237,-20.1990,-0.6330,268.63,265.17,-19.9101,-0.6348,,,0.24872,0
2.8230,1,6,1,2,251.25,291.75,capture,260.63,257.84,35.18,1,178.481,5.509,179.386,-17.47,20.41,143.75,-17.21,-9.30,168.75,56.301,56.652,-19.8633,-0.9940,260.63,257.84,-19.8900,-0.7893,,,0.24947,0
2.9229,1,6,1,2,251.25,291.75,capture,257.52,263.57,28.87,1,178.530,5.538,179.378,-17.51,20.45,143.54,-17.32,-9.26,168.55,56.018,55.992,-20.1011,-1.1698,257.52,263.57,-19.9810,-0.9539,,,0.24470,0
3.0194,2,5,1,1,150.75,291.75,dwell,268.63,281.85,118.29,0,178.505,5.466,179.383,-17.26,20.47,143.23,-16.98,-9.36,168.09,56.193,56.669,-20.7865,-0.5893,268.63,281.85,-20.3302,-0.7976,,,0.25805,0
3.1218,2,5,1,1,150.75,291.75,dwell,248.03,267.15,100.34,0,178.545,5.469,179.417,-17.12,20.51,143.21,-16.86,-9.25,168.16,56.312,56.752,-20.2550,-1.4644,248.03,267.15,-20.2972,-1.0906,,,0.24594,0
3.2309,2,5,1,1,150.75,291.75,dwell,268.09,260.53,121.42,0,178.547,5.378,179.377,-17.04,20.51,143.02,-16.85,-9.37,167.82,56.502,56.909,-19.9752,-0.5412,268.09,260.53,-20.1590,-0.8546,,,0.25138,0
3.3211,2,5,1,1,150.75,291.75,dwell,182.41,244.44,56.92,1,178.626,5.418,179.373,-17.76,20.78,144.13,-17.62,-8.97,169.09,55.885,56.734,-19.4996,-4.7035,182.41,244.44,-19.8735,-2.5770,,,0.24638,0
3.5527,2,5,1,1,150.75,291.75,dwell,186.64,437.34,149.95,0,178.714,5.805,179.116,-17.51,21.25,145.67,-17.35,-8.20,170.98,54.632,55.608,-26.8714,-4.5427,186.64,437.34,-22.4599,-3.2823,,,0.20967,0
3.6632,2,5,1,1,150.75,291.75,dwell,151.63,270.64,21.13,1,178.791,5.728,179.189,-17.09,20.70,144.01,-17.03,-9.01,169.01,55.877,56.890,-20.4788,-6.0359,151.63,270.64,-21.5786,-4.5456,,,0.24320,0
3.7525,2,5,1,1,150.75,291.75,dwell,176.33,264.99,37.02,1,178.782,5.659,179.239,-17.34,20.82,143.73,-17.21,-8.92,168.70,56.276,56.996,-20.3109,-4.9483,176.33,264.99,-21.0352,-4.7249,,,0.24540,0
3.8545,2,5,1,1,150.75,291.75,dwell,149.46,268.74,23.05,1,178.800,5.538,179.222,-16.95,20.65,143.81,-16.92,-9.18,168.67,55.965,56.740,-20.3669,-6.0779,149.46,268.74,-20.7434,-5.3363,,,0.25012,0
3.9520,2,5,1,1,150.75,291.75,dwell,149.92,251.80,39.96,1,178.885,5.414,179.226,-16.83,20.66,144.17,-16.87,-9.24,168.96,55.851,56.575,-19.7234,-5.9975,149.92,251.80,-20.3050,-5.6256,,,0.25483,0
4.0536,2,5,1,1,150.75,291.75,capture,146.73,321.59,30.11,1,179.111,5.229,179.250,-16.36,20.61,143.94,-16.56,-9.41,168.58,56.227,56.776,-22.2832,-6.0394,146.73,321.59,-21.1700,-5.8086,,,0.25339,0
4.1638,2,5,1,1,150.75,291.75,capture,148.52,275.72,16.18,1,179.335,5.220,179.257,-16.78,20.43,143.96,-17.07,-9.44,168.77,56.564,57.008,-20.5207,-6.0849,148.52,275.72,-20.8883,-5.9306,,,0.25321,0
4.2529,2,5,1,1,150.75,291.75,capture,175.23,245.35,52.46,1,179.156,5.151,179.255,-16.89,20.18,143.82,-16.82,-9.78,168.53,56.431,57.130,-19.2898,-4.8504,175.23,245.35,-20.1944,-5.4693,,,0.25330,0
4.3543,2,5,1,1,150.75,291.75,capture,158.49,274.26,19.12,1,179.201,5.117,179.237,-16.69,20.46,143.82,-16.83,-9.48,168.55,56.411,57.163,-20.4648,-5.5953,158.49,274.26,-20.3123,-5.5239,,,0.25290,0
4.4528,2,5,1,1,150.75,291.75,capture,166.66,259.69,35.79,1,179.083,5.165,179.243,-16.61,20.09,143.08,-16.56,-9.76,167.91,56.431,57.151,-19.7933,-5.1896,166.66,259.69,-20.0890,-5.3811,,,0.25690,0
4.5544,2,5,1,1,150.75,291.75,capture,166.74,235.42,58.55,1,179.008,5.110,179.192,-16.82,20.38,143.58,-16.85,-9.58,168.28,55.778,56.716,-18.9680,-5.2421,166.74,235.42,-19.5935,-5.3206,,,0.24627,0
4.6640,2,5,1,1,150.75,291.75,capture,157.53,257.45,34.96,1,179.015,5.021,179.227,-16.55,20.39,143.68,-16.55,-9.64,168.30,56.239,56.931,-19.7933,-5.5778,157.53,257.45,-19.6803,-5.4314,,,0.25500,0
4.7529,2,5,1,1,150.75,291.75,capture,158.51,257.68,34.95,1,179.044,4.998,179.256,-16.53,20.69,143.55,-16.54,-9.30,168.23,56.701,57.481,-19.9052,-5.5184,158.51,257.68,-19.7764,-5.4684,,,0.25928,0
4.8536,2,5,1,1,150.75,291.75,capture,151.69,228.40,63.35,1,178.989,5.103,179.252,-16.63,20.54,143.50,-16.60,-9.29,168.36,56.605,57.383,-18.7582,-5.8471,151.69,228.40,-19.3312,-5.6326,,,0.25671,0
4.9548,2,5,1,1,150.75,291.75,capture,170.11,249.91,46.10,1,178.837,5.135,179.272,-17.40,20.88,143.52,-17.20,-9.00,168.32,56.420,57.131,-19.6954,-5.2491,170.11,249.91,-19.4897,-5.4663,,,0.24225,0
5.0541,2,5,1,1,150.75,291.75,capture,166.73,222.05,71.51,1,178.837,5.100,179.268,-16.92,20.75,143.58,-16.86,-9.20,168.29,56.445,57.192,-18.5904,-5.2176,166.73,222.05,-19.1000,-5.3595,,,0.25579,0
5.1616,2,5,1,1,150.75,291.75,capture,169.53,254.29,41.90,1,178.795,5.084,179.263,-16.95,20.90,143.60,-16.85,-9.04,168.33,56.365,57.156,-19.8633,-5.1232,169.53,254.29,-19.4269,-5.2579,,,0.25424,0
5.2521,2,5,1,1,150.75,291.75,capture,170.50,240.26,55.15,1,178.696,5.163,179.291,-17.00,20.78,143.65,-16.76,-9.04,168.52,56.262,57.190,-19.3038,-5.0602,170.50,240.26,-19.3743,-5.1730,,,0.25162,0
5.3520,2,5,1,1,150.75,291.75,capture,165.78,253.37,41.22,1,178.696,5.246,179.342,-16.96,20.88,143.88,-16.75,-8.91,168.80,56.005,57.026,-19.8493,-5.2421,165.78,253.37,-19.5818,-5.2031,,,0.24721,0
5.4496,2,5,1,1,150.75,291.75,capture,153.63,269.93,22.01,1,178.776,5.104,179.319,-16.72,21.01,143.73,-16.69,-9.03,168.34,56.228,56.935,-20.4928,-5.7597,153.63,269.93,-19.9737,-5.4406,,,0.25341,0
5.5509,2,5,1,1,150.75,291.75,capture,153.52,255.74,36.12,1,178.908,5.173,179.308,-16.54,20.85,144.12,-16.59,-8.98,168.98,56.071,56.723,-19.9192,-5.6967,153.52,255.74,-19.9499,-5.5524,,,0.25128,0
5.6567,2,5,1,1,150.75,291.75,capture,160.90,254.10,38.99,1,178.953,5.243,179.319,-16.78,20.60,143.76,-16.76,-9.20,168.66,56.081,56.947,-19.7794,-5.4414,160.90,254.10,-19.8771,-5.5050,,,0.24926,0
5.7484,2,5,1,1,150.75,291.75,capture,175.79,253.33,45.86,1,178.824,5.229,179.275,-16.92,20.50,143.53,-16.79,-9.38,168.33,55.952,56.959,-19.7094,-4.8154,175.79,253.33,-19.8052,-5.2078,,,0.25208,0
5.8191,2,5,1,1,150.75,291.75,capture,169.77,263.30,34.22,1,178.762,5.323,179.268,-17.42,20.52,143.93,-17.26,-9.19,168.94,55.932,56.693,-20.1011,-5.2596,169.77,263.30,-19.9055,-5.2253,,,0.24197,0
5.9200,2,5,1,1,150.75,291.75,capture,173.30,273.41,29.06,1,178.950,5.314,179.267,-17.00,20.39,143.56,-17.11,-9.44,168.42,56.330,57.128,-20.4368,-4.9833,173.30,273.41,-20.1372,-5.1201,,,0.25891,0
6.0190,2,5,1,1,150.75,291.75,capture,163.47,243.73,49.67,1,179.054,5.306,179.309,-17.08,20.46,143.62,-17.11,-9.38,168.48,56.598,57.241,-19.3457,-5.4344,163.47,243.73,-19.7964,-5.2550,,,0.26022,0
6.1268,3,0,0,0,50.25,97.25,dwell,150.17,278.80,207.23,0,179.221,5.154,179.306,-16.60,20.55,144.09,-16.79,-9.47,168.72,56.354,57.006,-20.6746,-5.9100,150.17,278.80,-20.1782,-5.5398,,,0.25261,0
6.2185,3,0,0,0,50.25,97.25,dwell,172.06,249.01,194.59,0,179.076,5.053,179.285,-17.08,20.59,143.75,-17.01,-9.44,168.37,56.405,57.409,-19.5555,-5.0498,172.06,249.01,-19.9110,-5.3299,,,0.25670,0
6.3188,3,0,0,0,50.25,97.25,dwell,166.40,248.68,190.84,0,179.038,5.127,179.255,-16.96,20.34,143.11,-16.98,-9.51,167.96,56.491,57.574,-19.4576,-5.3050,166.40,248.68,-19.7137,-5.3191,,,0.25416,0
6.4173,3,0,0,0,50.25,97.25,dwell,80.65,163.18,72.60,1,179.113,4.965,179.270,-16.86,20.46,143.19,-16.95,-9.65,167.70,55.944,56.978,-16.2124,-9.1973,80.65,163.18,-18.1531,-7.0472,,,0.25817,0
6.5163,3,0,0,0,50.25,97.25,dwell,50.99,117.48,20.25,1,179.267,4.800,179.309,-16.57,20.31,142.61,-16.73,-9.88,167.04,56.491,57.802,-14.3519,-10.4562,50.99,117.48,-16.4197,-8.5957,,,0.27044,0
6.6244,3,0,0,0,50.25,97.25,dwell,48.76,90.04,7.36,1,179.338,4.768,179.295,-16.74,20.00,142.10,-16.92,-10.09,166.65,56.400,57.773,-13.1280,-10.6241,48.76,90.04,-14.8857,-9.5277,,,0.27281,0
6.7184,3,0,0,0,50.25,97.25,dwell,50.13,102.27,5.02,1,179.362,4.776,179.323,-16.82,19.87,142.00,-16.92,-10.18,166.60,56.650,57.750,-13.5826,-10.5891,50.13,102.27,-14.2913,-10.0063,,,0.27499,0
6.8170,3,0,0,0,50.25,97.25,dwell,36.20,102.67,15.06,1,179.284,4.672,179.301,-16.78,20.18,142.36,-16.84,-10.01,166.78,56.753,57.849,-13.6945,-11.2186,36.20,102.67,-14.0239,-10.5489,,,0.27750,0
6.9157,3,0,0,0,50.25,97.25,dwell,33.87,93.89,16.72,1,179.327,4.589,179.298,-16.60,20.25,142.60,-16.75,-9.96,167.00,56.284,57.527,-13.3588,-11.2535,33.87,93.89,-13.7302,-10.8600,,,0.27445,0
7.0151,3,0,0,0,50.25,97.25,dwell,29.92,95.52,20.41,1,179.291,4.517,179.301,-16.60,20.44,142.71,-16.67,-9.79,167.08,56.411,57.683,-13.4847,-11.4354,29.92,95.52,-13.6219,-11.1146,,,0.27167,0
7.0941,3,0,0,0,50.25,97.25,dwell,28.26,88.81,23.56,1,179.151,4.523,179.290,-17.21,20.35,142.49,-17.11,-9.82,166.95,55.860,57.250,-13.1699,-11.7151,28.26,88.81,-13.4683,-11.3197,,,0.27357,0
7.1855,3,0,0,0,50.25,97.25,capture,36.16,100.37,14.43,1,179.135,4.523,179.299,-16.78,20.37,142.25,-16.79,-9.80,166.70,56.559,57.821,-13.6455,-11.2116,36.16,100.37,-13.5455,-11.2725,,,0.27070,0
7.2872,3,0,0,0,50.25,97.25,capture,42.45,95.19,8.06,1,179.225,4.607,179.322,-16.66,20.50,142.46,-16.77,-9.56,167.04,56.489,57.620,-13.4986,-10.8689,42.45,95.19,-13.5250,-11.0965,,,0.27131,0
7.3834,3,0,0,0,50.25,97.25,capture,40.36,103.02,11.45,1,179.361,4.588,179.381,-16.43,20.53,142.75,-16.55,-9.63,167.22,56.557,57.812,-13.8414,-10.8689,40.36,103.02,-13.6600,-10.9994,,,0.27290,0
7.4835,3,0,0,0,50.25,97.25,capture,48.33,121.03,23.85,1,179.253,4.528,179.398,-16.78,20.71,143.01,-16.71,-9.50,167.40,56.485,57.889,-14.6177,-10.6101,48.33,121.03,-14.0761,-10.8312,,,0.27206,0
7.5926,3,0,0,0,50.25,97.25,capture,44.26,115.91,19.60,1,179.402,4.563,179.400,-16.36,20.58,143.07,-16.56,-9.53,167.58,56.511,57.756,-14.3799,-10.6590,44.26,115.91,-14.2071,-10.7573,,,0.27183,0
7.6850,3,0,0,0,50.25,97.25,capture,39.64,85.21,16.05,1,179.465,4.544,179.385,-16.22,20.63,143.80,-16.40,-9.54,168.24,55.845,56.867,-13.1629,-10.7919,39.64,85.21,-13.7539,-10.7723,,,0.26653,0
7.7862,3,0,0,0,50.25,97.25,capture,41.17,97.36,9.08,1,179.473,4.567,179.370,-16.41,20.31,143.36,-16.56,-9.82,167.86,56.406,57.511,-13.5406,-10.8129,41.17,97.36,-13.6614,-10.7898,,,0.27006,0
7.8862,3,0,0,0,50.25,97.25,capture,51.70,79.92,17.39,1,179.566,4.532,179.327,-16.54,20.34,143.21,-16.84,-9.85,167.64,56.252,57.316,-12.8202,-10.3863,51.70,79.92,-13.2940,-10.6149,,,0.27770,0
7.9867,3,0,0,0,50.25,97.25,capture,45.36,87.39,11.00,1,179.466,4.588,179.349,-17.12,20.28,142.82,-17.16,-9.81,167.37,56.361,57.542,-13.1140,-10.8828,45.36,87.39,-13.2157,-10.7303,,,0.27613,0
8.0930,3,0,0,0,50.25,97.25,capture,37.35,87.24,16.33,1,179.264,4.599,179.347,-17.39,20.36,142.98,-17.30,-9.77,167.49,56.215,57.520,-13.1349,-11.3235,37.35,87.24,-13.1807,-10.9874,,,0.27665,0
8.1857,3,0,0,0,50.25,97.25,capture,29.83,109.94,24.04,1,179.243,4.560,179.357,-17.11,20.43,142.17,-17.13,-9.76,166.61,56.544,58.086,-14.0652,-11.6172,29.83,109.94,-13.5595,-11.2586,,,0.26999,0
8.2856,3,0,0,0,50.25,97.25,capture,43.29,77.25,21.18,1,179.421,4.588,179.365,-16.95,20.37,142.45,-17.19,-9.75,166.97,56.386,57.749,-12.7293,-10.9178,43.29,77.25,-13.1975,-11.1104,,,0.27060,0
8.3829,3,0,0,0,50.25,97.25,capture,34.80,69.58,31.69,1,179.416,4.616,179.379,-17.18,20.31,142.28,-17.27,-9.80,166.81,56.472,57.986,-12.4006,-11.3864,34.80,69.58,-12.8541,-11.2285,,,0.27019,0
8.4833,3,0,0,0,50.25,97.25,capture,31.54,79.35,25.89,1,179.447,4.720,179.355,-17.12,20.07,142.23,-17.30,-9.93,166.89,56.553,57.776,-12.7293,-11.5333,31.54,79.35,-12.8000,-11.3603,,,0.27496,0
8.5915,3,0,0,0,50.25,97.25,capture,35.86,84.68,19.11,1,179.401,4.722,179.328,-17.02,20.27,141.98,-17.13,-9.81,166.54,56.703,58.072,-13.0091,-11.3165,35.86,84.68,-12.8904,-11.3413,,,0.27024,0
8.6834,3,0,0,0,50.25,97.25,capture,38.41,84.58,17.34,1,179.247,4.658,179.303,-17.13,20.27,142.06,-17.12,-9.89,166.52,56.734,57.965,-12.9881,-11.2325,38.41,84.58,-12.9324,-11.2946,,,0.27175,0
8.7839,3,0,0,0,50.25,97.25,capture,27.93,84.24,25.84,1,179.297,4.831,179.346,-17.32,20.31,142.04,-17.39,-9.57,166.84,56.482,57.754,-13.0230,-11.7711,27.93,84.24,-12.9715,-11.5011,,,0.27265,0
8.8823,3,0,0,0,50.25,97.25,capture,26.10,80.41,29.44,1,179.193,4.878,179.374,-17.26,20.30,141.77,-17.17,-9.68,166.46,56.488,57.735,-12.8692,-11.8201,26.10,80.41,-12.9275,-11.6389,,,0.27124,0
8.9518,3,0,0,0,50.25,97.25,capture,22.81,90.11,28.35,1,179.177,4.887,179.387,-17.17,20.49,142.13,-17.14,-9.51,166.79,56.632,58.001,-13.3378,-11.9320,22.81,90.11,-13.0648,-11.7375,,,0.27227,0
9.0609,3,0,0,0,50.25,97.25,capture,26.19,94.53,24.21,1,179.322,4.761,179.488,-17.02,20.95,143.06,-17.03,-9.21,167.51,56.261,57.599,-13.6945,-11.6732,26.19,94.53,-13.3400,-11.7095,,,0.27899,0
9.1516,4,15,3,3,351.75,680.75,dwell,38.72,80.50,676.97,0,179.390,4.701,179.550,-16.99,21.14,142.28,-16.98,-9.00,166.77,57.045,58.242,-13.1839,-11.0857,38.72,80.50,-13.2732,-11.4427,,,0.28357,0
9.2528,4,15,3,3,351.75,680.75,dwell,47.85,105.54,650.55,0,179.500,4.641,179.604,-16.93,21.37,142.33,-16.97,-8.79,166.79,56.869,57.855,-14.2820,-10.6450,47.85,105.54,-13.7156,-11.0937,,,0.27788,0
9.3549,4,15,3,3,351.75,680.75,dwell,26.59,82.92,680.54,0,179.295,4.544,179.630,-17.39,21.39,142.56,-17.13,-8.84,166.92,56.613,57.744,-13.3727,-11.7431,26.59,82.92,-13.5664,-11.3751,,,0.28298,0
9.4533,4,15,3,3,351.75,680.75,dwell,28.50,100.66,664.08,0,179.369,4.532,179.622,-17.00,21.30,142.74,-17.02,-8.87,167.18,56.631,57.584,-14.0582,-11.5333,28.50,100.66,-13.7796,-11.4433,,,0.28306,0
9.5616,4,15,3,3,351.75,680.75,dwell,102.72,261.72,487.45,0,179.136,4.639,179.550,-17.48,21.93,144.12,-17.29,-8.10,168.74,56.172,56.844,-20.4508,-8.3020,102.72,261.72,-16.8688,-10.0456,,,0.25168,0
9.6511,4,15,3,3,351.75,680.75,dwell,424.93,631.61,88.15,0,178.921,5.272,179.491,-17.84,22.13,146.75,-17.57,-7.17,172.24,54.382,54.171,-33.2360,7.1025,424.93,631.61,-25.1877,-1.4355,,,0.20403,0
9.7513,4,15,3,3,351.75,680.75,dwell,387.53,588.70,98.76,1,178.800,5.568,179.449,-17.86,21.94,147.36,-17.64,-7.53,172.65,54.919,54.699,-32.0330,5.2910,387.53,588.70,-28.7200,2.0071,,,0.20199,0
9.8516,4,15,3,3,351.75,680.75,dwell,417.69,609.34,97.20,0,178.703,5.908,179.467,-17.80,21.67,146.44,-17.48,-7.61,171.95,54.951,54.834,-32.5086,6.7039,417.69,609.34,-30.6055,4.3477,,,0.20838,0
9.9516,4,15,3,3,351.75,680.75,dwell,406.34,597.93,99.20,0,178.671,6.107,179.480,-17.75,21.60,146.36,-17.47,-7.71,171.83,55.003,55.025,-32.2009,6.1898,406.34,597.93,-31.3697,5.2327,,,0.20785,0
10.0582,4,15,3,3,351.75,680.75,dwell,402.39,608.22,88.46,0,178.573,6.176,179.401,-18.38,21.95,146.78,-18.14,-7.44,172.15,54.376,54.243,-32.6765,5.8051,402.39,608.22,-31.9779,5.4979,,,0.20265,0
10.1499,4,15,3,3,351.75,680.75,dwell,404.53,606.60,91.02,0,178.459,6.227,179.359,-18.39,22.01,146.45,-18.09,-7.38,171.84,54.763,54.454,-32.6485,5.8541,404.53,606.60,-32.2825,5.6587,,,0.19943,0
10.2197,4,15,3,3,351.75,680.75,capture,420.51,597.96,107.62,0,178.539,6.274,179.337,-18.13,21.84,146.15,-18.03,-7.51,171.58,54.801,54.431,-32.2569,6.5954,420.51,597.96,-32.2734,5.9935,,,0.20010,0
10.3206,4,15,3,3,351.75,680.75,capture,422.00,617.72,94.38,0,178.573,6.336,179.327,-18.15,22.06,146.62,-17.98,-7.26,172.07,54.083,53.937,-32.9563,6.7283,422.00,617.72,-32.5786,6.3234,,,0.19826,0
10.4200,4,15,3,3,351.75,680.75,capture,415.20,634.12,78.74,0,178.471,6.353,179.322,-18.08,22.12,145.52,-17.77,-7.24,170.93,54.975,55.095,-33.5158,6.4486,415.20,634.12,-32.9922,6.3784,,,0.20718,0
10.5274,4,15,3,3,351.75,680.75,capture,404.81,616.17,83.58,0,178.482,6.249,179.284,-18.01,22.26,145.97,-17.84,-7.26,171.21,54.543,54.607,-33.0402,5.9555,404.81,616.17,-33.0132,6.1951,,,0.19496,0
10.6204,4,15,3,3,351.75,680.75,capture,401.41,606.42,89.39,1,178.270,6.356,179.330,-17.87,21.68,145.35,-17.34,-7.60,170.85,54.844,55.115,-32.5646,5.8191,401.41,606.42,-32.8186,6.0327,,,0.20163,0
