t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
1.4506,1,12,3,0,50.25,544.60,capture,61.32,519.47,27.46,1,-179.734,7.607,179.813,-15.30,22.98,147.74,-15.54,-5.87,173.74,53.407,54.079,-30.6062,-9.1553,61.32,519.47,-30.2999,-8.8816,,,0.19949,0
1.5487,1,12,3,0,50.25,544.60,capture,90.26,535.16,41.10,1,-179.834,7.680,179.729,-16.62,23.24,148.01,-16.83,-5.47,174.17,53.903,54.622,-31.3057,-8.2321,90.26,535.16,-30.7356,-8.6049,,,0.20202,0
1.6495,1,12,3,0,50.25,544.60,capture,88.19,504.20,55.42,1,-179.657,7.797,179.664,-17.48,22.54,147.72,-17.97,-6.07,173.97,53.714,54.309,-29.9628,-8.7287,88.19,504.20,-30.4007,-8.6585,,,0.19977,0
1.7489,1,12,3,0,50.25,544.60,capture,88.34,550.66,38.57,1,-179.724,7.659,179.653,-17.43,22.32,147.24,-17.67,-6.58,173.18,54.654,55.305,-31.5295,-8.6377,88.34,550.66,-30.8918,-8.6496,,,0.21272,0
1.8581,1,12,3,0,50.25,544.60,capture,58.31,487.66,57.50,1,-179.633,7.664,179.625,-17.33,22.26,147.39,-17.75,-6.52,173.46,54.310,54.853,-29.1794,-10.1624,58.31,487.66,-30.1519,-9.3077,,,0.21240,0
1.9519,1,12,3,0,50.25,544.60,capture,78.95,534.89,30.30,1,-179.567,7.459,179.667,-17.50,22.60,147.31,-17.85,-6.45,173.08,54.898,55.568,-31.0259,-9.1413,78.95,534.89,-30.5352,-9.2343,,,0.21845,0
2.0498,1,12,3,0,50.25,544.60,capture,95.75,511.32,56.37,1,-179.668,7.358,179.663,-17.71,22.66,147.62,-17.93,-6.35,173.43,54.430,55.118,-30.2146,-8.4419,95.75,511.32,-30.3987,-8.8963,,,0.21053,0
2.1488,1,12,3,0,50.25,544.60,capture,64.21,526.66,22.73,1,-179.633,7.471,179.778,-17.31,22.43,147.18,-17.47,-6.34,173.27,54.791,55.207,-30.6622,-9.7148,64.21,526.66,-30.5118,-9.2495,,,0.21434,0
2.2499,1,12,3,0,50.25,544.60,capture,74.28,530.06,28.08,1,-179.625,7.482,179.814,-17.16,22.65,147.65,-17.37,-6.21,173.64,54.300,54.569,-30.8860,-9.1413,74.28,530.06,-30.6743,-9.2026,,,0.20411,0
2.3588,1,12,3,0,50.25,544.60,capture,28.53,534.16,24.09,1,-179.790,7.392,179.859,-17.38,23.12,147.56,-17.36,-5.87,173.40,54.380,55.000,-31.0818,-11.3584,28.53,534.16,-30.8497,-10.1468,,,0.21033,0
2.4492,1,12,3,0,50.25,544.60,capture,60.73,553.15,13.53,1,-179.918,7.324,179.891,-17.16,23.07,147.69,-17.12,-5.93,173.52,53.976,54.468,-31.8092,-9.6799,60.73,553.15,-31.2712,-9.9426,,,0.20794,0
2.5488,1,12,3,0,50.25,544.60,capture,62.19,522.76,24.89,1,-179.954,7.355,179.890,-17.13,23.03,148.14,-17.18,-5.86,174.09,53.711,54.429,-30.7181,-9.6449,62.19,522.76,-31.0337,-9.8148,,,0.19930,0
2.6496,1,12,3,0,50.25,544.60,capture,54.76,509.48,35.41,1,-179.855,7.320,179.960,-16.85,22.73,148.23,-16.93,-6.24,174.09,53.940,54.355,-30.1306,-9.8757,54.76,509.48,-30.6419,-9.8411,,,0.20213,0
2.7493,1,12,3,0,50.25,544.60,capture,56.05,525.54,19.93,1,-179.763,7.426,179.900,-17.16,22.31,147.93,-17.43,-6.48,173.98,53.841,54.773,-30.5783,-9.9386,56.05,525.54,-30.6144,-9.8831,,,0.20741,0
2.8580,1,12,3,0,50.25,544.60,capture,67.43,529.07,23.15,1,-179.776,7.478,179.861,-16.99,22.11,147.67,-17.18,-6.70,173.70,53.876,54.682,-30.6622,-9.3651,67.43,529.07,-30.6349,-9.6602,,,0.19854,0
2.9504,1,12,3,0,50.25,544.60,capture,67.99,503.70,44.58,1,-179.513,7.519,179.902,-16.75,22.03,147.97,-17.14,-6.78,174.00,54.465,55.256,-29.7390,-9.2742,67.99,503.70,-30.2419,-9.4917,,,0.20972,0
3.0504,2,2,0,2,251.25,77.80,dwell,57.42,503.98,468.18,0,-179.486,7.394,179.939,-17.16,22.01,148.32,-17.37,-7.01,174.13,53.790,54.273,-29.7110,-9.8757,57.42,503.98,-30.0108,-9.6567,,,0.19561,0
3.1491,2,2,0,2,251.25,77.80,dwell,59.61,509.92,472.70,0,-179.540,7.463,179.919,-17.10,21.67,148.02,-17.29,-7.13,174.06,53.551,54.271,-29.8229,-9.7568,59.61,509.92,-29.9297,-9.6995,,,0.19812,0
3.2457,2,2,0,2,251.25,77.80,dwell,47.10,499.09,468.14,0,-179.472,7.393,179.915,-17.00,21.95,147.92,-17.30,-7.02,173.78,54.368,54.901,-29.4872,-10.3513,47.10,499.09,-29.7381,-9.9808,,,0.20571,0
3.3546,2,2,0,2,251.25,77.80,dwell,100.97,415.00,369.17,0,-179.367,7.504,179.881,-16.82,21.76,147.62,-17.23,-7.00,173.72,53.999,54.318,-26.4657,-7.8894,100.97,415.00,-28.2683,-9.0629,,,0.20446,0
3.4477,2,2,0,2,251.25,77.80,dwell,385.99,367.49,319.49,0,-179.832,7.597,179.836,-17.47,21.74,147.84,-17.31,-6.99,173.97,52.382,52.517,-24.5214,5.0637,385.99,367.49,-26.5407,-2.0353,,,0.17914,0
3.5455,2,2,0,2,251.25,77.80,dwell,547.84,486.44,504.93,0,179.569,7.618,179.725,-17.77,21.93,148.23,-17.41,-6.86,174.29,51.764,51.554,-28.1303,12.2117,547.84,486.44,-27.2399,5.4312,,,0.16668,0
3.6445,2,2,0,2,251.25,77.80,dwell,267.40,95.34,23.84,1,179.335,7.084,179.825,-17.27,21.03,145.21,-16.83,-8.48,170.45,54.910,54.885,-13.7714,-0.3261,267.40,95.34,-20.6295,2.7463,,,0.24412,0
3.7431,2,2,0,2,251.25,77.80,dwell,257.57,76.46,6.46,1,179.178,6.699,179.982,-16.83,20.59,144.01,-16.26,-8.95,169.20,55.466,56.113,-12.7852,-0.6006,257.57,76.46,-16.6925,1.2737,,,0.26025,0
3.8517,2,2,0,2,251.25,77.80,dwell,251.05,57.55,20.26,1,179.061,6.477,-179.981,-17.05,20.44,144.23,-16.55,-9.06,169.47,55.373,55.676,-11.9110,-0.9416,251.05,57.55,-14.3274,0.3111,,,0.25951,0
3.9446,2,2,0,2,251.25,77.80,dwell,251.62,63.00,14.81,1,178.918,6.227,-179.934,-16.98,20.54,143.93,-16.38,-9.10,169.02,55.623,55.899,-12.1418,-0.8769,251.62,63.00,-13.2739,-0.2117,,,0.25835,0
4.0447,2,2,0,2,251.25,77.80,dwell,252.73,64.84,13.04,1,178.868,6.138,-179.841,-16.54,20.62,144.62,-15.89,-8.92,169.82,55.311,55.521,-12.2397,-0.6146,252.73,64.84,-12.7914,-0.3879,,,0.26273,0
4.1437,2,2,0,2,251.25,77.80,capture,253.58,41.06,36.82,1,178.721,6.180,-179.789,-16.66,20.90,145.10,-15.90,-8.51,170.45,55.077,55.627,-11.3165,-0.5683,253.58,41.06,-12.1181,-0.4659,,,0.25972,0
4.2445,2,2,0,2,251.25,77.80,capture,271.04,32.32,49.60,1,178.503,6.013,-179.805,-16.95,21.18,144.45,-16.13,-8.48,169.50,54.976,55.457,-10.9668,0.1276,271.04,32.32,-11.5922,-0.2085,,,0.25579,0
4.3536,2,2,0,2,251.25,77.80,capture,242.57,52.23,27.00,1,178.582,6.060,-179.741,-16.49,21.00,144.32,-15.80,-8.46,169.62,55.983,56.380,-11.8410,-1.0106,242.57,52.23,-11.7025,-0.5563,,,0.26243,0
4.4435,2,2,0,2,251.25,77.80,capture,247.21,36.95,41.05,1,178.613,6.120,-179.693,-16.37,21.21,144.91,-15.65,-8.20,170.25,55.573,56.134,-11.2535,-0.7213,247.21,36.95,-11.5055,-0.6275,,,0.25916,0
4.5450,2,2,0,2,251.25,77.80,capture,237.51,33.73,46.16,1,178.576,6.151,-179.622,-16.37,21.23,144.87,-15.53,-8.20,170.20,55.479,55.823,-11.1486,-1.1409,237.51,33.73,-11.3485,-0.8514,,,0.25338,0
4.6446,2,2,0,2,251.25,77.80,capture,232.05,64.63,23.28,1,178.409,5.909,-179.646,-17.02,21.65,145.06,-16.12,-8.12,169.98,55.227,55.501,-12.6104,-1.5982,232.05,64.63,-11.8942,-1.1783,,,0.25790,0
4.7429,2,2,0,2,251.25,77.80,capture,234.97,38.34,42.69,1,178.515,5.991,-179.632,-16.90,20.97,145.27,-16.21,-8.49,170.57,55.529,55.961,-11.2465,-1.4277,234.97,38.34,-11.6163,-1.2859,,,0.25867,0
4.8507,2,2,0,2,251.25,77.80,capture,234.83,28.66,51.81,1,178.542,5.959,-179.645,-16.96,20.80,145.24,-16.25,-8.77,170.41,54.512,55.027,-10.7639,-1.4644,234.83,28.66,-11.2469,-1.3630,,,0.25402,0
4.9444,2,2,0,2,251.25,77.80,capture,249.26,43.64,34.22,1,178.520,5.983,-179.676,-16.87,20.39,144.88,-16.15,-9.12,170.11,55.203,55.565,-11.2395,-0.7947,249.26,43.64,-11.2437,-1.1165,,,0.25775,0
5.0463,2,2,0,2,251.25,77.80,capture,243.94,63.72,15.86,1,178.526,5.858,-179.761,-17.37,20.64,144.40,-16.77,-9.05,169.42,55.013,54.953,-12.1837,-1.2546,243.94,63.72,-11.6526,-1.1763,,,0.25800,0
5.1438,2,2,0,2,251.25,77.80,capture,247.76,61.98,16.20,1,178.472,5.746,-179.793,-17.41,20.52,144.48,-16.71,-9.21,169.45,55.351,55.305,-12.0439,-1.1007,247.76,61.98,-11.8206,-1.1441,,,0.25780,0
5.2443,2,2,0,2,251.25,77.80,capture,239.31,69.00,14.83,1,178.428,5.768,-179.829,-17.44,20.52,144.54,-16.75,-9.09,169.65,55.105,54.992,-12.3656,-1.5037,239.31,69.00,-12.0582,-1.2998,,,0.26467,0
5.3522,2,2,0,2,251.25,77.80,capture,268.45,47.74,34.63,1,178.325,5.707,-179.872,-17.20,20.47,144.31,-16.46,-9.23,169.31,55.570,55.985,-11.3584,-0.0997,268.45,47.74,-11.7575,-0.7791,,,0.25442,0
5.4433,2,2,0,2,251.25,77.80,capture,257.40,50.53,27.95,1,178.401,5.699,-179.858,-17.44,20.53,144.06,-16.80,-9.14,169.12,55.378,55.361,-11.5193,-0.6977,257.40,50.53,-11.6552,-0.7440,,,0.25770,0
5.5443,2,2,0,2,251.25,77.80,capture,272.84,44.03,40.08,1,178.321,5.730,-179.830,-17.44,20.43,144.28,-16.62,-9.18,169.39,54.807,54.857,-11.1766,0.0315,272.84,44.03,-11.4472,-0.4051,,,0.26398,0
5.6447,2,2,0,2,251.25,77.80,capture,257.03,50.90,27.52,1,178.360,5.772,-179.864,-17.26,20.50,144.45,-16.62,-9.09,169.59,55.134,54.917,-11.5403,-0.6365,257.03,50.90,-11.4874,-0.5053,,,0.26387,0
5.7427,2,2,0,2,251.25,77.80,capture,262.26,52.22,27.85,1,178.453,5.731,-179.804,-17.35,20.60,144.04,-16.67,-9.08,169.08,55.818,55.696,-11.6102,-0.4319,262.26,52.22,-11.5400,-0.4737,,,0.26410,0
5.8524,2,2,0,2,251.25,77.80,capture,265.38,54.32,27.41,1,178.377,5.540,-179.797,-17.59,20.96,143.90,-16.80,-8.93,168.68,55.267,55.424,-11.7921,-0.3663,265.38,54.32,-11.6491,-0.4272,,,0.26833,0
5.9421,2,2,0,2,251.25,77.80,capture,249.89,38.85,38.98,1,178.406,5.559,-179.771,-17.44,20.76,143.76,-16.71,-8.94,168.77,55.494,55.505,-11.0927,-1.0220,249.89,38.85,-11.4109,-0.6817,,,0.27185,0
6.0448,2,2,0,2,251.25,77.80,capture,242.45,40.87,37.96,1,178.464,5.614,-179.799,-17.53,20.78,144.08,-16.91,-8.87,169.16,55.846,55.916,-11.2116,-1.3962,242.45,40.87,-11.3238,-0.9957,,,0.27198,0
6.1442,3,18,4,2,251.25,700.20,dwell,259.21,30.74,669.50,0,178.286,5.526,-179.773,-17.61,20.98,144.28,-16.67,-8.83,169.16,55.441,55.597,-10.7919,-0.6216,259.21,30.74,-11.0931,-0.8345,,,0.26928,0
6.2437,3,18,4,2,251.25,700.20,dwell,250.70,44.17,656.03,0,178.368,5.557,-179.804,-17.43,20.70,144.16,-16.79,-8.99,169.18,56.127,56.015,-11.3025,-0.9748,250.70,44.17,-11.1830,-0.8948,,,0.27203,0
6.3523,3,18,4,2,251.25,700.20,dwell,265.66,47.46,652.90,0,178.429,5.705,-179.700,-16.99,20.65,144.54,-16.17,-8.88,169.76,55.669,56.336,-11.4144,-0.0962,265.66,47.46,-11.2826,-0.5487,,,0.27074,0
6.5787,3,18,4,2,251.25,700.20,dwell,351.29,640.27,116.62,0,179.294,7.460,-179.741,-17.13,22.45,149.76,-16.78,-6.00,176.19,52.336,52.084,-34.1593,4.8050,351.29,640.27,-21.1576,1.3853,,,0.17501,0
6.6785,3,18,4,2,251.25,700.20,dwell,306.03,630.06,89.00,0,179.046,7.679,-179.760,-17.18,22.18,149.20,-16.53,-6.40,175.48,52.751,52.885,-33.9634,2.6175,306.03,630.06,-28.1078,1.9461,,,0.18228,0
6.7869,3,18,4,2,251.25,700.20,dwell,308.24,616.10,101.59,0,179.080,7.922,-179.821,-17.35,21.92,149.05,-16.99,-6.52,175.48,52.628,53.184,-33.4598,2.5651,308.24,616.10,-30.9061,2.2233,,,0.17677,0
6.8763,3,18,4,2,251.25,700.20,dwell,299.23,659.44,62.95,1,179.057,7.987,-179.864,-17.07,21.90,148.34,-16.66,-6.67,174.64,53.076,53.432,-34.8587,2.2923,299.23,659.44,-32.8943,2.2535,,,0.18037,0
6.9779,3,18,4,2,251.25,700.20,dwell,341.13,632.35,112.61,0,178.895,8.084,-179.886,-17.59,21.68,148.66,-17.01,-6.82,175.03,52.600,53.224,-33.7956,3.9901,341.13,632.35,-33.3309,3.0297,,,0.17476,0
7.0787,3,18,4,2,251.25,700.20,dwell,295.89,610.19,100.47,0,178.907,8.199,-179.913,-17.10,21.41,148.48,-16.67,-7.02,174.93,52.660,53.112,-33.1801,1.9496,295.89,610.19,-33.2608,2.5586,,,0.17465,0
7.1780,3,18,4,2,251.25,700.20,capture,337.63,626.51,113.54,0,178.899,8.242,-179.866,-17.27,21.62,148.95,-16.73,-6.85,175.35,52.826,53.047,-33.6277,3.9447,337.63,626.51,-33.4266,3.1666,,,0.17571,0
7.2872,3,18,4,2,251.25,700.20,capture,355.15,627.66,126.72,0,178.762,8.311,-179.926,-17.29,21.35,148.13,-16.73,-7.07,174.59,53.041,53.431,-33.5158,4.6651,355.15,627.66,-33.4662,3.8291,,,0.17836,0
7.3765,3,18,4,2,251.25,700.20,capture,365.78,625.00,137.01,0,178.669,8.193,-179.942,-17.62,21.87,148.10,-17.02,-6.78,174.31,53.339,53.510,-33.5438,5.0428,365.78,625.00,-33.5000,4.3633,,,0.18209,0
7.4779,3,18,4,2,251.25,700.20,capture,336.15,642.65,102.57,0,178.798,8.203,-179.966,-17.14,21.68,147.92,-16.78,-6.84,174.27,53.490,53.702,-34.1593,3.8503,336.15,642.65,-33.7907,4.1385,,,0.17660,0
7.5771,3,18,4,2,251.25,700.20,capture,314.61,640.06,87.36,0,178.932,8.270,-179.988,-17.22,21.57,148.04,-16.93,-6.87,174.48,53.285,53.574,-34.1313,2.7976,314.61,640.06,-33.9386,3.5622,,,0.17983,0
7.6784,3,18,4,2,251.25,700.20,capture,314.50,642.07,85.90,0,179.033,8.372,179.977,-17.32,21.59,148.09,-17.07,-6.78,174.61,53.242,53.377,-34.2152,2.7382,314.50,642.07,-34.0607,3.1985,,,0.17427,0
7.7862,3,18,4,2,251.25,700.20,capture,302.20,608.75,104.69,0,179.053,8.355,179.950,-17.47,21.71,148.50,-17.17,-6.77,174.90,52.863,52.946,-33.2360,2.0213,302.20,608.75,-33.7094,2.6870,,,0.17460,0
7.8767,3,18,4,2,251.25,700.20,capture,314.97,608.60,111.58,0,179.062,8.374,179.921,-17.41,21.83,149.19,-17.13,-6.61,175.63,52.048,52.503,-33.2360,2.6403,314.97,608.60,-33.5054,2.6667,,,0.16195,0
7.9771,3,18,4,2,251.25,700.20,capture,341.55,627.33,116.03,0,179.143,8.426,179.956,-17.47,21.57,149.04,-17.18,-6.81,175.55,52.669,53.004,-33.6557,3.9237,341.55,627.33,-33.5704,3.2123,,,0.16344,0
8.0774,3,18,4,2,251.25,700.20,capture,353.16,636.06,120.41,0,179.135,8.451,179.953,-17.87,21.98,148.64,-17.56,-6.41,175.12,52.970,52.749,-34.0194,4.3503,353.16,636.06,-33.7644,3.7100,,,0.17486,0
8.1786,3,18,4,2,251.25,700.20,capture,344.01,654.46,103.42,0,179.161,8.278,179.954,-17.88,22.42,147.93,-17.60,-6.24,174.14,53.510,53.508,-34.7468,3.9622,344.01,654.46,-34.1947,3.8204,,,0.17136,0
8.2865,3,18,4,2,251.25,700.20,capture,339.07,629.25,112.90,0,179.229,8.123,179.953,-17.67,22.68,148.91,-17.45,-6.04,175.06,53.059,52.965,-34.0473,3.7768,339.07,629.25,-34.1311,3.8016,,,0.17162,0
8.3768,3,18,4,2,251.25,700.20,capture,336.24,646.27,100.66,0,179.233,8.168,179.937,-17.59,22.28,148.19,-17.34,-6.23,174.56,52.855,52.747,-34.4670,3.6649,336.24,646.27,-34.2752,3.7432,,,0.17194,0
8.4774,3,18,4,2,251.25,700.20,capture,311.13,617.08,102.45,0,179.331,8.205,179.938,-17.44,22.40,148.73,-17.28,-6.10,175.11,52.953,52.827,-33.6837,2.4882,311.13,617.08,-34.0184,3.1928,,,0.16669,0
8.5775,3,18,4,2,251.25,700.20,capture,360.96,654.05,119.02,0,179.268,8.192,179.909,-17.29,21.94,148.15,-17.03,-6.62,174.47,52.889,52.952,-34.4950,4.8854,360.96,654.05,-34.2242,3.9290,,,0.16905,0
8.6780,3,18,4,2,251.25,700.20,capture,319.72,649.39,85.26,0,179.314,8.163,179.927,-17.15,22.05,148.57,-16.94,-6.53,174.87,53.172,53.102,-34.5509,3.0442,319.72,649.39,-34.3661,3.5460,,,0.17217,0
8.7853,3,18,4,2,251.25,700.20,capture,312.42,639.99,85.83,0,179.370,8.195,179.959,-17.22,21.75,149.05,-17.01,-6.76,175.42,52.831,52.429,-34.1872,2.6875,312.42,639.99,-34.2896,3.1753,,,0.17405,0
8.8775,3,18,4,2,251.25,700.20,capture,309.64,636.47,86.43,0,179.386,8.224,179.912,-17.34,21.70,148.81,-17.21,-6.80,175.19,52.489,53.051,-34.0753,2.4602,309.64,636.47,-34.1975,2.8636,,,0.15879,0
8.9780,3,18,4,2,251.25,700.20,capture,316.90,625.52,99.43,0,179.317,8.210,179.922,-17.43,21.56,148.96,-17.15,-6.99,175.29,52.209,52.622,-33.6557,2.7504,316.90,625.52,-33.9622,2.8143,,,0.16573,0
9.0753,3,18,4,2,251.25,700.20,capture,316.30,652.16,80.86,0,179.276,8.181,179.856,-17.41,21.73,148.53,-17.24,-6.84,174.82,52.599,52.965,-34.5509,2.7312,316.30,652.16,-34.2159,2.7783,,,0.15952,0
9.1765,4,4,1,0,50.25,233.40,dwell,383.36,616.99,508.03,0,179.078,8.273,179.797,-17.83,21.75,148.89,-17.48,-6.66,175.36,52.565,52.928,-33.2081,5.5603,383.36,616.99,-33.7797,4.0019,,,0.16319,0
9.2847,4,4,1,0,50.25,233.40,dwell,331.53,621.85,479.60,0,179.070,8.308,179.724,-17.51,21.65,148.61,-17.36,-6.80,175.03,52.429,52.819,-33.5438,3.2295,331.53,621.85,-33.6775,3.6677,,,0.15909,0
9.3769,4,4,1,0,50.25,233.40,dwell,342.49,607.41,474.64,0,178.981,8.428,179.796,-17.49,21.52,148.66,-17.06,-6.80,175.23,52.739,52.965,-33.0122,3.7628,342.49,607.41,-33.3880,3.7088,,,0.17009,0
9.4773,4,4,1,0,50.25,233.40,dwell,203.04,478.03,288.43,0,179.076,8.372,179.823,-17.19,21.26,147.97,-16.97,-7.25,174.34,53.036,53.514,-28.7598,-3.0512,203.04,478.03,-31.2785,0.5948,,,0.19497,0
9.5762,4,4,1,0,50.25,233.40,dwell,105.30,282.51,73.77,0,179.310,8.002,179.894,-17.22,21.24,147.09,-17.11,-7.71,172.97,54.324,54.732,-21.4859,-7.7984,105.30,282.51,-26.4917,-3.4843,,,0.22746,0
9.6775,4,4,1,0,50.25,233.40,dwell,49.21,187.63,45.78,1,179.464,7.680,179.878,-16.88,20.82,145.40,-16.86,-8.24,171.16,55.407,56.049,-17.7511,-10.3443,49.21,187.63,-22.1251,-6.8515,,,0.24620,0
9.7852,4,4,1,0,50.25,233.40,dwell,56.37,178.11,55.63,1,179.411,7.316,179.922,-17.31,21.22,145.83,-17.04,-8.04,171.36,54.651,55.370,-17.4853,-10.1205,56.37,178.11,-19.8351,-8.4295,,,0.23866,0
9.8771,4,4,1,0,50.25,233.40,dwell,52.45,189.94,43.51,1,179.732,7.164,179.927,-16.89,21.12,146.56,-17.06,-8.02,172.22,54.475,54.997,-17.8909,-10.1624,52.45,189.94,-18.9072,-9.2429,,,0.23350,0
9.9776,4,4,1,0,50.25,233.40,dwell,55.91,163.59,70.04,1,179.779,7.184,179.946,-17.12,21.17,146.35,-17.08,-7.81,172.20,54.509,55.074,-16.9118,-10.0715,55.91,163.59,-17.9649,-9.6259,,,0.23417,0
10.0770,4,4,1,0,50.25,233.40,dwell,51.39,182.40,51.02,1,179.731,7.131,179.968,-17.12,21.37,146.25,-16.97,-7.70,172.00,54.728,55.040,-17.6951,-10.2813,51.39,182.40,-17.8420,-9.9215,,,0.23833,0
10.1769,4,4,1,0,50.25,233.40,capture,42.76,193.65,40.45,1,179.549,7.072,179.941,-17.25,21.54,146.00,-17.00,-7.56,171.71,54.821,55.251,-18.1567,-10.7430,42.76,193.65,-17.9811,-10.2865,,,0.23200,0
10.2842,4,4,1,0,50.25,233.40,capture,51.64,175.88,57.53,1,179.285,6.968,179.898,-17.65,21.58,146.22,-17.27,-7.61,171.83,54.636,55.113,-17.4713,-10.4492,51.64,175.88,-17.7552,-10.3585,,,0.23035,0
10.3771,4,4,1,0,50.25,233.40,capture,48.07,183.87,49.58,1,179.154,6.877,179.859,-17.63,21.62,146.40,-17.32,-7.60,171.98,54.330,54.840,-17.7650,-10.6171,48.07,183.87,-17.7595,-10.4712,,,0.23447,0
10.4782,4,4,1,0,50.25,233.40,capture,49.13,163.18,70.23,1,179.338,6.929,179.952,-16.95,21.21,146.25,-16.77,-7.85,172.00,55.115,55.964,-16.8698,-10.3023,49.13,163.18,-17.3678,-10.3976,,,0.24406,0
10.5767,4,4,1,0,50.25,233.40,capture,41.02,158.12,75.85,1,179.468,6.920,179.967,-16.87,20.99,146.08,-16.77,-8.14,171.77,55.074,55.722,-16.6040,-10.6590,41.02,158.12,-17.0326,-10.5110,,,0.24695,0
10.6767,4,4,1,0,50.25,233.40,capture,66.84,144.06,90.87,0,179.539,6.980,-179.989,-17.13,20.91,146.78,-16.95,-8.12,172.56,54.765,55.091,-16.0445,-9.4980,66.84,144.06,-16.5981,-10.0733,,,0.23892,0
10.7846,4,4,1,0,50.25,233.40,capture,50.59,161.83,71.57,1,179.418,7.084,-179.954,-16.97,20.26,146.17,-16.59,-8.69,172.05,55.139,56.502,-16.5341,-10.1974,50.59,161.83,-16.5701,-10.1269,,,0.24516,0
10.8779,4,4,1,0,50.25,233.40,capture,56.00,172.83,60.84,1,179.636,7.199,-179.950,-16.85,20.53,146.16,-16.85,-8.36,172.12,55.009,55.526,-17.0656,-9.9246,56.00,172.83,-16.7831,-10.0400,,,0.24438,0
10.9775,4,4,1,0,50.25,233.40,capture,51.40,154.65,78.76,0,179.614,7.168,-179.968,-17.21,20.75,146.28,-17.05,-8.28,172.07,54.657,55.260,-16.4362,-10.2604,51.40,154.65,-16.6328,-10.1349,,,0.23584,0
